accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.701,1,0.00333333333333333,1,0.00664451827242525,0.333395878088409,kMRCD,1
0.528,0.328,0.546666666666667,0.52,0.41,0.342750904984056,lof,1
0.559,0.357575757575758,0.59,0.545714285714286,0.445283018867925,0.368273519792887,iforest,1
0.7,NaN,0,1,0,0,robustcov,1
0.698,0,0,0.997142857142857,0,0.314116857376025,kMRCD,2
0.538,0.338,0.563333333333333,0.527142857142857,0.4225,0.331232391088338,lof,2
0.52,0.32,0.533333333333333,0.514285714285714,0.4,0.32818157222571,iforest,2
0.7,NaN,0,1,0,0,robustcov,2
0.699,0,0,0.998571428571429,0,0.411617680330613,kMRCD,3
0.542,0.342,0.57,0.53,0.4275,0.354373464348217,lof,3
0.55,0.35,0.583333333333333,0.535714285714286,0.4375,0.368957569637043,iforest,3
0.7,NaN,0,1,0,0,robustcov,3
0.697,0.384615384615385,0.0166666666666667,0.988571428571429,0.0319488817891374,0.353283477038232,kMRCD,4
0.532,0.332,0.553333333333333,0.522857142857143,0.415,0.336453048548808,lof,4
0.548,0.346153846153846,0.57,0.538571428571429,0.430730478589421,0.356878223696487,iforest,4
0.7,NaN,0,1,0,0,robustcov,4
0.699,0.333333333333333,0.00333333333333333,0.997142857142857,0.0066006600660066,0.409932497870994,kMRCD,5
0.574,0.374,0.623333333333333,0.552857142857143,0.4675,0.373652647503825,lof,5
0.549,0.348697394789579,0.58,0.535714285714286,0.435544430538173,0.365815004526191,iforest,5
0.7,NaN,0,1,0,0,robustcov,5
0.697,0.44,0.0366666666666667,0.98,0.0676923076923077,0.367779559651919,kMRCD,6
0.592,0.392,0.653333333333333,0.565714285714286,0.49,0.376735953713594,lof,6
0.563,0.362725450901804,0.603333333333333,0.545714285714286,0.453066332916145,0.373933860807296,iforest,6
0.7,NaN,0,1,0,0,robustcov,6
0.7,0.5,0.00333333333333333,0.998571428571429,0.00662251655629139,0.341330066145945,kMRCD,7
0.526,0.326,0.543333333333333,0.518571428571429,0.4075,0.328973895398909,lof,7
0.522,0.319838056680162,0.526666666666667,0.52,0.397984886649874,0.32925569502202,iforest,7
0.7,NaN,0,1,0,0,robustcov,7
0.702,0.625,0.0166666666666667,0.995714285714286,0.0324675324675325,0.35407950162751,kMRCD,8
0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.352844783829549,lof,8
0.532,0.32995951417004,0.543333333333333,0.527142857142857,0.410579345088161,0.350377813079925,iforest,8
0.7,NaN,0,1,0,0,robustcov,8
0.706,0.6875,0.0366666666666667,0.992857142857143,0.069620253164557,0.389523036948085,kMRCD,9
0.558,0.358,0.596666666666667,0.541428571428571,0.4475,0.360919040912074,lof,9
0.563,0.362725450901804,0.603333333333333,0.545714285714286,0.453066332916145,0.378775267313246,iforest,9
0.7,NaN,0,1,0,0,robustcov,9
0.697,0.2,0.00333333333333333,0.994285714285714,0.00655737704918033,0.386990005850643,kMRCD,10
0.554,0.354,0.59,0.538571428571429,0.4425,0.369762868672375,lof,10
0.558,0.358,0.596666666666667,0.541428571428571,0.4475,0.356452904662363,iforest,10
0.7,NaN,0,1,0,0,robustcov,10
0.702,0.75,0.01,0.998571428571429,0.0197368421052632,0.364076744300633,kMRCD,11
0.536,0.336,0.56,0.525714285714286,0.42,0.333568422196417,lof,11
0.533,0.332665330661323,0.553333333333333,0.524285714285714,0.415519399249061,0.334263203222872,iforest,11
0.7,NaN,0,1,0,0,robustcov,11
0.7,NaN,0,1,0,0.367821582118465,kMRCD,12
0.542,0.342,0.57,0.53,0.4275,0.373643014028472,lof,12
0.548,0.348,0.58,0.534285714285714,0.435,0.368208360454255,iforest,12
0.7,NaN,0,1,0,0,robustcov,12
0.698,0.375,0.01,0.992857142857143,0.0194805194805195,0.367892209744565,kMRCD,13
0.556,0.356,0.593333333333333,0.54,0.445,0.35586417848278,lof,13
0.535,0.334669338677355,0.556666666666667,0.525714285714286,0.4180225281602,0.345371236698381,iforest,13
0.7,NaN,0,1,0,0,robustcov,13
0.705,0.777777777777778,0.0233333333333333,0.997142857142857,0.0453074433656958,0.384333839327333,kMRCD,14
0.546,0.346,0.576666666666667,0.532857142857143,0.4325,0.364382439425642,lof,14
0.543,0.342685370741483,0.57,0.531428571428571,0.428035043804756,0.355140406666011,iforest,14
0.7,NaN,0,1,0,0,robustcov,14
0.698,0.25,0.00333333333333333,0.995714285714286,0.00657894736842105,0.335758523843296,kMRCD,15
0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.340204438336458,lof,15
0.541,0.340040241448692,0.563333333333333,0.531428571428571,0.424090338770389,0.33667946122343,iforest,15
0.7,NaN,0,1,0,0,robustcov,15
0.7,NaN,0,1,0,0.352358428002352,kMRCD,16
0.554,0.354,0.59,0.538571428571429,0.4425,0.368311947978099,lof,16
0.55,0.35,0.583333333333333,0.535714285714286,0.4375,0.379826440677656,iforest,16
0.7,NaN,0,1,0,0,robustcov,16
0.699,0,0,0.998571428571429,0,0.343384480401544,kMRCD,17
0.54,0.34,0.566666666666667,0.528571428571429,0.425,0.339812620770546,lof,17
0.562,0.360887096774194,0.596666666666667,0.547142857142857,0.449748743718593,0.380006425420151,iforest,17
0.7,NaN,0,1,0,0,robustcov,17
0.702,0.625,0.0166666666666667,0.995714285714286,0.0324675324675325,0.36255650905697,kMRCD,18
0.562,0.362,0.603333333333333,0.544285714285714,0.4525,0.365820129786689,lof,18
0.565,0.364729458917836,0.606666666666667,0.547142857142857,0.455569461827284,0.384096769105028,iforest,18
0.7,NaN,0,1,0,0,robustcov,18
0.695,0.222222222222222,0.00666666666666667,0.99,0.0129449838187702,0.362378535521642,kMRCD,19
0.572,0.372,0.62,0.551428571428571,0.465,0.374316878740999,lof,19
0.577,0.375757575757576,0.62,0.558571428571429,0.467924528301887,0.363520877757603,iforest,19
0.7,NaN,0,1,0,0,robustcov,19
0.7,NaN,0,1,0,0.393015524944358,kMRCD,20
0.552,0.352,0.586666666666667,0.537142857142857,0.44,0.353675634336882,lof,20
0.562,0.36144578313253,0.6,0.545714285714286,0.451127819548872,0.361783484696873,iforest,20
0.7,NaN,0,1,0,0,robustcov,20
0.7,NaN,0,1,0,0.371765280701194,kMRCD,21
0.508,0.308,0.513333333333333,0.505714285714286,0.385,0.322141693995671,lof,21
0.532,0.331325301204819,0.55,0.524285714285714,0.413533834586466,0.350245005870866,iforest,21
0.7,NaN,0,1,0,0,robustcov,21
0.7,NaN,0,1,0,0.381669359962063,kMRCD,22
0.576,0.376,0.626666666666667,0.554285714285714,0.47,0.362102679126102,lof,22
0.572,0.3714859437751,0.616666666666667,0.552857142857143,0.463659147869674,0.382538168069339,iforest,22
0.7,NaN,0,1,0,0,robustcov,22
0.7,NaN,0,1,0,0.344766967568053,kMRCD,23
0.526,0.326,0.543333333333333,0.518571428571429,0.4075,0.332328756381671,lof,23
0.533,0.331991951710262,0.55,0.525714285714286,0.41405269761606,0.328846734719586,iforest,23
0.7,NaN,0,1,0,0,robustcov,23
0.696,0,0,0.994285714285714,0,0.314135645191627,kMRCD,24
0.52,0.32,0.533333333333333,0.514285714285714,0.4,0.330530917489344,lof,24
0.538,0.336693548387097,0.556666666666667,0.53,0.419597989949749,0.332828197835658,iforest,24
0.7,NaN,0,1,0,0,robustcov,24
0.7,0.5,0.02,0.991428571428571,0.0384615384615385,0.398321389271503,kMRCD,25
0.566,0.366,0.61,0.547142857142857,0.4575,0.36345645288888,lof,25
0.555,0.354124748490946,0.586666666666667,0.541428571428571,0.441656210790464,0.384853052907912,iforest,25
0.7,NaN,0,1,0,0,robustcov,25
0.699,0,0,0.998571428571429,0,0.359594044166655,kMRCD,26
0.56,0.36,0.6,0.542857142857143,0.45,0.347749549901734,lof,26
0.572,0.3714859437751,0.616666666666667,0.552857142857143,0.463659147869674,0.366888355321272,iforest,26
0.7,NaN,0,1,0,0,robustcov,26
0.699,0,0,0.998571428571429,0,0.341787246852715,kMRCD,27
0.578,0.378,0.63,0.555714285714286,0.4725,0.366272134687007,lof,27
0.555,0.354124748490946,0.586666666666667,0.541428571428571,0.441656210790464,0.359146392017529,iforest,27
0.7,NaN,0,1,0,0,robustcov,27
0.698,0,0,0.997142857142857,0,0.320654368790357,kMRCD,28
0.528,0.328,0.546666666666667,0.52,0.41,0.338388330446416,lof,28
0.522,0.322,0.536666666666667,0.515714285714286,0.4025,0.322655464354251,iforest,28
0.7,NaN,0,1,0,0,robustcov,28
0.695,0.307692307692308,0.0133333333333333,0.987142857142857,0.0255591054313099,0.331332168096764,kMRCD,29
0.536,0.336,0.56,0.525714285714286,0.42,0.352415050214029,lof,29
0.542,0.342,0.57,0.53,0.4275,0.338564989914482,iforest,29
0.7,NaN,0,1,0,0,robustcov,29
0.698,0.333333333333333,0.00666666666666667,0.994285714285714,0.0130718954248366,0.36252060165584,kMRCD,30
0.534,0.334,0.556666666666667,0.524285714285714,0.4175,0.347706361613553,lof,30
0.549,0.348697394789579,0.58,0.535714285714286,0.435544430538173,0.368291850574658,iforest,30
0.7,NaN,0,1,0,0,robustcov,30
0.692,0.166666666666667,0.00666666666666667,0.985714285714286,0.0128205128205128,0.379068528370308,kMRCD,31
0.558,0.358,0.596666666666667,0.541428571428571,0.4475,0.352889004538486,lof,31
0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.359160700651441,iforest,31
0.7,NaN,0,1,0,0,robustcov,31
0.699,0,0,0.998571428571429,0,0.366010308372981,kMRCD,32
0.528,0.328,0.546666666666667,0.52,0.41,0.347489012105679,lof,32
0.553,0.352705410821643,0.586666666666667,0.538571428571429,0.440550688360451,0.3601568796515,iforest,32
0.7,NaN,0,1,0,0,robustcov,32
0.699,0,0,0.998571428571429,0,0.346690956583359,kMRCD,33
0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.376417603511998,lof,33
0.562,0.36144578313253,0.6,0.545714285714286,0.451127819548872,0.354835857769727,iforest,33
0.7,NaN,0,1,0,0,robustcov,33
0.701,0.666666666666667,0.00666666666666667,0.998571428571429,0.0132013201320132,0.358348600459768,kMRCD,34
0.524,0.324,0.54,0.517142857142857,0.405,0.33928870293048,lof,34
0.541,0.340681362725451,0.566666666666667,0.53,0.425531914893617,0.34810287698754,iforest,34
0.7,NaN,0,1,0,0,robustcov,34
0.7,NaN,0,1,0,0.401526167144927,kMRCD,35
0.56,0.36,0.6,0.542857142857143,0.45,0.355894479353104,lof,35
0.581,0.380761523046092,0.633333333333333,0.558571428571429,0.475594493116396,0.363475671872479,iforest,35
0.7,NaN,0,1,0,0,robustcov,35
0.702,1,0.00666666666666667,1,0.0132450331125828,0.424309391214874,kMRCD,36
0.548,0.348,0.58,0.534285714285714,0.435,0.365526742207051,lof,36
0.541,0.340040241448692,0.563333333333333,0.531428571428571,0.424090338770389,0.347517163372402,iforest,36
0.7,NaN,0,1,0,0,robustcov,36
0.7,NaN,0,1,0,0.373108806321041,kMRCD,37
0.52,0.32,0.533333333333333,0.514285714285714,0.4,0.319422464338796,lof,37
0.513,0.311871227364185,0.516666666666667,0.511428571428571,0.388958594730238,0.316389208784511,iforest,37
0.7,NaN,0,1,0,0,robustcov,37
0.695,0.333333333333333,0.0166666666666667,0.985714285714286,0.0317460317460317,0.348719044096538,kMRCD,38
0.55,0.35,0.583333333333333,0.535714285714286,0.4375,0.353236148443378,lof,38
0.548,0.346153846153846,0.57,0.538571428571429,0.430730478589421,0.357869647767863,iforest,38
0.7,NaN,0,1,0,0,robustcov,38
0.696,0.409090909090909,0.03,0.981428571428571,0.0559006211180124,0.354138119098792,kMRCD,39
0.574,0.374,0.623333333333333,0.552857142857143,0.4675,0.375898307286838,lof,39
0.566,0.36491935483871,0.603333333333333,0.55,0.454773869346734,0.369049232779418,iforest,39
0.7,NaN,0,1,0,0,robustcov,39
0.698,0.464285714285714,0.0433333333333333,0.978571428571429,0.0792682926829268,0.404739793273866,kMRCD,40
0.548,0.348,0.58,0.534285714285714,0.435,0.379848470919657,lof,40
0.554,0.354,0.59,0.538571428571429,0.4425,0.38320196754274,iforest,40
0.7,NaN,0,1,0,0,robustcov,40
0.7,0.5,0.0333333333333333,0.985714285714286,0.0625,0.371909748647132,kMRCD,41
0.542,0.342,0.57,0.53,0.4275,0.349127747248495,lof,41
0.53,0.328629032258065,0.543333333333333,0.524285714285714,0.409547738693467,0.350273762147653,iforest,41
0.7,NaN,0,1,0,0,robustcov,41
0.7,0.5,0.00333333333333333,0.998571428571429,0.00662251655629139,0.353984022938208,kMRCD,42
0.536,0.336,0.56,0.525714285714286,0.42,0.341792730716574,lof,42
0.551,0.35010060362173,0.58,0.538571428571429,0.4366373902133,0.34366677084754,iforest,42
0.7,NaN,0,1,0,0,robustcov,42
0.697,0.285714285714286,0.00666666666666667,0.992857142857143,0.0130293159609121,0.367688361470861,kMRCD,43
0.564,0.364,0.606666666666667,0.545714285714286,0.455,0.371757659712477,lof,43
0.52,0.32,0.533333333333333,0.514285714285714,0.4,0.377216842647011,iforest,43
0.7,NaN,0,1,0,0,robustcov,43
