"accuracy","precision","sensitivity","specificity","f1Score","aucpr","name","iteration"
0.78,0.380952380952381,0.16,0.935,0.225352112676056,0.303168046931712,"MRCD",1
0.766,0.27027027027027,0.1,0.9325,0.145985401459854,0.266112925761955,"MRCD",2
0.764,0.21875,0.07,0.9375,0.106060606060606,0.226585212982296,"MRCD",3
0.76,0.205882352941176,0.07,0.9325,0.104477611940299,0.236321098359795,"MRCD",4
0.776,0.333333333333333,0.12,0.94,0.176470588235294,0.299700714077948,"MRCD",5
0.79,0.4,0.1,0.9625,0.16,0.288360931087407,"MRCD",6
0.774,0.24,0.06,0.9525,0.096,0.231106157141852,"MRCD",7
0.768,0.30952380952381,0.13,0.9275,0.183098591549296,0.273275935459946,"MRCD",8
0.764,0.21875,0.07,0.9375,0.106060606060606,0.231175755807058,"MRCD",9
0.808,0.547619047619048,0.23,0.9525,0.323943661971831,0.441555839369108,"MRCD",10
0.774,0.314285714285714,0.11,0.94,0.162962962962963,0.293945058315906,"MRCD",11
0.748,0.19047619047619,0.08,0.915,0.112676056338028,0.245682080575257,"MRCD",12
0.792,0.458333333333333,0.22,0.935,0.297297297297297,0.399685356423668,"MRCD",13
0.786,0.41025641025641,0.16,0.9425,0.230215827338129,0.329537424613415,"MRCD",14
0.772,0.294117647058824,0.1,0.94,0.149253731343284,0.264491492394898,"MRCD",15
0.798,0.484848484848485,0.16,0.9575,0.240601503759398,0.344381102756928,"MRCD",16
0.78,0.375,0.15,0.9375,0.214285714285714,0.278532092425898,"MRCD",17
0.754,0.189189189189189,0.07,0.925,0.102189781021898,0.22253587810995,"MRCD",18
0.8,0.5,0.1,0.975,0.166666666666667,0.334920361495154,"MRCD",19
0.776,0.3125,0.1,0.945,0.151515151515152,0.265828342549884,"MRCD",20
0.784,0.4,0.16,0.94,0.228571428571429,0.321091704843256,"MRCD",21
0.78,0.386363636363636,0.17,0.9325,0.236111111111111,0.333100354285749,"MRCD",22
0.788,0.4,0.12,0.955,0.184615384615385,0.350053950995447,"MRCD",23
0.76,0.261904761904762,0.11,0.9225,0.154929577464789,0.257012341945697,"MRCD",24
0.792,0.428571428571429,0.12,0.96,0.1875,0.289315926632061,"MRCD",25
0.784,0.394736842105263,0.15,0.9425,0.217391304347826,0.379208819849549,"MRCD",26
0.768,0.25,0.08,0.94,0.121212121212121,0.287894770081899,"MRCD",27
0.782,0.384615384615385,0.15,0.94,0.215827338129496,0.289024863600547,"MRCD",28
0.774,0.324324324324324,0.12,0.9375,0.175182481751825,0.293645464485109,"MRCD",29
0.774,0.324324324324324,0.12,0.9375,0.175182481751825,0.26441273560369,"MRCD",30
0.77,0.333333333333333,0.15,0.925,0.206896551724138,0.317850535672835,"MRCD",31
0.772,0.28125,0.09,0.9425,0.136363636363636,0.307735898065756,"MRCD",32
0.778,0.372093023255814,0.16,0.9325,0.223776223776224,0.343567502415542,"MRCD",33
0.764,0.25,0.09,0.9325,0.132352941176471,0.277456660396448,"MRCD",34
0.788,0.40625,0.13,0.9525,0.196969696969697,0.295622055131009,"MRCD",35
0.754,0.219512195121951,0.09,0.92,0.127659574468085,0.25539605721313,"MRCD",36
0.766,0.311111111111111,0.14,0.9225,0.193103448275862,0.280932613846264,"MRCD",37
0.782,0.390243902439024,0.16,0.9375,0.226950354609929,0.285660028392679,"MRCD",38
0.77,0.297297297297297,0.11,0.935,0.160583941605839,0.26910955833434,"MRCD",39
0.778,0.365853658536585,0.15,0.935,0.212765957446809,0.294504528661117,"MRCD",40
0.794,0.461538461538462,0.18,0.9475,0.258992805755396,0.353540473980839,"MRCD",41
0.77,0.241379310344828,0.07,0.945,0.108527131782946,0.255135323008507,"MRCD",42
0.786,0.41025641025641,0.16,0.9425,0.230215827338129,0.332721546641883,"MRCD",43
0.768,0.326086956521739,0.15,0.9225,0.205479452054795,0.30967398563091,"MRCD",44
0.776,0.333333333333333,0.12,0.94,0.176470588235294,0.290383029910245,"MRCD",45
0.758,0.255813953488372,0.11,0.92,0.153846153846154,0.241197592363674,"MRCD",46
0.774,0.355555555555556,0.16,0.9275,0.220689655172414,0.281275716698615,"MRCD",47
0.786,0.387096774193548,0.12,0.9525,0.183206106870229,0.297204971480639,"MRCD",48
0.756,0.25,0.11,0.9175,0.152777777777778,0.301933905400624,"MRCD",49
0.766,0.319148936170213,0.15,0.92,0.204081632653061,0.290058205906674,"MRCD",50
0.776,0.323529411764706,0.11,0.9425,0.164179104477612,0.276790092515943,"MRCD",51
0.794,0.470588235294118,0.24,0.9325,0.317880794701987,0.349493093336604,"MRCD",52
0.766,0.27027027027027,0.1,0.9325,0.145985401459854,0.239399444457713,"MRCD",53
0.77,0.222222222222222,0.06,0.9475,0.094488188976378,0.220548675236016,"MRCD",54
0.788,0.392857142857143,0.11,0.9575,0.171875,0.323951173388169,"MRCD",55
0.776,0.369565217391304,0.17,0.9275,0.232876712328767,0.325672859561012,"MRCD",56
0.786,0.414634146341463,0.17,0.94,0.24113475177305,0.337892571492817,"MRCD",57
0.784,0.382352941176471,0.13,0.9475,0.194029850746269,0.289740349947274,"MRCD",58
0.786,0.405405405405405,0.15,0.945,0.218978102189781,0.316683996281224,"MRCD",59
0.756,0.176470588235294,0.06,0.93,0.0895522388059701,0.239490908505353,"MRCD",60
