name,accuracy,precision,sensitivity,specificity,f1Score,aucpr
kMRCD,0.554,0.354,0.59,0.538571428571429,0.4425,0.357063903092821
kMRCD,0.532,0.332,0.553333333333333,0.522857142857143,0.415,0.356294251046683
kMRCD,0.566,0.366,0.61,0.547142857142857,0.4575,0.384398967430007
kMRCD,0.55,0.35,0.583333333333333,0.535714285714286,0.4375,0.37564576058351
kMRCD,0.53,0.33,0.55,0.521428571428571,0.4125,0.344767208290054
kMRCD,0.542,0.342,0.57,0.53,0.4275,0.357356399860516
kMRCD,0.55,0.35,0.583333333333333,0.535714285714286,0.4375,0.392596104332488
kMRCD,0.544,0.340816326530612,0.556666666666667,0.538571428571429,0.422784810126582,0.370463917871021
kMRCD,0.697,0.363636363636364,0.0133333333333333,0.99,0.0257234726688103,0.387579832530202
kMRCD,0.679,0.454935622317597,0.353333333333333,0.818571428571429,0.397748592870544,0.410290078600333
