accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.504,0.204,0.51,0.5025,0.291428571428571,0.264960548580085,kMRCD,1
0.496,0.196,0.49,0.4975,0.28,0.184207406456312,lof,1
0.548,0.248,0.62,0.53,0.354285714285714,0.273533031860489,iforest,1
0.512,0.212,0.53,0.5075,0.302857142857143,0.274250795928819,kMRCD,2
0.508,0.208,0.52,0.505,0.297142857142857,0.188870700334001,lof,2
0.573,0.270707070707071,0.67,0.54875,0.385611510791367,0.307145343845482,iforest,2
0.52,0.22,0.55,0.5125,0.314285714285714,0.312933772922477,kMRCD,3
0.528,0.228,0.57,0.5175,0.325714285714286,0.195561656984472,lof,3
0.598,0.293877551020408,0.72,0.5675,0.417391304347826,0.327487315346648,iforest,3
0.524,0.224,0.56,0.515,0.32,0.296499665024256,kMRCD,4
0.5,0.2,0.5,0.5,0.285714285714286,0.189824980169669,lof,4
0.555,0.254509018036072,0.635,0.535,0.363376251788269,0.265116687334733,iforest,4
0.528,0.228,0.57,0.5175,0.325714285714286,0.277401230103375,kMRCD,5
0.508,0.208,0.52,0.505,0.297142857142857,0.184677690273895,lof,5
0.528,0.224696356275304,0.555,0.52125,0.319884726224784,0.231001213688665,iforest,5
0.504,0.204,0.51,0.5025,0.291428571428571,0.285976242561127,kMRCD,6
0.498,0.198,0.495,0.49875,0.282857142857143,0.183397374171313,lof,6
0.555,0.254509018036072,0.635,0.535,0.363376251788269,0.260219241878392,iforest,6
0.508,0.208,0.52,0.505,0.297142857142857,0.27959948211799,kMRCD,7
0.52,0.22,0.55,0.5125,0.314285714285714,0.19225921842503,lof,7
0.549,0.24748490945674,0.615,0.5325,0.352941176470588,0.267832626468215,iforest,7
0.526,0.226,0.565,0.51625,0.322857142857143,0.278694945256969,kMRCD,8
0.514,0.214,0.535,0.50875,0.305714285714286,0.188273661296117,lof,8
0.55,0.248995983935743,0.62,0.5325,0.355300859598854,0.269492825300254,iforest,8
0.494,0.194,0.485,0.49625,0.277142857142857,0.256567993736423,kMRCD,9
0.508,0.208,0.52,0.505,0.297142857142857,0.187761552488238,lof,9
0.541,0.240480961923848,0.6,0.52625,0.343347639484979,0.274943143263959,iforest,9
0.517,0.217564870259481,0.545,0.51,0.310984308131241,0.254717428871656,kMRCD,10
0.492,0.192,0.48,0.495,0.274285714285714,0.17742640343938,lof,10
0.56,0.26,0.65,0.5375,0.371428571428571,0.240168354980914,iforest,10
0.524,0.224,0.56,0.515,0.32,0.301481189089693,kMRCD,11
0.534,0.234,0.585,0.52125,0.334285714285714,0.201700241963709,lof,11
0.551,0.250501002004008,0.625,0.5325,0.357653791130186,0.301409356787067,iforest,11
0.534,0.234,0.585,0.52125,0.334285714285714,0.289731729339351,kMRCD,12
0.518,0.218,0.545,0.51125,0.311428571428571,0.187923113799857,lof,12
0.536,0.234939759036145,0.585,0.52375,0.335243553008596,0.243766986682641,iforest,12
0.512,0.212,0.53,0.5075,0.302857142857143,0.262101693872238,kMRCD,13
0.506,0.206,0.515,0.50375,0.294285714285714,0.185698211889777,lof,13
0.576,0.276,0.69,0.5475,0.394285714285714,0.290728838622075,iforest,13
0.52,0.22,0.55,0.5125,0.314285714285714,0.262449327617638,kMRCD,14
0.514,0.214,0.535,0.50875,0.305714285714286,0.181915032135874,lof,14
0.539,0.235294117647059,0.58,0.52875,0.334776334776335,0.265044710090951,iforest,14
0.524,0.224,0.56,0.515,0.32,0.303115369360878,kMRCD,15
0.51,0.21,0.525,0.50625,0.3,0.191022571781214,lof,15
0.571,0.268686868686869,0.665,0.5475,0.38273381294964,0.271380232999806,iforest,15
0.511,0.211576846307385,0.53,0.50625,0.302425106990014,0.266359109914697,kMRCD,16
0.504,0.204,0.51,0.5025,0.291428571428571,0.194392839988473,lof,16
0.537,0.235412474849095,0.585,0.525,0.335724533715925,0.247172578522103,iforest,16
0.51,0.21,0.525,0.50625,0.3,0.284570843821124,kMRCD,17
0.528,0.228,0.57,0.5175,0.325714285714286,0.19833789568195,lof,17
0.541,0.23943661971831,0.595,0.5275,0.341463414634146,0.269029228790542,iforest,17
0.526,0.226,0.565,0.51625,0.322857142857143,0.29480272739633,kMRCD,18
0.526,0.226,0.565,0.51625,0.322857142857143,0.197441344566988,lof,18
0.566,0.266,0.665,0.54125,0.38,0.279431733138685,iforest,18
0.51,0.21,0.525,0.50625,0.3,0.285363714086467,kMRCD,19
0.516,0.216,0.54,0.51,0.308571428571429,0.186314081844163,lof,19
0.548,0.246987951807229,0.615,0.53125,0.35243553008596,0.265312032589723,iforest,19
0.522,0.222,0.555,0.51375,0.317142857142857,0.323715931537616,kMRCD,20
0.516,0.216,0.54,0.51,0.308571428571429,0.191316815440506,lof,20
0.548,0.248,0.62,0.53,0.354285714285714,0.293400617894521,iforest,20
0.502,0.202,0.505,0.50125,0.288571428571429,0.273283575392825,kMRCD,21
0.478,0.178,0.445,0.48625,0.254285714285714,0.166074152755707,lof,21
0.561,0.260521042084168,0.65,0.53875,0.371959942775393,0.297639301713875,iforest,21
0.526,0.226,0.565,0.51625,0.322857142857143,0.284613452696963,kMRCD,22
0.506,0.206,0.515,0.50375,0.294285714285714,0.186502212352137,lof,22
0.562,0.262,0.655,0.53875,0.374285714285714,0.283011933077422,iforest,22
0.534,0.234,0.585,0.52125,0.334285714285714,0.324707925183618,kMRCD,23
0.522,0.222,0.555,0.51375,0.317142857142857,0.190148355306714,lof,23
0.592,0.292,0.73,0.5575,0.417142857142857,0.327153840404853,iforest,23
0.522,0.222,0.555,0.51375,0.317142857142857,0.299954037577599,kMRCD,24
0.548,0.248,0.62,0.53,0.354285714285714,0.215725442762987,lof,24
0.532,0.227642276422764,0.56,0.525,0.323699421965318,0.228979860584592,iforest,24
0.51,0.21,0.525,0.50625,0.3,0.290195374579842,kMRCD,25
0.518,0.218,0.545,0.51125,0.311428571428571,0.184097504103403,lof,25
0.592,0.291164658634538,0.725,0.55875,0.415472779369628,0.312627515502839,iforest,25
0.502,0.202,0.505,0.50125,0.288571428571429,0.237625895290024,kMRCD,26
0.542,0.242,0.605,0.52625,0.345714285714286,0.207737102281906,lof,26
0.566,0.264112903225806,0.655,0.54375,0.376436781609195,0.249796992616245,iforest,26
0.506,0.206,0.515,0.50375,0.294285714285714,0.264029878881651,kMRCD,27
0.502,0.202,0.505,0.50125,0.288571428571429,0.177794595161827,lof,27
0.559,0.255578093306288,0.63,0.54125,0.363636363636364,0.254819419995626,iforest,27
0.514,0.214,0.535,0.50875,0.305714285714286,0.313519336891168,kMRCD,28
0.514,0.214,0.535,0.50875,0.305714285714286,0.196930237190708,lof,28
0.561,0.259557344064386,0.645,0.54,0.370157819225251,0.310710345587773,iforest,28
0.8,NaN,0,1,0,0.240581593930274,kMRCD,29
0.53,0.23,0.575,0.51875,0.328571428571429,0.205048149216288,lof,29
0.527,0.226452905811623,0.565,0.5175,0.323319027181688,0.253612677907382,iforest,29
0.498,0.198,0.495,0.49875,0.282857142857143,0.275956343273452,kMRCD,30
0.538,0.238,0.595,0.52375,0.34,0.203901920940625,lof,30
0.546,0.246,0.615,0.52875,0.351428571428571,0.2645597602814,iforest,30
0.524,0.224,0.56,0.515,0.32,0.319997677787648,kMRCD,31
0.544,0.244,0.61,0.5275,0.348571428571429,0.204108031258448,lof,31
0.581,0.278787878787879,0.69,0.55375,0.397122302158273,0.302720768950574,iforest,31
0.504,0.204,0.51,0.5025,0.291428571428571,0.262032550954912,kMRCD,32
0.504,0.204,0.51,0.5025,0.291428571428571,0.185677488733381,lof,32
0.56,0.26,0.65,0.5375,0.371428571428571,0.25879889513628,iforest,32
0.506,0.206,0.515,0.50375,0.294285714285714,0.281719443456461,kMRCD,33
0.518,0.218,0.545,0.51125,0.311428571428571,0.19316405460912,lof,33
0.563,0.260606060606061,0.645,0.5425,0.371223021582734,0.27662873310707,iforest,33
0.53,0.23,0.575,0.51875,0.328571428571429,0.291034535625102,kMRCD,34
0.522,0.222,0.555,0.51375,0.317142857142857,0.19639060915188,lof,34
0.572,0.269230769230769,0.665,0.54875,0.38328530259366,0.297936505191592,iforest,34
0.528,0.228,0.57,0.5175,0.325714285714286,0.354474432871857,kMRCD,35
0.536,0.236,0.59,0.5225,0.337142857142857,0.200070005218258,lof,35
0.561,0.257606490872211,0.635,0.5425,0.366522366522367,0.318752881169661,iforest,35
0.524,0.224,0.56,0.515,0.32,0.290315702956342,kMRCD,36
0.508,0.208,0.52,0.505,0.297142857142857,0.194736965366278,lof,36
0.553,0.251509054325956,0.625,0.535,0.358680057388809,0.283757630692532,iforest,36
0.526,0.226,0.565,0.51625,0.322857142857143,0.274572084905691,kMRCD,37
0.508,0.208,0.52,0.505,0.297142857142857,0.189409181652806,lof,37
0.553,0.250505050505051,0.62,0.53625,0.356834532374101,0.236737233824506,iforest,37
0.51,0.21,0.525,0.50625,0.3,0.291873023952428,kMRCD,38
0.508,0.208,0.52,0.505,0.297142857142857,0.186819260426851,lof,38
0.559,0.257545271629779,0.64,0.53875,0.367288378766141,0.274055910230997,iforest,38
0.494,0.194,0.485,0.49625,0.277142857142857,0.243143721471666,kMRCD,39
0.516,0.216,0.54,0.51,0.308571428571429,0.185220165835937,lof,39
0.545,0.241379310344828,0.595,0.5325,0.343434343434343,0.228266025019555,iforest,39
0.512,0.212,0.53,0.5075,0.302857142857143,0.298336758386095,kMRCD,40
0.518,0.218,0.545,0.51125,0.311428571428571,0.185447688495209,lof,40
0.547,0.244444444444444,0.605,0.5325,0.348201438848921,0.253161848748255,iforest,40
0.522,0.222,0.555,0.51375,0.317142857142857,0.281486140652998,kMRCD,41
0.504,0.204,0.51,0.5025,0.291428571428571,0.179525821347503,lof,41
0.573,0.271629778672032,0.675,0.5475,0.387374461979914,0.316377909966408,iforest,41
0.506,0.206,0.515,0.50375,0.294285714285714,0.24196758265568,kMRCD,42
0.478,0.178,0.445,0.48625,0.254285714285714,0.164756686501365,lof,42
0.562,0.261044176706827,0.65,0.54,0.372492836676218,0.248479060545354,iforest,42
0.532,0.232,0.58,0.52,0.331428571428571,0.359632119614906,kMRCD,43
0.508,0.208,0.52,0.505,0.297142857142857,0.182819762699389,lof,43
0.563,0.2625250501002,0.655,0.54,0.374821173104435,0.261742702956065,iforest,43
0.512,0.212,0.53,0.5075,0.302857142857143,0.272523621723579,kMRCD,44
0.54,0.24,0.6,0.525,0.342857142857143,0.193473855178262,lof,44
0.56,0.26,0.65,0.5375,0.371428571428571,0.283799800074497,iforest,44
0.508,0.208,0.52,0.505,0.297142857142857,0.271133728507792,kMRCD,45
0.514,0.214,0.535,0.50875,0.305714285714286,0.192311682328836,lof,45
0.562,0.262,0.655,0.53875,0.374285714285714,0.272890656969153,iforest,45
0.52,0.22,0.55,0.5125,0.314285714285714,0.338303753248641,kMRCD,46
0.534,0.234,0.585,0.52125,0.334285714285714,0.206195949433604,lof,46
0.576,0.273279352226721,0.675,0.55125,0.389048991354467,0.295122497301652,iforest,46
0.514,0.214,0.535,0.50875,0.305714285714286,0.277754022860455,kMRCD,47
0.524,0.224,0.56,0.515,0.32,0.197636409140983,lof,47
0.548,0.246987951807229,0.615,0.53125,0.35243553008596,0.275946301991436,iforest,47
0.518,0.218,0.545,0.51125,0.311428571428571,0.266635491696807,kMRCD,48
0.536,0.236,0.59,0.5225,0.337142857142857,0.193591597425096,lof,48
0.56,0.259036144578313,0.645,0.53875,0.369627507163324,0.254859349055276,iforest,48
0.51,0.21,0.525,0.50625,0.3,0.311257341316823,kMRCD,49
0.514,0.214,0.535,0.50875,0.305714285714286,0.189475825496428,lof,49
0.553,0.25250501002004,0.63,0.53375,0.360515021459227,0.289248404271822,iforest,49
0.52,0.22,0.55,0.5125,0.314285714285714,0.30949905733054,kMRCD,50
0.526,0.226,0.565,0.51625,0.322857142857143,0.197243837929647,lof,50
0.562,0.262,0.655,0.53875,0.374285714285714,0.302183007669766,iforest,50
0.514,0.214,0.535,0.50875,0.305714285714286,0.271548156482536,kMRCD,51
0.516,0.216,0.54,0.51,0.308571428571429,0.188750358991497,lof,51
0.541,0.23943661971831,0.595,0.5275,0.341463414634146,0.252756999171649,iforest,51
0.53,0.23,0.575,0.51875,0.328571428571429,0.267158749214323,kMRCD,52
0.504,0.204,0.51,0.5025,0.291428571428571,0.184069410330321,lof,52
0.527,0.226452905811623,0.565,0.5175,0.323319027181688,0.238511824589108,iforest,52
0.512,0.212,0.53,0.5075,0.302857142857143,0.299095513588093,kMRCD,53
0.486,0.186,0.465,0.49125,0.265714285714286,0.175836846046664,lof,53
0.565,0.263581488933602,0.655,0.5425,0.375896700143472,0.309770395545374,iforest,53
0.511,0.211576846307385,0.53,0.50625,0.302425106990014,0.284197382816234,kMRCD,54
0.56,0.26,0.65,0.5375,0.371428571428571,0.214593423315185,lof,54
0.553,0.249492900608519,0.615,0.5375,0.354978354978355,0.251738354503837,iforest,54
0.522,0.222,0.555,0.51375,0.317142857142857,0.29292104580127,kMRCD,55
0.544,0.244,0.61,0.5275,0.348571428571429,0.208052759681821,lof,55
0.539,0.238476953907816,0.595,0.525,0.340486409155937,0.261025636380096,iforest,55
0.508,0.208,0.52,0.505,0.297142857142857,0.283921827466824,kMRCD,56
0.502,0.202,0.505,0.50125,0.288571428571429,0.180364733888402,lof,56
0.528,0.225806451612903,0.56,0.52,0.32183908045977,0.228149384766232,iforest,56
0.516,0.216,0.54,0.51,0.308571428571429,0.289527371952788,kMRCD,57
0.514,0.214,0.535,0.50875,0.305714285714286,0.185083529302238,lof,57
0.563,0.260606060606061,0.645,0.5425,0.371223021582734,0.299265565179032,iforest,57
0.512,0.212,0.53,0.5075,0.302857142857143,0.256729526749827,kMRCD,58
0.504,0.204,0.51,0.5025,0.291428571428571,0.18453181437408,lof,58
0.553,0.25250501002004,0.63,0.53375,0.360515021459227,0.265373096373463,iforest,58
0.504,0.204,0.51,0.5025,0.291428571428571,0.280456727267257,kMRCD,59
0.508,0.208,0.52,0.505,0.297142857142857,0.187733180433553,lof,59
0.544,0.242971887550201,0.605,0.52875,0.346704871060172,0.300766737648216,iforest,59
0.8,NaN,0,1,0,0.227112423239732,kMRCD,60
0.51,0.21,0.525,0.50625,0.3,0.191766545778295,lof,60
0.565,0.262626262626263,0.65,0.54375,0.37410071942446,0.26219049427558,iforest,60
0.51,0.21,0.525,0.50625,0.3,0.270108560676786,kMRCD,61
0.534,0.234,0.585,0.52125,0.334285714285714,0.194268360163122,lof,61
0.548,0.248,0.62,0.53,0.354285714285714,0.250405941352796,iforest,61
0.517,0.217564870259481,0.545,0.51,0.310984308131241,0.287281277827113,kMRCD,62
0.504,0.204,0.51,0.5025,0.291428571428571,0.184895256999171,lof,62
0.567,0.266533066132265,0.665,0.5425,0.380543633762518,0.301949060620288,iforest,62
0.498,0.198,0.495,0.49875,0.282857142857143,0.275275036394486,kMRCD,63
0.524,0.224,0.56,0.515,0.32,0.184682763845662,lof,63
0.558,0.257028112449799,0.64,0.5375,0.36676217765043,0.271184957974918,iforest,63
0.518,0.218,0.545,0.51125,0.311428571428571,0.314181479643827,kMRCD,64
0.522,0.222,0.555,0.51375,0.317142857142857,0.196153179461819,lof,64
0.538,0.235887096774194,0.585,0.52625,0.336206896551724,0.23715875708793,iforest,64
0.478,0.178,0.445,0.48625,0.254285714285714,0.239305205787311,kMRCD,65
0.524,0.224,0.56,0.515,0.32,0.194143601360757,lof,65
0.541,0.237322515212982,0.585,0.53,0.337662337662338,0.256945054756629,iforest,65
0.8,NaN,0,1,0,0.255583922178455,kMRCD,66
0.508,0.208,0.52,0.505,0.297142857142857,0.18388694593045,lof,66
0.546,0.242914979757085,0.6,0.5325,0.345821325648415,0.254241286587122,iforest,66
0.494,0.194,0.485,0.49625,0.277142857142857,0.244006035288704,kMRCD,67
0.53,0.23,0.575,0.51875,0.328571428571429,0.192511661998968,lof,67
0.542,0.23991935483871,0.595,0.52875,0.341954022988506,0.250644983241811,iforest,67
0.516,0.216,0.54,0.51,0.308571428571429,0.337600510786152,kMRCD,68
0.532,0.232,0.58,0.52,0.331428571428571,0.203659596817065,lof,68
0.541,0.23943661971831,0.595,0.5275,0.341463414634146,0.260096470784328,iforest,68
0.518,0.218,0.545,0.51125,0.311428571428571,0.307937775998337,kMRCD,69
0.524,0.224,0.56,0.515,0.32,0.196295238737991,lof,69
0.562,0.26008064516129,0.645,0.54125,0.370689655172414,0.276537352495329,iforest,69
0.49,0.19,0.475,0.49375,0.271428571428571,0.231539460384782,kMRCD,70
0.52,0.22,0.55,0.5125,0.314285714285714,0.18934102048807,lof,70
0.585,0.281947261663286,0.695,0.5575,0.401154401154401,0.348363842670608,iforest,70
0.512,0.212,0.53,0.5075,0.302857142857143,0.282433817758239,kMRCD,71
0.5,0.2,0.5,0.5,0.285714285714286,0.182892513594545,lof,71
0.58,0.278225806451613,0.69,0.5525,0.396551724137931,0.331143812759155,iforest,71
0.51,0.21,0.525,0.50625,0.3,0.268665537132453,kMRCD,72
0.526,0.226,0.565,0.51625,0.322857142857143,0.201838502576705,lof,72
0.53,0.227822580645161,0.565,0.52125,0.324712643678161,0.245182977629113,iforest,72
0.508,0.208,0.52,0.505,0.297142857142857,0.273355277029213,kMRCD,73
0.534,0.234,0.585,0.52125,0.334285714285714,0.196277011426826,lof,73
0.546,0.244979919678715,0.61,0.53,0.349570200573066,0.264336882988841,iforest,73
