accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.613,0.127490039840637,0.16,0.72625,0.141906873614191,0.199972860914286,kMRCD,1
0.646,0.192,0.24,0.7475,0.213333333333333,0.206610211091465,lof,1
0.708,0.316,0.395,0.78625,0.351111111111111,0.29605200415847,iforest,1
0.668,0.236,0.295,0.76125,0.262222222222222,0.26374438795042,kMRCD,2
0.63,0.16,0.2,0.7375,0.177777777777778,0.183012043288545,lof,2
0.689,0.275303643724696,0.34,0.77625,0.304250559284116,0.247626760802762,iforest,2
0.701,0.296296296296296,0.36,0.78625,0.325056433408578,0.286881321188107,kMRCD,3
0.61,0.12,0.15,0.725,0.133333333333333,0.177932216670231,lof,3
0.682,0.264,0.33,0.77,0.293333333333333,0.247367936117411,iforest,3
0.61,0.12,0.15,0.725,0.133333333333333,0.217230417500803,kMRCD,4
0.66,0.22,0.275,0.75625,0.244444444444444,0.213395601741011,lof,4
0.714,0.32520325203252,0.4,0.7925,0.358744394618834,0.296283466294385,iforest,4
0.667,0.235059760956175,0.295,0.76,0.261640798226164,0.258075358049875,kMRCD,5
0.658,0.216,0.27,0.755,0.24,0.198210638006223,lof,5
0.672,0.244,0.305,0.76375,0.271111111111111,0.264101537157341,iforest,5
0.648,0.196,0.245,0.74875,0.217777777777778,0.245437243062397,kMRCD,6
0.624,0.148,0.185,0.73375,0.164444444444444,0.186915285209164,lof,6
0.687,0.271255060728745,0.335,0.775,0.299776286353468,0.250746712399549,iforest,6
0.622,0.144,0.18,0.7325,0.16,0.21234931465896,kMRCD,7
0.642,0.184,0.23,0.745,0.204444444444444,0.198722485367583,lof,7
0.701,0.297959183673469,0.365,0.785,0.328089887640449,0.277455225312698,iforest,7
0.656,0.212,0.265,0.75375,0.235555555555556,0.263146866139175,kMRCD,8
0.636,0.172,0.215,0.74125,0.191111111111111,0.189362438680698,lof,8
0.699,0.295546558704453,0.365,0.7825,0.32662192393736,0.285660279969898,iforest,8
0.666,0.232,0.29,0.76,0.257777777777778,0.254350803800434,kMRCD,9
0.642,0.184,0.23,0.745,0.204444444444444,0.194491400712782,lof,9
0.679,0.255060728744939,0.315,0.77,0.281879194630872,0.243971931678049,iforest,9
0.615,0.131474103585657,0.165,0.7275,0.146341463414634,0.199224859058596,kMRCD,10
0.652,0.204,0.255,0.75125,0.226666666666667,0.207662255188704,lof,10
0.696,0.288617886178862,0.355,0.78125,0.318385650224215,0.284283981275473,iforest,10
0.674,0.248,0.31,0.765,0.275555555555556,0.26338949273051,kMRCD,11
0.644,0.188,0.235,0.74625,0.208888888888889,0.196686090912443,lof,11
0.672,0.241935483870968,0.3,0.765,0.267857142857143,0.241756555786041,iforest,11
0.72,0.331932773109244,0.395,0.80125,0.360730593607306,0.31479221562212,kMRCD,12
0.626,0.152,0.19,0.735,0.168888888888889,0.194544450049011,lof,12
0.713,0.323886639676113,0.4,0.79125,0.357941834451902,0.311108360095497,iforest,12
0.8,NaN,0,1,0,0.284182964986378,kMRCD,13
0.624,0.148,0.185,0.73375,0.164444444444444,0.178094303860962,lof,13
0.694,0.284552845528455,0.35,0.78,0.31390134529148,0.262379168204402,iforest,13
0.655,0.211155378486056,0.265,0.7525,0.235033259423503,0.252494765512864,kMRCD,14
0.628,0.156,0.195,0.73625,0.173333333333333,0.192094511517587,lof,14
0.693,0.281632653061224,0.345,0.78,0.310112359550562,0.279895620456584,iforest,14
0.62,0.14,0.175,0.73125,0.155555555555556,0.216403942436142,kMRCD,15
0.63,0.16,0.2,0.7375,0.177777777777778,0.19511788374672,lof,15
0.697,0.291497975708502,0.36,0.78125,0.322147651006711,0.272736893740718,iforest,15
0.703,0.29535864978903,0.35,0.79125,0.320366132723112,0.287669575791011,kMRCD,16
0.636,0.172,0.215,0.74125,0.191111111111111,0.188367642611536,lof,16
0.668,0.233870967741935,0.29,0.7625,0.258928571428571,0.227321145729266,iforest,16
0.63,0.16,0.2,0.7375,0.177777777777778,0.232709210358935,kMRCD,17
0.628,0.156,0.195,0.73625,0.173333333333333,0.187136251669099,lof,17
0.708,0.313008130081301,0.385,0.78875,0.345291479820628,0.315776023964844,iforest,17
0.608,0.116,0.145,0.72375,0.128888888888889,0.195939013041426,kMRCD,18
0.624,0.148,0.185,0.73375,0.164444444444444,0.180304363367334,lof,18
0.684,0.266129032258065,0.33,0.7725,0.294642857142857,0.264467499422219,iforest,18
0.604,0.111111111111111,0.14,0.72,0.123893805309735,0.196147653717653,kMRCD,19
0.618,0.136,0.17,0.73,0.151111111111111,0.174926392735576,lof,19
0.71,0.318548387096774,0.395,0.78875,0.352678571428571,0.298627844968923,iforest,19
0.651,0.203187250996016,0.255,0.75,0.226164079822616,0.254821546596275,kMRCD,20
0.642,0.184,0.23,0.745,0.204444444444444,0.195311869301027,lof,20
0.706,0.308943089430894,0.38,0.7875,0.340807174887892,0.296916559890158,iforest,20
0.602,0.104,0.13,0.72,0.115555555555556,0.192045958953113,kMRCD,21
0.64,0.18,0.225,0.74375,0.2,0.186934328564129,lof,21
0.721,0.340080971659919,0.42,0.79625,0.375838926174497,0.318926426694413,iforest,21
0.618,0.136,0.17,0.73,0.151111111111111,0.198190384818636,kMRCD,22
0.646,0.192,0.24,0.7475,0.213333333333333,0.196844363818716,lof,22
0.693,0.285140562248996,0.355,0.7775,0.316258351893096,0.272228318638758,iforest,22
0.602,0.107142857142857,0.135,0.71875,0.119469026548673,0.190373526316224,kMRCD,23
0.612,0.124,0.155,0.72625,0.137777777777778,0.178833940629888,lof,23
0.695,0.289156626506024,0.36,0.77875,0.320712694877506,0.291845819138633,iforest,23
0.638,0.176,0.22,0.7425,0.195555555555556,0.238822975914754,kMRCD,24
0.622,0.144,0.18,0.7325,0.16,0.196538286617884,lof,24
0.674,0.248,0.31,0.765,0.275555555555556,0.250352536276759,iforest,24
0.709,0.275862068965517,0.28,0.81625,0.277915632754342,0.283620459544389,kMRCD,25
0.658,0.216,0.27,0.755,0.24,0.216785056965756,lof,25
0.695,0.285714285714286,0.35,0.78125,0.314606741573034,0.25314411492113,iforest,25
0.76,0.346153846153846,0.225,0.89375,0.272727272727273,0.290805459003337,kMRCD,26
0.63,0.16,0.2,0.7375,0.177777777777778,0.185574220772579,lof,26
0.683,0.259259259259259,0.315,0.775,0.284424379232506,0.236733261855847,iforest,26
0.621,0.143426294820717,0.18,0.73125,0.159645232815965,0.212726132865971,kMRCD,27
0.64,0.18,0.225,0.74375,0.2,0.200864862639286,lof,27
0.721,0.34136546184739,0.425,0.795,0.378619153674833,0.311314485468141,iforest,27
0.611,0.123505976095618,0.155,0.725,0.137472283813747,0.186802193040978,kMRCD,28
0.636,0.172,0.215,0.74125,0.191111111111111,0.193173032858059,lof,28
0.674,0.245967741935484,0.305,0.76625,0.272321428571429,0.214059431212914,iforest,28
0.644,0.188,0.235,0.74625,0.208888888888889,0.261451627124988,kMRCD,29
0.628,0.156,0.195,0.73625,0.173333333333333,0.193303016506354,lof,29
0.713,0.325301204819277,0.405,0.79,0.360801781737194,0.318561520881084,iforest,29
0.626,0.154761904761905,0.195,0.73375,0.172566371681416,0.227678936722001,kMRCD,30
0.626,0.152,0.19,0.735,0.168888888888889,0.183347301231569,lof,30
0.707,0.313253012048193,0.39,0.78625,0.347438752783964,0.305312295214702,iforest,30
0.65,0.202380952380952,0.255,0.74875,0.225663716814159,0.242128985825747,kMRCD,31
0.616,0.132,0.165,0.72875,0.146666666666667,0.175313543138119,lof,31
0.705,0.309236947791165,0.385,0.785,0.342984409799555,0.279032569053823,iforest,31
0.612,0.124,0.155,0.72625,0.137777777777778,0.215754222905277,kMRCD,32
0.65,0.2,0.25,0.75,0.222222222222222,0.195183085126821,lof,32
0.703,0.305220883534137,0.38,0.78375,0.338530066815145,0.276318159683162,iforest,32
0.658,0.216,0.27,0.755,0.24,0.27345975157995,kMRCD,33
0.642,0.184,0.23,0.745,0.204444444444444,0.201481021551275,lof,33
0.686,0.272,0.34,0.7725,0.302222222222222,0.261683838697891,iforest,33
0.724,0.340336134453782,0.405,0.80375,0.36986301369863,0.309001342001997,kMRCD,34
0.616,0.132,0.165,0.72875,0.146666666666667,0.170239863509166,lof,34
0.684,0.266129032258065,0.33,0.7725,0.294642857142857,0.258691019796285,iforest,34
0.8,NaN,0,1,0,0.322719568879523,kMRCD,35
0.656,0.212,0.265,0.75375,0.235555555555556,0.195220479494587,lof,35
0.678,0.254032258064516,0.315,0.76875,0.28125,0.239102537354719,iforest,35
0.662,0.224,0.28,0.7575,0.248888888888889,0.256132653258091,kMRCD,36
0.628,0.156,0.195,0.73625,0.173333333333333,0.180096649601411,lof,36
0.691,0.279352226720648,0.345,0.7775,0.308724832214765,0.254711929919543,iforest,36
0.61,0.123015873015873,0.155,0.72375,0.13716814159292,0.196900380307215,kMRCD,37
0.634,0.168,0.21,0.74,0.186666666666667,0.193543029241612,lof,37
0.714,0.328,0.41,0.79,0.364444444444444,0.32458024533278,iforest,37
