accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.847,0.202247191011236,0.18,0.921111111111111,0.19047619047619,0.0957341875020208,kMRCD,1
0.816,0.08,0.08,0.897777777777778,0.08,0.0782952870511504,lof,1
0.821,0.0927835051546392,0.09,0.902222222222222,0.0913705583756345,0.135377543536601,iforest,1
0.847,0.202247191011236,0.18,0.921111111111111,0.19047619047619,0.0974970756061465,kMRCD,2
0.806,0.03,0.03,0.892222222222222,0.03,0.0608817160386697,lof,2
0.816,0.0531914893617021,0.05,0.901111111111111,0.0515463917525773,0.115809960514699,iforest,2
0.856,0.238095238095238,0.2,0.928888888888889,0.217391304347826,0.111913357594038,kMRCD,3
0.812,0.06,0.06,0.895555555555556,0.06,0.0782027513410681,lof,3
0.82,0.1,0.1,0.9,0.1,0.118917958238045,iforest,3
0.839,0.0579710144927536,0.04,0.927777777777778,0.0473372781065089,0.0874988165520358,kMRCD,4
0.802,0.01,0.01,0.89,0.01,0.0611513137382883,lof,4
0.812,0.06,0.06,0.895555555555556,0.06,0.110538768331402,iforest,4
0.847,0.195402298850575,0.17,0.922222222222222,0.181818181818182,0.0979003578441228,kMRCD,5
0.812,0.06,0.06,0.895555555555556,0.06,0.0759026017884524,lof,5
0.817,0.0808080808080808,0.08,0.898888888888889,0.0804020100502513,0.115798304047462,iforest,5
0.842,0.032258064516129,0.02,0.933333333333333,0.0246913580246914,0.0630193442974402,kMRCD,6
0.804,0.02,0.02,0.891111111111111,0.02,0.0575906982880766,lof,6
0.835,0.171717171717172,0.17,0.908888888888889,0.170854271356784,0.163554949351661,iforest,6
0.823,0.0246913580246914,0.02,0.912222222222222,0.0220994475138122,0.0653165222120712,kMRCD,7
0.802,0.01,0.01,0.89,0.01,0.0546843508044817,lof,7
0.827,0.131313131313131,0.13,0.904444444444444,0.130653266331658,0.139307143619269,iforest,7
0.956,0.804347826086957,0.74,0.98,0.770833333333333,0.580045509651846,kMRCD,8
0.806,0.03,0.03,0.892222222222222,0.03,0.0634924007010266,lof,8
0.82,0.1,0.1,0.9,0.1,0.148060865825581,iforest,8
0.854,0.25,0.23,0.923333333333333,0.239583333333333,0.11766489282979,kMRCD,9
0.816,0.08,0.08,0.897777777777778,0.08,0.0744617602806006,lof,9
0.806,0.0204081632653061,0.02,0.893333333333333,0.0202020202020202,0.0918618132773474,iforest,9
0.861,0.217391304347826,0.15,0.94,0.177514792899408,0.126910616123622,kMRCD,10
0.8,0,0,0.888888888888889,0,0.061819998320377,lof,10
0.805,0.0103092783505155,0.01,0.893333333333333,0.0101522842639594,0.0928966596779784,iforest,10
0.832,0.0526315789473684,0.04,0.92,0.0454545454545455,0.0841201167456243,kMRCD,11
0.804,0.02,0.02,0.891111111111111,0.02,0.0671788613875494,lof,11
0.818,0.09,0.09,0.898888888888889,0.09,0.126031303626425,iforest,11
0.843,0.139240506329114,0.11,0.924444444444444,0.122905027932961,0.0963574193053871,kMRCD,12
0.804,0.02,0.02,0.891111111111111,0.02,0.0585255883886397,lof,12
0.806,0.0204081632653061,0.02,0.893333333333333,0.0202020202020202,0.0879458727642177,iforest,12
0.814,0.0326086956521739,0.03,0.901111111111111,0.03125,0.0698742456247395,kMRCD,13
0.802,0.01,0.01,0.89,0.01,0.0605066484527887,lof,13
0.84,0.2,0.2,0.911111111111111,0.2,0.178859940292642,iforest,13
0.852,0.166666666666667,0.12,0.933333333333333,0.13953488372093,0.135390300129361,kMRCD,14
0.818,0.09,0.09,0.898888888888889,0.09,0.0827281697178101,lof,14
0.816,0.0714285714285714,0.07,0.898888888888889,0.0707070707070707,0.107200941403883,iforest,14
0.821,0.0561797752808989,0.05,0.906666666666667,0.0529100529100529,0.0829190720918241,kMRCD,15
0.814,0.07,0.07,0.896666666666667,0.07,0.0722989819842779,lof,15
0.834,0.163265306122449,0.16,0.908888888888889,0.161616161616162,0.156914738773413,iforest,15
0.821,0.0459770114942529,0.04,0.907777777777778,0.0427807486631016,0.0748283737669816,kMRCD,16
0.808,0.04,0.04,0.893333333333333,0.04,0.067532677211012,lof,16
0.811,0.0412371134020619,0.04,0.896666666666667,0.0406091370558376,0.0978029624345735,iforest,16
0.847,0.208791208791209,0.19,0.92,0.198952879581152,0.0848860242676862,kMRCD,17
0.8,0,0,0.888888888888889,0,0.0555965211193005,lof,17
0.81,0.05,0.05,0.894444444444444,0.05,0.115982094122518,iforest,17
0.837,0.168421052631579,0.16,0.912222222222222,0.164102564102564,0.0903177321383326,kMRCD,18
0.8,0,0,0.888888888888889,0,0.0553236305663602,lof,18
0.832,0.16,0.16,0.906666666666667,0.16,0.154494539067634,iforest,18
0.94,0.712765957446808,0.67,0.97,0.690721649484536,0.440394309360118,kMRCD,19
0.806,0.03,0.03,0.892222222222222,0.03,0.0632500559452892,lof,19
0.818,0.0816326530612245,0.08,0.9,0.0808080808080808,0.10950538041894,iforest,19
0.833,0.0144927536231884,0.01,0.924444444444444,0.0118343195266272,0.0703410564631971,kMRCD,20
0.806,0.03,0.03,0.892222222222222,0.03,0.059622071128299,lof,20
0.828,0.125,0.12,0.906666666666667,0.122448979591837,0.140058770843133,iforest,20
0.835,0.117647058823529,0.1,0.916666666666667,0.108108108108108,0.0739071239433657,kMRCD,21
0.806,0.03,0.03,0.892222222222222,0.03,0.0557407376356043,lof,21
0.811,0.0505050505050505,0.05,0.895555555555556,0.050251256281407,0.109981457983517,iforest,21
0.856,0.260869565217391,0.24,0.924444444444444,0.25,0.110347300226804,kMRCD,22
0.806,0.03,0.03,0.892222222222222,0.03,0.0603043528609894,lof,22
0.82,0.1,0.1,0.9,0.1,0.139590491030619,iforest,22
0.821,0,0,0.912222222222222,0,0.061897918595554,kMRCD,23
0.804,0.02,0.02,0.891111111111111,0.02,0.0626012636387846,lof,23
0.808,0.04,0.04,0.893333333333333,0.04,0.102674635875835,iforest,23
0.855,0.131147540983607,0.08,0.941111111111111,0.0993788819875776,0.0807959196758042,kMRCD,24
0.808,0.04,0.04,0.893333333333333,0.04,0.0642981818094794,lof,24
0.832,0.153061224489796,0.15,0.907777777777778,0.151515151515152,0.158893152461175,iforest,24
0.838,0.16304347826087,0.15,0.914444444444444,0.15625,0.0799777116866638,kMRCD,25
0.812,0.06,0.06,0.895555555555556,0.06,0.0847548909370288,lof,25
0.812,0.06,0.06,0.895555555555556,0.06,0.109434462174263,iforest,25
0.847,0.155844155844156,0.12,0.927777777777778,0.135593220338983,0.116943555538981,kMRCD,26
0.808,0.04,0.04,0.893333333333333,0.04,0.0648860740121647,lof,26
0.819,0.0909090909090909,0.09,0.9,0.0904522613065327,0.126680167388115,iforest,26
0.882,0.375,0.27,0.95,0.313953488372093,0.153638607190528,kMRCD,27
0.81,0.05,0.05,0.894444444444444,0.05,0.0661305241925606,lof,27
0.823,0.111111111111111,0.11,0.902222222222222,0.110552763819095,0.136162845647438,iforest,27
0.846,0.178571428571429,0.15,0.923333333333333,0.16304347826087,0.0903920390176966,kMRCD,28
0.804,0.02,0.02,0.891111111111111,0.02,0.0608955004387326,lof,28
0.826,0.13,0.13,0.903333333333333,0.13,0.137341122297324,iforest,28
0.836,0.18,0.18,0.908888888888889,0.18,0.0895860614939582,kMRCD,29
0.808,0.04,0.04,0.893333333333333,0.04,0.0605268699405593,lof,29
0.823,0.111111111111111,0.11,0.902222222222222,0.110552763819095,0.144960788490302,iforest,29
0.858,0.271739130434783,0.25,0.925555555555556,0.260416666666667,0.115777324010874,kMRCD,30
0.816,0.08,0.08,0.897777777777778,0.08,0.0750528226148033,lof,30
0.843,0.212121212121212,0.21,0.913333333333333,0.21105527638191,0.197022274209807,iforest,30
0.868,0.241935483870968,0.15,0.947777777777778,0.185185185185185,0.136876687156808,kMRCD,31
0.808,0.04,0.04,0.893333333333333,0.04,0.0608689060135568,lof,31
0.816,0.08,0.08,0.897777777777778,0.08,0.104455338293621,iforest,31
0.838,0.177083333333333,0.17,0.912222222222222,0.173469387755102,0.0832833894465349,kMRCD,32
0.81,0.05,0.05,0.894444444444444,0.05,0.0683743679471092,lof,32
0.808,0.04,0.04,0.893333333333333,0.04,0.102886695192764,iforest,32
0.846,0.170731707317073,0.14,0.924444444444444,0.153846153846154,0.0906823061309353,kMRCD,33
0.81,0.05,0.05,0.894444444444444,0.05,0.0601548644855483,lof,33
0.807,0.0303030303030303,0.03,0.893333333333333,0.0301507537688442,0.0923634075530617,iforest,33
0.832,0,0,0.924444444444444,0,0.0661500865102392,kMRCD,34
0.802,0.01,0.01,0.89,0.01,0.0669366058983722,lof,34
0.821,0.0927835051546392,0.09,0.902222222222222,0.0913705583756345,0.122537477029083,iforest,34
0.857,0.268817204301075,0.25,0.924444444444444,0.259067357512953,0.115239198146782,kMRCD,35
0.806,0.03,0.03,0.892222222222222,0.03,0.0640169410918435,lof,35
0.812,0.06,0.06,0.895555555555556,0.06,0.127353777588738,iforest,35
0.843,0.186813186813187,0.17,0.917777777777778,0.178010471204188,0.0898205161212079,kMRCD,36
0.81,0.05,0.05,0.894444444444444,0.05,0.0655345578459429,lof,36
0.854,0.26530612244898,0.26,0.92,0.262626262626263,0.232658819085062,iforest,36
0.855,0.228915662650602,0.19,0.928888888888889,0.207650273224044,0.124099890149946,kMRCD,37
0.816,0.08,0.08,0.897777777777778,0.08,0.0833054350454231,lof,37
0.832,0.16,0.16,0.906666666666667,0.16,0.143451339635111,iforest,37
0.83,0.0512820512820513,0.04,0.917777777777778,0.0449438202247191,0.074732068364138,kMRCD,38
0.806,0.03,0.03,0.892222222222222,0.03,0.0656001277303185,lof,38
0.81,0.0408163265306122,0.04,0.895555555555556,0.0404040404040404,0.0918100142589939,iforest,38
0.831,0.129032258064516,0.12,0.91,0.124352331606218,0.0722696057370163,kMRCD,39
0.812,0.06,0.06,0.895555555555556,0.06,0.0687147787391649,lof,39
0.818,0.09,0.09,0.898888888888889,0.09,0.103914281102628,iforest,39
0.842,0.046875,0.03,0.932222222222222,0.0365853658536585,0.0837884518760923,kMRCD,40
0.808,0.04,0.04,0.893333333333333,0.04,0.0680106604673462,lof,40
0.818,0.0816326530612245,0.08,0.9,0.0808080808080808,0.127819734646653,iforest,40
0.822,0.0357142857142857,0.03,0.91,0.0326086956521739,0.0904481054489984,kMRCD,41
0.808,0.04,0.04,0.893333333333333,0.04,0.0649120532326816,lof,41
0.821,0.101010101010101,0.1,0.901111111111111,0.100502512562814,0.140758329698255,iforest,41
0.839,0.0579710144927536,0.04,0.927777777777778,0.0473372781065089,0.0711006686904189,kMRCD,42
0.808,0.04,0.04,0.893333333333333,0.04,0.0653014906869536,lof,42
0.811,0.0505050505050505,0.05,0.895555555555556,0.050251256281407,0.112222935190191,iforest,42
0.839,0.149425287356322,0.13,0.917777777777778,0.13903743315508,0.0987487282210495,kMRCD,43
0.816,0.08,0.08,0.897777777777778,0.08,0.0759334940234597,lof,43
0.821,0.0842105263157895,0.08,0.903333333333333,0.0820512820512821,0.102636176528023,iforest,43
0.948,0.744897959183674,0.73,0.972222222222222,0.737373737373737,0.528197939484417,kMRCD,44
0.812,0.06,0.06,0.895555555555556,0.06,0.082878613023322,lof,44
0.813,0.0606060606060606,0.06,0.896666666666667,0.0603015075376884,0.108576883849015,iforest,44
0.839,0.141176470588235,0.12,0.918888888888889,0.12972972972973,0.0845950636728771,kMRCD,45
0.804,0.02,0.02,0.891111111111111,0.02,0.0610503814358373,lof,45
0.819,0.0909090909090909,0.09,0.9,0.0904522613065327,0.126420254986921,iforest,45
0.838,0.16304347826087,0.15,0.914444444444444,0.15625,0.0900302042670371,kMRCD,46
0.806,0.03,0.03,0.892222222222222,0.03,0.0602263467408475,lof,46
0.814,0.07,0.07,0.896666666666667,0.07,0.120488704284556,iforest,46
0.834,0.148936170212766,0.14,0.911111111111111,0.144329896907216,0.0790064822113653,kMRCD,47
0.802,0.01,0.01,0.89,0.01,0.056677244464883,lof,47
0.814,0.0612244897959184,0.06,0.897777777777778,0.0606060606060606,0.103600297432286,iforest,47
0.857,0.188405797101449,0.13,0.937777777777778,0.153846153846154,0.111358291737716,kMRCD,48
0.808,0.04,0.04,0.893333333333333,0.04,0.0612529465585889,lof,48
0.824,0.12,0.12,0.902222222222222,0.12,0.144164778492229,iforest,48
0.82,0.074468085106383,0.07,0.903333333333333,0.0721649484536082,0.0743466346860643,kMRCD,49
0.806,0.03,0.03,0.892222222222222,0.03,0.0657465986322854,lof,49
0.82,0.0918367346938776,0.09,0.901111111111111,0.0909090909090909,0.143204517207035,iforest,49
0.85,0.234042553191489,0.22,0.92,0.22680412371134,0.102331095872883,kMRCD,50
0.806,0.03,0.03,0.892222222222222,0.03,0.0563345592393615,lof,50
0.822,0.11,0.11,0.901111111111111,0.11,0.156022135621002,iforest,50
0.819,0.0120481927710843,0.01,0.908888888888889,0.0109289617486339,0.0732465175697582,kMRCD,51
0.808,0.04,0.04,0.893333333333333,0.04,0.0670165833285437,lof,51
0.815,0.0707070707070707,0.07,0.897777777777778,0.0703517587939698,0.125422414705375,iforest,51
0.829,0,0,0.921111111111111,0,0.0710086553341393,kMRCD,52
0.802,0.01,0.01,0.89,0.01,0.0599735908302899,lof,52
0.814,0.07,0.07,0.896666666666667,0.07,0.130976177404743,iforest,52
0.839,0.149425287356322,0.13,0.917777777777778,0.13903743315508,0.0816740824630515,kMRCD,53
0.802,0.01,0.01,0.89,0.01,0.0602337257894789,lof,53
