accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.888,0.471428571428571,0.99,0.876666666666667,0.638709677419355,0.842851894110929,kMRCD,1
0.674,0.048,0.12,0.735555555555556,0.0685714285714286,0.0668216024723538,lof,1
0.738,0.176,0.44,0.771111111111111,0.251428571428571,0.141745776059254,iforest,1
0.873,0.438914027149321,0.97,0.862222222222222,0.604361370716511,0.45593725000722,kMRCD,2
0.67,0.04,0.1,0.733333333333333,0.0571428571428571,0.0601656570726829,lof,2
0.712,0.120967741935484,0.3,0.757777777777778,0.172413793103448,0.121049897116456,iforest,2
0.876,0.444954128440367,0.97,0.865555555555556,0.610062893081761,0.474450457234008,kMRCD,3
0.66,0.02,0.05,0.727777777777778,0.0285714285714286,0.0611518608334479,lof,3
0.729,0.156626506024096,0.39,0.766666666666667,0.223495702005731,0.158131410235814,iforest,3
0.866,0.426086956521739,0.98,0.853333333333333,0.593939393939394,0.635482562101248,kMRCD,4
0.666,0.032,0.08,0.731111111111111,0.0457142857142857,0.0631424526084748,lof,4
0.733,0.161943319838057,0.4,0.77,0.230547550432277,0.146676303607082,iforest,4
0.872,0.438053097345133,0.99,0.858888888888889,0.607361963190184,0.814577306228441,kMRCD,5
0.674,0.048,0.12,0.735555555555556,0.0685714285714286,0.0687903427176487,lof,5
0.735,0.165991902834008,0.41,0.771111111111111,0.236311239193084,0.147181618179408,iforest,5
0.878,0.45,0.99,0.865555555555556,0.61875,0.782386499559354,kMRCD,6
0.664,0.028,0.07,0.73,0.04,0.0589021180506051,lof,6
0.733,0.164658634538153,0.41,0.768888888888889,0.234957020057307,0.151778130873546,iforest,6
0.881,0.455813953488372,0.98,0.87,0.622222222222222,0.770766192807351,kMRCD,7
0.676,0.052,0.13,0.736666666666667,0.0742857142857143,0.0722473716717633,lof,7
0.742,0.181451612903226,0.45,0.774444444444444,0.258620689655172,0.153613505163354,iforest,7
0.873,0.436619718309859,0.93,0.866666666666667,0.594249201277955,0.362955901924199,kMRCD,8
0.656,0.012,0.03,0.725555555555556,0.0171428571428571,0.0544539032920076,lof,8
0.718,0.133064516129032,0.33,0.761111111111111,0.189655172413793,0.130656341732238,iforest,8
0.878,0.45,0.99,0.865555555555556,0.61875,0.866542054275412,kMRCD,9
0.664,0.028,0.07,0.73,0.04,0.0657628216932921,lof,9
0.715,0.122448979591837,0.3,0.761111111111111,0.173913043478261,0.117075919436225,iforest,9
0.874,0.440909090909091,0.97,0.863333333333333,0.60625,0.468552746354389,kMRCD,10
0.66,0.02,0.05,0.727777777777778,0.0285714285714286,0.0562202868386339,lof,10
0.733,0.159183673469388,0.39,0.771111111111111,0.226086956521739,0.144836765647888,iforest,10
0.746,0.103092783505155,0.2,0.806666666666667,0.136054421768707,0.095552608189053,kMRCD,11
0.674,0.048,0.12,0.735555555555556,0.0685714285714286,0.0689545516921417,lof,11
0.711,0.114285714285714,0.28,0.758888888888889,0.16231884057971,0.131111874435315,iforest,11
0.887,0.469483568075117,1,0.874444444444444,0.638977635782748,0.901212901016365,kMRCD,12
0.666,0.032,0.08,0.731111111111111,0.0457142857142857,0.0644090393226057,lof,12
0.746,0.192,0.48,0.775555555555556,0.274285714285714,0.177722757373795,iforest,12
0.88,0.453703703703704,0.98,0.868888888888889,0.620253164556962,0.658005704633542,kMRCD,13
0.674,0.048,0.12,0.735555555555556,0.0685714285714286,0.0693017056279896,lof,13
0.704,0.104838709677419,0.26,0.753333333333333,0.149425287356322,0.107272442004857,iforest,13
0.883,0.459715639810427,0.97,0.873333333333333,0.62379421221865,0.447464368750401,kMRCD,14
0.68,0.06,0.15,0.738888888888889,0.0857142857142857,0.0639197114953987,lof,14
0.703,0.104417670682731,0.26,0.752222222222222,0.148997134670487,0.112745222042672,iforest,14
0.721,0.050251256281407,0.1,0.79,0.0668896321070234,0.0809516984994044,kMRCD,15
0.664,0.028,0.07,0.73,0.04,0.0598046303842782,lof,15
0.729,0.151020408163265,0.37,0.768888888888889,0.214492753623188,0.142859461651592,iforest,15
0.876,0.444954128440367,0.97,0.865555555555556,0.610062893081761,0.541148474280016,kMRCD,16
0.684,0.068,0.17,0.741111111111111,0.0971428571428571,0.0726122104982113,lof,16
0.709,0.106995884773663,0.26,0.758888888888889,0.151603498542274,0.114874286951836,iforest,16
0.876,0.443396226415094,0.94,0.868888888888889,0.602564102564103,0.479888018276641,kMRCD,17
0.658,0.016,0.04,0.726666666666667,0.0228571428571429,0.0595710973464637,lof,17
0.717,0.132530120481928,0.33,0.76,0.189111747851003,0.128348635239104,iforest,17
0.873,0.439461883408072,0.98,0.861111111111111,0.606811145510836,0.785377314748258,kMRCD,18
0.658,0.016,0.04,0.726666666666667,0.0228571428571429,0.0626120829436497,lof,18
0.704,0.101626016260163,0.25,0.754444444444444,0.144508670520231,0.121311254992906,iforest,18
0.876,0.445454545454545,0.98,0.864444444444444,0.6125,0.671513557644002,kMRCD,19
0.67,0.04,0.1,0.733333333333333,0.0571428571428571,0.0627123942094717,lof,19
0.714,0.121951219512195,0.3,0.76,0.173410404624277,0.119041306421361,iforest,19
0.864,0.421052631578947,0.96,0.853333333333333,0.585365853658537,0.611006280169514,kMRCD,20
0.66,0.02,0.05,0.727777777777778,0.0285714285714286,0.0599005193816623,lof,20
0.703,0.104417670682731,0.26,0.752222222222222,0.148997134670487,0.102249186369839,iforest,20
0.882,0.458715596330275,1,0.868888888888889,0.628930817610063,0.852088769325001,kMRCD,21
0.656,0.012,0.03,0.725555555555556,0.0171428571428571,0.0601367356163797,lof,21
0.709,0.11336032388664,0.28,0.756666666666667,0.161383285302594,0.112751175907529,iforest,21
0.874,0.440366972477064,0.96,0.864444444444444,0.60377358490566,0.410150990305902,kMRCD,22
0.662,0.024,0.06,0.728888888888889,0.0342857142857143,0.0592327701973508,lof,22
0.746,0.189516129032258,0.47,0.776666666666667,0.270114942528736,0.161406141540622,iforest,22
0.735,0.0769230769230769,0.15,0.8,0.101694915254237,0.0911962222802269,kMRCD,23
0.67,0.04,0.1,0.733333333333333,0.0571428571428571,0.0653438319752046,lof,23
0.715,0.125506072874494,0.31,0.76,0.178674351585014,0.128934875508729,iforest,23
0.869,0.430493273542601,0.96,0.858888888888889,0.594427244582043,0.434640382682649,kMRCD,24
0.668,0.036,0.09,0.732222222222222,0.0514285714285714,0.0591711837182096,lof,24
0.712,0.120967741935484,0.3,0.757777777777778,0.172413793103448,0.118545495443084,iforest,24
0.876,0.445945945945946,0.99,0.863333333333333,0.614906832298137,0.780647711895908,kMRCD,25
0.666,0.032,0.08,0.731111111111111,0.0457142857142857,0.0636091234588353,lof,25
0.708,0.109756097560976,0.27,0.756666666666667,0.15606936416185,0.123706719694708,iforest,25
0.867,0.426666666666667,0.96,0.856666666666667,0.590769230769231,0.444133893356867,kMRCD,26
0.658,0.016,0.04,0.726666666666667,0.0228571428571429,0.0579686408412057,lof,26
0.705,0.105263157894737,0.26,0.754444444444444,0.14985590778098,0.103172542362134,iforest,26
0.876,0.444954128440367,0.97,0.865555555555556,0.610062893081761,0.596358760840566,kMRCD,27
0.666,0.032,0.08,0.731111111111111,0.0457142857142857,0.0582632181124416,lof,27
0.714,0.121951219512195,0.3,0.76,0.173410404624277,0.111833911802796,iforest,27
0.879,0.452488687782805,1,0.865555555555556,0.623052959501558,0.825988359279498,kMRCD,28
0.66,0.02,0.05,0.727777777777778,0.0285714285714286,0.0710826218318486,lof,28
0.74,0.18,0.45,0.772222222222222,0.257142857142857,0.14952744088243,iforest,28
0.888,0.470873786407767,0.97,0.878888888888889,0.633986928104575,0.622649776470631,kMRCD,29
0.668,0.036,0.09,0.732222222222222,0.0514285714285714,0.062694394298694,lof,29
