accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.468,0.168,0.42,0.48,0.24,0.153367025778078,kMRCD,1
0.454,0.154,0.385,0.47125,0.22,0.15173567456336,lof,1
0.475,0.173038229376258,0.43,0.48625,0.246771879483501,0.179573672764473,iforest,1
0.437,0.137724550898204,0.345,0.46,0.196861626248217,0.142156990394039,kMRCD,2
0.432,0.132,0.33,0.4575,0.188571428571429,0.146532633242276,lof,2
0.453,0.152304609218437,0.38,0.47125,0.217453505007153,0.158719799577849,iforest,2
0.455,0.155688622754491,0.39,0.47125,0.222539229671897,0.147603338925014,kMRCD,3
0.426,0.126,0.315,0.45375,0.18,0.143992819337411,lof,3
0.47,0.168674698795181,0.42,0.4825,0.240687679083095,0.171927200230859,iforest,3
0.475,0.17564870259481,0.44,0.48375,0.251069900142653,0.154954434073061,kMRCD,4
0.45,0.15,0.375,0.46875,0.214285714285714,0.155181531559879,lof,4
0.46,0.15863453815261,0.395,0.47625,0.226361031518625,0.157708892158724,iforest,4
0.468,0.168,0.42,0.48,0.24,0.157180255293612,kMRCD,5
0.462,0.162,0.405,0.47625,0.231428571428571,0.161765599202654,lof,5
0.476,0.176,0.44,0.485,0.251428571428571,0.169058525706237,iforest,5
0.473,0.173652694610778,0.435,0.4825,0.248216833095578,0.157046880496768,kMRCD,6
0.438,0.138,0.345,0.46125,0.197142857142857,0.151893726669364,lof,6
0.479,0.177062374245473,0.44,0.48875,0.252510760401722,0.173918742362451,iforest,6
0.445,0.145708582834331,0.365,0.465,0.208273894436519,0.145970051885046,kMRCD,7
0.46,0.16,0.4,0.475,0.228571428571429,0.156271054885038,lof,7
0.453,0.150905432595573,0.375,0.4725,0.215208034433286,0.158703672190407,iforest,7
0.448,0.148,0.37,0.4675,0.211428571428571,0.144291443286888,kMRCD,8
0.436,0.136,0.34,0.46,0.194285714285714,0.149368272170862,lof,8
0.473,0.172344689378758,0.43,0.48375,0.246065808297568,0.171021776017821,iforest,8
0.458,0.158,0.395,0.47375,0.225714285714286,0.153993173602225,kMRCD,9
0.446,0.146,0.365,0.46625,0.208571428571429,0.158169576075611,lof,9
0.453,0.149494949494949,0.37,0.47375,0.21294964028777,0.161691797413199,iforest,9
0.448,0.149402390438247,0.375,0.46625,0.213675213675214,0.146153507894886,kMRCD,10
0.44,0.14,0.35,0.4625,0.2,0.146077723516529,lof,10
0.471,0.169014084507042,0.42,0.48375,0.24103299856528,0.170600718969889,iforest,10
0.471,0.171656686626747,0.43,0.48125,0.245363766048502,0.158921584426507,kMRCD,11
0.464,0.164,0.41,0.4775,0.234285714285714,0.160249502458882,lof,11
0.479,0.175757575757576,0.435,0.49,0.250359712230216,0.177287022601394,iforest,11
0.454,0.154,0.385,0.47125,0.22,0.151830841356663,kMRCD,12
0.458,0.158,0.395,0.47375,0.225714285714286,0.159289165697291,lof,12
0.473,0.168356997971602,0.415,0.4875,0.23953823953824,0.172197114536757,iforest,12
0.455,0.155688622754491,0.39,0.47125,0.222539229671897,0.151320124020901,kMRCD,13
0.444,0.144,0.36,0.465,0.205714285714286,0.150131057219347,lof,13
0.474,0.174,0.435,0.48375,0.248571428571429,0.16726762257225,iforest,13
0.438,0.139442231075697,0.35,0.46,0.199430199430199,0.145944054231736,kMRCD,14
0.454,0.154,0.385,0.47125,0.22,0.150017427867485,lof,14
0.448,0.143724696356275,0.355,0.47125,0.204610951008646,0.150948610487404,iforest,14
0.454,0.155378486055777,0.39,0.47,0.222222222222222,0.152717691345083,kMRCD,15
0.446,0.146,0.365,0.46625,0.208571428571429,0.152215904942044,lof,15
0.471,0.167676767676768,0.415,0.485,0.238848920863309,0.169553623841741,iforest,15
0.465,0.165668662674651,0.415,0.4775,0.236804564907275,0.15113050027572,kMRCD,16
0.428,0.128,0.32,0.455,0.182857142857143,0.149448301669449,lof,16
0.457,0.156312625250501,0.39,0.47375,0.223175965665236,0.165619407233339,iforest,16
0.452,0.152,0.38,0.47,0.217142857142857,0.144105773953032,kMRCD,17
0.43,0.13,0.325,0.45625,0.185714285714286,0.145276200094558,lof,17
0.454,0.148373983739837,0.365,0.47625,0.210982658959538,0.156901222918312,iforest,17
0.472,0.172,0.43,0.4825,0.245714285714286,0.162686506153793,kMRCD,18
0.458,0.158,0.395,0.47375,0.225714285714286,0.16331582820658,lof,18
0.489,0.187122736418511,0.465,0.495,0.266857962697274,0.18534764236266,iforest,18
0.453,0.153692614770459,0.385,0.47,0.219686162624822,0.149542590754155,kMRCD,19
0.452,0.152,0.38,0.47,0.217142857142857,0.152550531218556,lof,19
0.448,0.148,0.37,0.4675,0.211428571428571,0.154796194749836,iforest,19
0.463,0.163672654690619,0.41,0.47625,0.2339514978602,0.156009291587833,kMRCD,20
0.45,0.15,0.375,0.46875,0.214285714285714,0.15403572436643,lof,20
0.486,0.186,0.465,0.49125,0.265714285714286,0.175200667905312,iforest,20
0.455,0.155688622754491,0.39,0.47125,0.222539229671897,0.14382025054559,kMRCD,21
0.432,0.132,0.33,0.4575,0.188571428571429,0.142445737867934,lof,21
0.466,0.160569105691057,0.395,0.48375,0.228323699421965,0.163146774444888,iforest,21
0.445,0.147117296222664,0.37,0.46375,0.210526315789474,0.14944574205292,kMRCD,22
0.44,0.14,0.35,0.4625,0.2,0.154867019639041,lof,22
0.47,0.167338709677419,0.415,0.48375,0.238505747126437,0.180709328299419,iforest,22
0.445,0.145708582834331,0.365,0.465,0.208273894436519,0.14671758835519,kMRCD,23
0.44,0.14,0.35,0.4625,0.2,0.148297080149465,lof,23
0.48,0.18,0.45,0.4875,0.257142857142857,0.173133011372132,iforest,23
0.464,0.164,0.41,0.4775,0.234285714285714,0.155093870810502,kMRCD,24
0.444,0.144,0.36,0.465,0.205714285714286,0.155457305913732,lof,24
0.487,0.182555780933063,0.45,0.49625,0.25974025974026,0.171447789139237,iforest,24
0.443,0.145129224652087,0.365,0.4625,0.207681365576102,0.146127031443632,kMRCD,25
0.436,0.136,0.34,0.46,0.194285714285714,0.149886405025998,lof,25
0.449,0.148296593186373,0.37,0.46875,0.21173104434907,0.154620729072797,iforest,25
0.479,0.179640718562874,0.45,0.48625,0.256776034236805,0.154604860284055,kMRCD,26
0.446,0.146,0.365,0.46625,0.208571428571429,0.148614798577393,lof,26
0.435,0.129817444219067,0.32,0.46375,0.184704184704185,0.142559353115786,iforest,26
0.448,0.148,0.37,0.4675,0.211428571428571,0.142206950225761,kMRCD,27
0.422,0.122,0.305,0.45125,0.174285714285714,0.141146741698888,lof,27
0.454,0.154,0.385,0.47125,0.22,0.155904283277914,iforest,27
0.46,0.16,0.4,0.475,0.228571428571429,0.155384317044248,kMRCD,28
0.452,0.152,0.38,0.47,0.217142857142857,0.157297536391993,lof,28
0.458,0.155241935483871,0.385,0.47625,0.221264367816092,0.161566923857327,iforest,28
0.444,0.145418326693227,0.365,0.46375,0.207977207977208,0.14755147289577,kMRCD,29
0.458,0.158,0.395,0.47375,0.225714285714286,0.157219675339714,lof,29
0.467,0.159509202453988,0.39,0.48625,0.226415094339623,0.158248461276336,iforest,29
0.46,0.16,0.4,0.475,0.228571428571429,0.156429725418154,kMRCD,30
0.458,0.158,0.395,0.47375,0.225714285714286,0.162720994760145,lof,30
0.492,0.189516129032258,0.47,0.4975,0.270114942528736,0.190027989231057,iforest,30
0.459,0.159680638722555,0.4,0.47375,0.228245363766049,0.15160507786938,kMRCD,31
0.468,0.168,0.42,0.48,0.24,0.158343921082512,lof,31
0.476,0.172064777327935,0.425,0.48875,0.244956772334294,0.166931925563381,iforest,31
0.466,0.167330677290837,0.42,0.4775,0.239316239316239,0.158769975766715,kMRCD,32
0.46,0.16,0.4,0.475,0.228571428571429,0.159309619277466,lof,32
0.473,0.16969696969697,0.42,0.48625,0.241726618705036,0.181303088938427,iforest,32
0.468,0.169322709163347,0.425,0.47875,0.242165242165242,0.156546679475709,kMRCD,33
0.462,0.162,0.405,0.47625,0.231428571428571,0.153529032654766,lof,33
0.504,0.201612903225806,0.5,0.505,0.28735632183908,0.195464387566622,iforest,33
0.443,0.143712574850299,0.36,0.46375,0.205420827389444,0.147315101074745,kMRCD,34
0.432,0.132,0.33,0.4575,0.188571428571429,0.152375764516174,lof,34
0.494,0.190283400809717,0.47,0.5,0.270893371757925,0.181742438628939,iforest,34
