accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.622,0.144,0.18,0.7325,0.16,0.160164343403681,kMRCD,1
0.61,0.12,0.15,0.725,0.133333333333333,0.160708747566105,lof,1
0.627,0.146938775510204,0.18,0.73875,0.161797752808989,0.179118194466682,iforest,1
0.624,0.148,0.185,0.73375,0.164444444444444,0.153742948538119,kMRCD,2
0.584,0.068,0.085,0.70875,0.0755555555555556,0.142952198081587,lof,2
0.624,0.148,0.185,0.73375,0.164444444444444,0.165104989302524,iforest,2
0.634,0.170634920634921,0.215,0.73875,0.190265486725664,0.161504674503018,kMRCD,3
0.612,0.124,0.155,0.72625,0.137777777777778,0.149776489757398,lof,3
0.64,0.17741935483871,0.22,0.745,0.196428571428571,0.185902709956098,iforest,3
0.632,0.164,0.205,0.73875,0.182222222222222,0.160567809156776,kMRCD,4
0.598,0.096,0.12,0.7175,0.106666666666667,0.151409202592577,lof,4
0.6,0.0967741935483871,0.12,0.72,0.107142857142857,0.153592371210925,iforest,4
0.629,0.159362549800797,0.2,0.73625,0.177383592017738,0.159206263328068,kMRCD,5
0.61,0.12,0.15,0.725,0.133333333333333,0.149200671809701,lof,5
0.628,0.156,0.195,0.73625,0.173333333333333,0.171378629126956,iforest,5
0.633,0.167330677290837,0.21,0.73875,0.186252771618625,0.158295622409678,kMRCD,6
0.602,0.104,0.13,0.72,0.115555555555556,0.14530298013082,lof,6
0.63,0.16,0.2,0.7375,0.177777777777778,0.166956480499663,iforest,6
0.626,0.152,0.19,0.735,0.168888888888889,0.158095742425129,kMRCD,7
0.622,0.144,0.18,0.7325,0.16,0.16008567773231,lof,7
0.638,0.170731707317073,0.21,0.745,0.188340807174888,0.174581337964839,iforest,7
0.642,0.184,0.23,0.745,0.204444444444444,0.166991261757897,kMRCD,8
0.598,0.096,0.12,0.7175,0.106666666666667,0.152710740073421,lof,8
0.628,0.153225806451613,0.19,0.7375,0.169642857142857,0.167096654919525,iforest,8
0.63,0.162698412698413,0.205,0.73625,0.18141592920354,0.158972680710243,kMRCD,9
0.592,0.084,0.105,0.71375,0.0933333333333333,0.152678907885564,lof,9
0.617,0.126530612244898,0.155,0.7325,0.139325842696629,0.156747014794872,iforest,9
0.636,0.174603174603175,0.22,0.74,0.194690265486726,0.164387851150543,kMRCD,10
0.606,0.112,0.14,0.7225,0.124444444444444,0.15591522667609,lof,10
0.641,0.172839506172839,0.21,0.74875,0.18961625282167,0.172826011226427,iforest,10
0.643,0.187250996015936,0.235,0.745,0.208425720620843,0.158586690481369,kMRCD,11
0.584,0.068,0.085,0.70875,0.0755555555555556,0.14079117160274,lof,11
0.622,0.132231404958678,0.16,0.7375,0.144796380090498,0.172589572895467,iforest,11
0.632,0.164,0.205,0.73875,0.182222222222222,0.157449259897547,kMRCD,12
0.594,0.088,0.11,0.715,0.0977777777777778,0.145332785503172,lof,12
0.625,0.142857142857143,0.175,0.7375,0.157303370786517,0.163600453045369,iforest,12
0.625,0.156862745098039,0.2,0.73125,0.175824175824176,0.162409022106639,kMRCD,13
0.596,0.092,0.115,0.71625,0.102222222222222,0.150268205888248,lof,13
0.631,0.157894736842105,0.195,0.74,0.174496644295302,0.176578694225868,iforest,13
0.628,0.156,0.195,0.73625,0.173333333333333,0.15748277588283,kMRCD,14
0.606,0.112,0.14,0.7225,0.124444444444444,0.161148917306466,lof,14
