accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.822,0.11,0.11,0.901111111111111,0.11,0.083718646613459,kMRCD,1
0.802,0.01,0.01,0.89,0.01,0.0710556796533784,lof,1
0.812,0.06,0.06,0.895555555555556,0.06,0.0792574180493775,iforest,1
0.815,0.0792079207920792,0.08,0.896666666666667,0.0796019900497512,0.0819013189680554,kMRCD,2
0.812,0.06,0.06,0.895555555555556,0.06,0.083246985973907,lof,2
0.82,0.074468085106383,0.07,0.903333333333333,0.0721649484536082,0.0903950927775437,iforest,2
0.824,0.12,0.12,0.902222222222222,0.12,0.0803280161720686,kMRCD,3
0.802,0.01,0.01,0.89,0.01,0.0691023715008196,lof,3
0.805,0.0202020202020202,0.02,0.892222222222222,0.0201005025125628,0.0767699645607996,iforest,3
0.812,0.06,0.06,0.895555555555556,0.06,0.0755241721351604,kMRCD,4
0.806,0.03,0.03,0.892222222222222,0.03,0.0799888492561879,lof,4
0.812,0.06,0.06,0.895555555555556,0.06,0.0791435995062248,iforest,4
0.812,0.06,0.06,0.895555555555556,0.06,0.0738976151513505,kMRCD,5
0.8,0,0,0.888888888888889,0,0.0747590326419226,lof,5
0.812,0.0510204081632653,0.05,0.896666666666667,0.0505050505050505,0.0813545863516282,iforest,5
0.815,0.0792079207920792,0.08,0.896666666666667,0.0796019900497512,0.0755610486743423,kMRCD,6
0.802,0.01,0.01,0.89,0.01,0.0737904936302409,lof,6
0.813,0.0606060606060606,0.06,0.896666666666667,0.0603015075376884,0.0808291454368289,iforest,6
0.822,0.117647058823529,0.12,0.9,0.118811881188119,0.0875363712025226,kMRCD,7
0.808,0.04,0.04,0.893333333333333,0.04,0.0709740410554796,lof,7
0.812,0.06,0.06,0.895555555555556,0.06,0.0800818338103901,iforest,7
0.83,0.156862745098039,0.16,0.904444444444444,0.158415841584158,0.101413618461646,kMRCD,8
0.804,0.02,0.02,0.891111111111111,0.02,0.0731626764108745,lof,8
0.812,0.06,0.06,0.895555555555556,0.06,0.0815598089852143,iforest,8
0.814,0.0784313725490196,0.08,0.895555555555556,0.0792079207920792,0.0773214679499859,kMRCD,9
0.81,0.05,0.05,0.894444444444444,0.05,0.0755555232749095,lof,9
0.812,0.0510204081632653,0.05,0.896666666666667,0.0505050505050505,0.0760787479594158,iforest,9
0.824,0.12,0.12,0.902222222222222,0.12,0.090760444532077,kMRCD,10
0.808,0.04,0.04,0.893333333333333,0.04,0.0739480912220749,lof,10
0.806,0.0204081632653061,0.02,0.893333333333333,0.0202020202020202,0.0887016514431882,iforest,10
0.826,0.13,0.13,0.903333333333333,0.13,0.0902371897672433,kMRCD,11
0.806,0.03,0.03,0.892222222222222,0.03,0.0755718401284885,lof,11
0.817,0.0808080808080808,0.08,0.898888888888889,0.0804020100502513,0.0805217218658841,iforest,11
0.817,0.0891089108910891,0.09,0.897777777777778,0.0895522388059701,0.0810680271150163,kMRCD,12
0.806,0.03,0.03,0.892222222222222,0.03,0.0736027085341494,lof,12
0.814,0.07,0.07,0.896666666666667,0.07,0.088628378749037,iforest,12
0.813,0.0776699029126214,0.08,0.894444444444444,0.0788177339901478,0.0778172263776805,kMRCD,13
0.804,0.02,0.02,0.891111111111111,0.02,0.0754966621638863,lof,13
0.821,0.0927835051546392,0.09,0.902222222222222,0.0913705583756345,0.0895409558720831,iforest,13
0.808,0.0490196078431373,0.05,0.892222222222222,0.0495049504950495,0.0851843923952082,kMRCD,14
0.808,0.04,0.04,0.893333333333333,0.04,0.0784946478624076,lof,14
0.816,0.0714285714285714,0.07,0.898888888888889,0.0707070707070707,0.0906923059705229,iforest,14
0.819,0.099009900990099,0.1,0.898888888888889,0.0995024875621891,0.0833602301200185,kMRCD,15
0.802,0.01,0.01,0.89,0.01,0.0731701020863896,lof,15
0.818,0.0729166666666667,0.07,0.901111111111111,0.0714285714285714,0.0821039646307015,iforest,15
0.811,0.0594059405940594,0.06,0.894444444444444,0.0597014925373134,0.0759941826084726,kMRCD,16
0.804,0.02,0.02,0.891111111111111,0.02,0.0799530796674207,lof,16
0.805,0.0202020202020202,0.02,0.892222222222222,0.0201005025125628,0.0859358235954218,iforest,16
0.838,0.19,0.19,0.91,0.19,0.107544920316521,kMRCD,17
0.802,0.01,0.01,0.89,0.01,0.0695061522349207,lof,17
0.819,0.0824742268041237,0.08,0.901111111111111,0.0812182741116751,0.0917269434756645,iforest,17
0.823,0.118811881188119,0.12,0.901111111111111,0.119402985074627,0.085998993461318,kMRCD,18
0.806,0.03,0.03,0.892222222222222,0.03,0.0758090117416666,lof,18
0.811,0.0412371134020619,0.04,0.896666666666667,0.0406091370558376,0.0825484432277667,iforest,18
0.818,0.0980392156862745,0.1,0.897777777777778,0.099009900990099,0.0875326888065377,kMRCD,19
0.808,0.04,0.04,0.893333333333333,0.04,0.0803535524159923,lof,19
0.819,0.0824742268041237,0.08,0.901111111111111,0.0812182741116751,0.0860050732050173,iforest,19
0.808,0.0490196078431373,0.05,0.892222222222222,0.0495049504950495,0.0786920860763507,kMRCD,20
0.808,0.04,0.04,0.893333333333333,0.04,0.0821865439889201,lof,20
0.822,0.09375,0.09,0.903333333333333,0.0918367346938776,0.0927631234442243,iforest,20
0.819,0.099009900990099,0.1,0.898888888888889,0.0995024875621891,0.0832268846053658,kMRCD,21
0.808,0.04,0.04,0.893333333333333,0.04,0.0763336656688843,lof,21
0.812,0.06,0.06,0.895555555555556,0.06,0.0865152649784641,iforest,21
0.813,0.0693069306930693,0.07,0.895555555555556,0.0696517412935323,0.0802371911716409,kMRCD,22
0.802,0.01,0.01,0.89,0.01,0.0784267632361867,lof,22
0.82,0.1,0.1,0.9,0.1,0.0916797167806647,iforest,22
0.811,0.0594059405940594,0.06,0.894444444444444,0.0597014925373134,0.0786564764142213,kMRCD,23
0.81,0.05,0.05,0.894444444444444,0.05,0.076806657612932,lof,23
0.814,0.0520833333333333,0.05,0.898888888888889,0.0510204081632653,0.0756856487006488,iforest,23
0.822,0.11,0.11,0.901111111111111,0.11,0.0884159495578264,kMRCD,24
0.812,0.06,0.06,0.895555555555556,0.06,0.07619362665684,lof,24
0.819,0.0824742268041237,0.08,0.901111111111111,0.0812182741116751,0.0811807040552616,iforest,24
0.818,0.0980392156862745,0.1,0.897777777777778,0.099009900990099,0.0964512608779309,kMRCD,25
0.804,0.02,0.02,0.891111111111111,0.02,0.0831591166037561,lof,25
0.808,0.04,0.04,0.893333333333333,0.04,0.0950396707416225,iforest,25
0.81,0.0588235294117647,0.06,0.893333333333333,0.0594059405940594,0.0747708326598284,kMRCD,26
0.808,0.04,0.04,0.893333333333333,0.04,0.0758843784390448,lof,26
0.812,0.0416666666666667,0.04,0.897777777777778,0.0408163265306122,0.0802379139528649,iforest,26
0.818,0.09,0.09,0.898888888888889,0.09,0.0821275920561441,kMRCD,27
0.806,0.03,0.03,0.892222222222222,0.03,0.0758929981101989,lof,27
0.824,0.112244897959184,0.11,0.903333333333333,0.111111111111111,0.0992007376155388,iforest,27
0.816,0.0882352941176471,0.09,0.896666666666667,0.0891089108910891,0.0838035736952858,kMRCD,28
0.806,0.03,0.03,0.892222222222222,0.03,0.0778556446144856,lof,28
0.814,0.0612244897959184,0.06,0.897777777777778,0.0606060606060606,0.0858419964273626,iforest,28
0.81,0.0588235294117647,0.06,0.893333333333333,0.0594059405940594,0.0718367121706511,kMRCD,29
0.802,0.01,0.01,0.89,0.01,0.0714739964713213,lof,29
0.802,0.01,0.01,0.89,0.01,0.0751948742203902,iforest,29
0.816,0.08,0.08,0.897777777777778,0.08,0.0791605985344084,kMRCD,30
0.808,0.04,0.04,0.893333333333333,0.04,0.0762584587864949,lof,30
0.812,0.06,0.06,0.895555555555556,0.06,0.0866941096577907,iforest,30
0.818,0.09,0.09,0.898888888888889,0.09,0.0791385080913497,kMRCD,31
0.804,0.02,0.02,0.891111111111111,0.02,0.072927044130191,lof,31
0.812,0.06,0.06,0.895555555555556,0.06,0.0847930890769336,iforest,31
0.815,0.0792079207920792,0.08,0.896666666666667,0.0796019900497512,0.0856433240078883,kMRCD,32
0.808,0.04,0.04,0.893333333333333,0.04,0.0790542418853433,lof,32
0.812,0.06,0.06,0.895555555555556,0.06,0.0829771091589233,iforest,32
0.82,0.107843137254902,0.11,0.898888888888889,0.108910891089109,0.087056517739053,kMRCD,33
0.806,0.03,0.03,0.892222222222222,0.03,0.0754883348906482,lof,33
0.821,0.0927835051546392,0.09,0.902222222222222,0.0913705583756345,0.089023852018155,iforest,33
0.819,0.099009900990099,0.1,0.898888888888889,0.0995024875621891,0.0832030350924735,kMRCD,34
0.808,0.04,0.04,0.893333333333333,0.04,0.0741185429610426,lof,34
0.819,0.0909090909090909,0.09,0.9,0.0904522613065327,0.0946384394232563,iforest,34
0.805,0.0297029702970297,0.03,0.891111111111111,0.0298507462686567,0.0773249891835658,kMRCD,35
0.806,0.03,0.03,0.892222222222222,0.03,0.0759678532087078,lof,35
0.815,0.0618556701030928,0.06,0.898888888888889,0.0609137055837563,0.0764195391690463,iforest,35
0.818,0.09,0.09,0.898888888888889,0.09,0.0819364774628319,kMRCD,36
0.806,0.03,0.03,0.892222222222222,0.03,0.0764817325630998,lof,36
0.808,0.04,0.04,0.893333333333333,0.04,0.0838813094430159,iforest,36
0.81,0.0588235294117647,0.06,0.893333333333333,0.0594059405940594,0.0819785381178114,kMRCD,37
0.808,0.04,0.04,0.893333333333333,0.04,0.082164190673714,lof,37
0.813,0.0606060606060606,0.06,0.896666666666667,0.0603015075376884,0.0829728421141284,iforest,37
0.818,0.09,0.09,0.898888888888889,0.09,0.0844340998297662,kMRCD,38
0.806,0.03,0.03,0.892222222222222,0.03,0.0784468669137711,lof,38
0.809,0.0309278350515464,0.03,0.895555555555556,0.0304568527918782,0.0749298984161377,iforest,38
0.818,0.0980392156862745,0.1,0.897777777777778,0.099009900990099,0.0775217525058201,kMRCD,39
0.802,0.01,0.01,0.89,0.01,0.0686795956647057,lof,39
0.81,0.03125,0.03,0.896666666666667,0.0306122448979592,0.0755074026361567,iforest,39
0.815,0.0792079207920792,0.08,0.896666666666667,0.0796019900497512,0.0752518975367106,kMRCD,40
0.806,0.03,0.03,0.892222222222222,0.03,0.0748109827410365,lof,40
0.819,0.0824742268041237,0.08,0.901111111111111,0.0812182741116751,0.083226588816143,iforest,40
0.816,0.08,0.08,0.897777777777778,0.08,0.0773906132832834,kMRCD,41
0.804,0.02,0.02,0.891111111111111,0.02,0.074318817982399,lof,41
0.811,0.0412371134020619,0.04,0.896666666666667,0.0406091370558376,0.0776875118554646,iforest,41
0.822,0.117647058823529,0.12,0.9,0.118811881188119,0.0924292077407183,kMRCD,42
0.808,0.04,0.04,0.893333333333333,0.04,0.0755896074719991,lof,42
0.806,0.03,0.03,0.892222222222222,0.03,0.07922504236765,iforest,42
0.828,0.14,0.14,0.904444444444444,0.14,0.0865052311545107,kMRCD,43
0.8,0,0,0.888888888888889,0,0.0686809351489739,lof,43
0.812,0.0510204081632653,0.05,0.896666666666667,0.0505050505050505,0.0815324958975462,iforest,43
0.83,0.15,0.15,0.905555555555556,0.15,0.0959462741871992,kMRCD,44
0.804,0.02,0.02,0.891111111111111,0.02,0.0722734256492263,lof,44
0.818,0.0816326530612245,0.08,0.9,0.0808080808080808,0.0815230956047188,iforest,44
0.808,0.0490196078431373,0.05,0.892222222222222,0.0495049504950495,0.0745644148104908,kMRCD,45
0.808,0.04,0.04,0.893333333333333,0.04,0.0765492978668485,lof,45
0.816,0.0531914893617021,0.05,0.901111111111111,0.0515463917525773,0.0856646259883762,iforest,45
0.82,0.1,0.1,0.9,0.1,0.0798169872613098,kMRCD,46
0.806,0.03,0.03,0.892222222222222,0.03,0.0757393400438333,lof,46
0.805,0.0202020202020202,0.02,0.892222222222222,0.0201005025125628,0.0753255130743334,iforest,46
0.818,0.09,0.09,0.898888888888889,0.09,0.086686484496114,kMRCD,47
0.808,0.04,0.04,0.893333333333333,0.04,0.0793204551297531,lof,47
0.819,0.0824742268041237,0.08,0.901111111111111,0.0812182741116751,0.0934803334384817,iforest,47
0.823,0.118811881188119,0.12,0.901111111111111,0.119402985074627,0.0878928429691418,kMRCD,48
0.812,0.06,0.06,0.895555555555556,0.06,0.0799414615246502,lof,48
0.813,0.0606060606060606,0.06,0.896666666666667,0.0603015075376884,0.0800050950431044,iforest,48
0.819,0.099009900990099,0.1,0.898888888888889,0.0995024875621891,0.0864030616134518,kMRCD,49
0.806,0.03,0.03,0.892222222222222,0.03,0.075490034363442,lof,49
0.804,0.0102040816326531,0.01,0.892222222222222,0.0101010101010101,0.0847080720682953,iforest,49
0.812,0.06,0.06,0.895555555555556,0.06,0.0832835391212639,kMRCD,50
0.808,0.04,0.04,0.893333333333333,0.04,0.0847305658189034,lof,50
0.822,0.11,0.11,0.901111111111111,0.11,0.097071326747384,iforest,50
0.818,0.09,0.09,0.898888888888889,0.09,0.0883880052899,kMRCD,51
0.812,0.06,0.06,0.895555555555556,0.06,0.0786497815540833,lof,51
0.811,0.0505050505050505,0.05,0.895555555555556,0.050251256281407,0.0864095295805242,iforest,51
0.81,0.05,0.05,0.894444444444444,0.05,0.078220491339767,kMRCD,52
0.802,0.01,0.01,0.89,0.01,0.0773316433948877,lof,52
0.815,0.0526315789473684,0.05,0.9,0.0512820512820513,0.0884748999200981,iforest,52
0.819,0.099009900990099,0.1,0.898888888888889,0.0995024875621891,0.0858221761038195,kMRCD,53
0.812,0.06,0.06,0.895555555555556,0.06,0.0791229093965304,lof,53
0.806,0.03,0.03,0.892222222222222,0.03,0.0755434163645865,iforest,53
0.826,0.13,0.13,0.903333333333333,0.13,0.0892711109030578,kMRCD,54
0.806,0.03,0.03,0.892222222222222,0.03,0.0762468917255883,lof,54
0.814,0.07,0.07,0.896666666666667,0.07,0.0898107006118524,iforest,54
0.819,0.099009900990099,0.1,0.898888888888889,0.0995024875621891,0.078085075069148,kMRCD,55
0.808,0.04,0.04,0.893333333333333,0.04,0.0726682953678796,lof,55
0.804,0.02,0.02,0.891111111111111,0.02,0.0729358953751384,iforest,55
0.817,0.0891089108910891,0.09,0.897777777777778,0.0895522388059701,0.0780690131483766,kMRCD,56
0.804,0.02,0.02,0.891111111111111,0.02,0.072271278128165,lof,56
0.812,0.06,0.06,0.895555555555556,0.06,0.0862850116303415,iforest,56
0.819,0.099009900990099,0.1,0.898888888888889,0.0995024875621891,0.0915257897153774,kMRCD,57
0.81,0.05,0.05,0.894444444444444,0.05,0.0775188238352182,lof,57
0.816,0.08,0.08,0.897777777777778,0.08,0.0845274036699363,iforest,57
0.811,0.0594059405940594,0.06,0.894444444444444,0.0597014925373134,0.0789218650697875,kMRCD,58
0.804,0.02,0.02,0.891111111111111,0.02,0.0739341469718814,lof,58
0.813,0.0515463917525773,0.05,0.897777777777778,0.050761421319797,0.0797413490232859,iforest,58
0.823,0.12621359223301,0.13,0.9,0.12807881773399,0.0881255358599242,kMRCD,59
0.81,0.05,0.05,0.894444444444444,0.05,0.077931626277486,lof,59
0.807,0.0303030303030303,0.03,0.893333333333333,0.0301507537688442,0.0842225152933807,iforest,59
0.822,0.11,0.11,0.901111111111111,0.11,0.0823601631692856,kMRCD,60
0.806,0.03,0.03,0.892222222222222,0.03,0.0711388629445572,lof,60
0.815,0.0707070707070707,0.07,0.897777777777778,0.0703517587939698,0.0848532794098339,iforest,60
0.828,0.14,0.14,0.904444444444444,0.14,0.0938794090550112,kMRCD,61
0.804,0.02,0.02,0.891111111111111,0.02,0.0761493767734467,lof,61
0.819,0.0824742268041237,0.08,0.901111111111111,0.0812182741116751,0.0849091892541366,iforest,61
0.823,0.118811881188119,0.12,0.901111111111111,0.119402985074627,0.0867135225007836,kMRCD,62
0.81,0.05,0.05,0.894444444444444,0.05,0.082692383611489,lof,62
0.808,0.04,0.04,0.893333333333333,0.04,0.0762268342761543,iforest,62
0.809,0.0495049504950495,0.05,0.893333333333333,0.0497512437810945,0.0777013493341292,kMRCD,63
0.806,0.03,0.03,0.892222222222222,0.03,0.0724972945591073,lof,63
0.818,0.09,0.09,0.898888888888889,0.09,0.0898662787421293,iforest,63
0.818,0.0980392156862745,0.1,0.897777777777778,0.099009900990099,0.0893755063872393,kMRCD,64
0.812,0.06,0.06,0.895555555555556,0.06,0.0801624286068915,lof,64
0.822,0.102040816326531,0.1,0.902222222222222,0.101010101010101,0.100445959166055,iforest,64
0.822,0.11,0.11,0.901111111111111,0.11,0.0866587070441529,kMRCD,65
0.81,0.05,0.05,0.894444444444444,0.05,0.0779395158826607,lof,65
0.81,0.05,0.05,0.894444444444444,0.05,0.0807760788480721,iforest,65
0.815,0.0792079207920792,0.08,0.896666666666667,0.0796019900497512,0.0837038935030002,kMRCD,66
0.806,0.03,0.03,0.892222222222222,0.03,0.0740321269473203,lof,66
0.811,0.0505050505050505,0.05,0.895555555555556,0.050251256281407,0.0919696093321341,iforest,66
0.808,0.0576923076923077,0.06,0.891111111111111,0.0588235294117647,0.0732029749004158,kMRCD,67
0.806,0.03,0.03,0.892222222222222,0.03,0.0731110141076136,lof,67
0.817,0.0808080808080808,0.08,0.898888888888889,0.0804020100502513,0.0919606362206883,iforest,67
0.828,0.14,0.14,0.904444444444444,0.14,0.0896208127823109,kMRCD,68
0.802,0.01,0.01,0.89,0.01,0.0686551772757676,lof,68
0.808,0.04,0.04,0.893333333333333,0.04,0.0821046329395338,iforest,68
0.808,0.04,0.04,0.893333333333333,0.04,0.0742739557480234,kMRCD,69
0.81,0.05,0.05,0.894444444444444,0.05,0.0810599007843151,lof,69
0.809,0.0309278350515464,0.03,0.895555555555556,0.0304568527918782,0.0784691628345801,iforest,69
0.823,0.118811881188119,0.12,0.901111111111111,0.119402985074627,0.091621800313518,kMRCD,70
0.81,0.05,0.05,0.894444444444444,0.05,0.0779994456797266,lof,70
0.806,0.03,0.03,0.892222222222222,0.03,0.0863452354178843,iforest,70
0.819,0.099009900990099,0.1,0.898888888888889,0.0995024875621891,0.0873065370210859,kMRCD,71
0.81,0.05,0.05,0.894444444444444,0.05,0.0771868737038071,lof,71
0.816,0.08,0.08,0.897777777777778,0.08,0.0937199613896081,iforest,71
0.819,0.099009900990099,0.1,0.898888888888889,0.0995024875621891,0.0860877635146387,kMRCD,72
0.802,0.01,0.01,0.89,0.01,0.0786858178026568,lof,72
0.829,0.141414141414141,0.14,0.905555555555556,0.14070351758794,0.106476930814554,iforest,72
