accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.594,0.0778688524590164,0.095,0.71875,0.0855855855855856,0.136759447012816,kMRCD,1
0.578,0.056,0.07,0.705,0.0622222222222222,0.139765705855831,lof,1
0.608,0.109756097560976,0.135,0.72625,0.121076233183857,0.156012232271722,iforest,1
0.612,0.114754098360656,0.14,0.73,0.126126126126126,0.155841500515394,kMRCD,2
0.62,0.14,0.175,0.73125,0.155555555555556,0.157241669978158,lof,2
0.625,0.14859437751004,0.185,0.735,0.164810690423163,0.164121943303955,iforest,2
0.593,0.0775510204081633,0.095,0.7175,0.0853932584269663,0.138654641164485,kMRCD,3
0.608,0.116,0.145,0.72375,0.128888888888889,0.149059470007553,lof,3
0.613,0.121457489878543,0.15,0.72875,0.134228187919463,0.157113789256081,iforest,3
0.609,0.106995884773663,0.13,0.72875,0.117381489841986,0.151468747746339,kMRCD,4
0.604,0.108,0.135,0.72125,0.12,0.155923988920215,lof,4
0.622,0.135245901639344,0.165,0.73625,0.148648648648649,0.165119779999147,iforest,4
0.601,0.0871369294605809,0.105,0.725,0.0952380952380952,0.141444410872965,kMRCD,5
0.596,0.092,0.115,0.71625,0.102222222222222,0.149028682340414,lof,5
0.617,0.129554655870445,0.16,0.73125,0.143176733780761,0.154052578132196,iforest,5
0.604,0.0916666666666667,0.11,0.7275,0.1,0.146301454371649,kMRCD,6
0.604,0.108,0.135,0.72125,0.12,0.146821137967075,lof,6
0.605,0.102040816326531,0.125,0.725,0.112359550561798,0.156199918242919,iforest,6
0.603,0.0979591836734694,0.12,0.72375,0.107865168539326,0.14063304520927,kMRCD,7
0.608,0.116,0.145,0.72375,0.128888888888889,0.143475265467278,lof,7
0.59,0.0731707317073171,0.09,0.715,0.0807174887892377,0.139525469687984,iforest,7
0.599,0.0897959183673469,0.11,0.72125,0.098876404494382,0.14365220079162,kMRCD,8
0.612,0.124,0.155,0.72625,0.137777777777778,0.152037593971671,lof,8
0.636,0.172,0.215,0.74125,0.191111111111111,0.175540289156999,iforest,8
0.604,0.0983606557377049,0.12,0.725,0.108108108108108,0.143873636930138,kMRCD,9
