accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.896,0,0,0.995555555555556,0,0.0757688515413954,kMRCD,1
0.468,0.068,0.34,0.482222222222222,0.113333333333333,0.0781349547258776,lof,1
0.477,0.0744466800804829,0.37,0.488888888888889,0.123953098827471,0.076728104589088,iforest,1
0.572,0.0314285714285714,0.11,0.623333333333333,0.0488888888888889,0.0680071135732475,kMRCD,2
0.462,0.062,0.31,0.478888888888889,0.103333333333333,0.0724414919446647,lof,2
0.472,0.0685483870967742,0.34,0.486666666666667,0.114093959731544,0.0774655422784691,iforest,2
0.476,0.0583333333333333,0.28,0.497777777777778,0.096551724137931,0.0696680145366394,kMRCD,3
0.452,0.052,0.26,0.473333333333333,0.0866666666666667,0.0694420859727698,lof,3
0.486,0.0826612903225806,0.41,0.494444444444444,0.13758389261745,0.0783743865587115,iforest,3
0.554,0.0471204188481675,0.18,0.595555555555556,0.0746887966804979,0.0701204022405061,kMRCD,4
0.46,0.06,0.3,0.477777777777778,0.1,0.0716407554123081,lof,4
0.475,0.0707070707070707,0.35,0.488888888888889,0.117647058823529,0.0768438459096389,iforest,4
0.495,0.0772442588726514,0.37,0.508888888888889,0.127806563039724,0.075889596204092,kMRCD,5
0.468,0.068,0.34,0.482222222222222,0.113333333333333,0.0743427605528518,lof,5
0.504,0.104,0.52,0.502222222222222,0.173333333333333,0.0930487385048339,iforest,5
0.613,0.0473186119873817,0.15,0.664444444444444,0.0719424460431655,0.0708830361890912,kMRCD,6
0.456,0.056,0.28,0.475555555555556,0.0933333333333333,0.0736335730994343,lof,6
0.463,0.0603621730382294,0.3,0.481111111111111,0.100502512562814,0.0733775081572027,iforest,6
0.484,0.0574468085106383,0.27,0.507777777777778,0.0947368421052632,0.0738055801054393,kMRCD,7
0.478,0.078,0.39,0.487777777777778,0.13,0.0803612248168474,lof,7
0.475,0.0741482965931864,0.37,0.486666666666667,0.123539232053422,0.074932243676486,iforest,7
0.898,0,0,0.997777777777778,0,0.0703901022097782,kMRCD,8
0.448,0.048,0.24,0.471111111111111,0.08,0.0690395433121926,lof,8
0.486,0.0843373493975904,0.42,0.493333333333333,0.140468227424749,0.0822803878301765,iforest,8
0.79,0.0416666666666667,0.05,0.872222222222222,0.0454545454545455,0.0728453201310651,kMRCD,9
0.472,0.072,0.36,0.484444444444444,0.12,0.0764499146863351,lof,9
0.491,0.0885311871227364,0.44,0.496666666666667,0.147403685092127,0.0842045409486754,iforest,9
0.889,0,0,0.987777777777778,0,0.070667058284223,kMRCD,10
0.466,0.066,0.33,0.481111111111111,0.11,0.0765635932513471,lof,10
0.476,0.0725806451612903,0.36,0.488888888888889,0.120805369127517,0.0863392348086782,iforest,10
0.652,0.0441176470588235,0.12,0.711111111111111,0.0645161290322581,0.0711352248700799,kMRCD,11
0.456,0.056,0.28,0.475555555555556,0.0933333333333333,0.0692071409243232,lof,11
0.464,0.064,0.32,0.48,0.106666666666667,0.0740856310676508,iforest,11
0.899,0,0,0.998888888888889,0,0.0757256389212851,kMRCD,12
0.476,0.076,0.38,0.486666666666667,0.126666666666667,0.0791066296757818,lof,12
