accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.471,0.116550116550117,0.25,0.52625,0.158982511923688,0.147000418723349,kMRCD,1
0.428,0.128,0.32,0.455,0.182857142857143,0.144521629259615,lof,1
0.433,0.132264529058116,0.33,0.45875,0.188841201716738,0.146724057602607,iforest,1
0.462,0.134199134199134,0.31,0.5,0.187311178247734,0.146866388730065,kMRCD,2
0.458,0.158,0.395,0.47375,0.225714285714286,0.154985707969436,lof,2
0.45,0.142857142857143,0.35,0.475,0.202898550724638,0.156596456305463,iforest,2
0.446,0.123404255319149,0.29,0.485,0.173134328358209,0.141291043677848,kMRCD,3
0.428,0.128,0.32,0.455,0.182857142857143,0.14608630642977,lof,3
0.447,0.146292585170341,0.365,0.4675,0.208869814020029,0.160012857158661,iforest,3
0.499,0.10079575596817,0.19,0.57625,0.131715771230503,0.145504707082674,kMRCD,4
0.442,0.142,0.355,0.46375,0.202857142857143,0.147855172451528,lof,4
0.424,0.124,0.31,0.4525,0.177142857142857,0.145672025688079,iforest,4
0.453,0.131634819532909,0.31,0.48875,0.184798807749627,0.145434201901225,kMRCD,5
0.428,0.128,0.32,0.455,0.182857142857143,0.146440409100919,lof,5
0.443,0.137931034482759,0.34,0.46875,0.196248196248196,0.152580686438947,iforest,5
0.752,0,0,0.94,0,0.137538500721801,kMRCD,6
0.408,0.108,0.27,0.4425,0.154285714285714,0.133580984208149,lof,6
0.455,0.152917505030181,0.38,0.47375,0.218077474892396,0.150966672252272,iforest,6
0.437,0.124223602484472,0.3,0.47125,0.175695461200586,0.140044477357112,kMRCD,7
0.422,0.122,0.305,0.45125,0.174285714285714,0.139949819606636,lof,7
0.426,0.124497991967871,0.31,0.455,0.177650429799427,0.143113733398527,iforest,7
0.467,0.147991543340381,0.35,0.49625,0.208023774145617,0.150142271632713,kMRCD,8
0.438,0.138,0.345,0.46125,0.197142857142857,0.157303737333814,lof,8
0.446,0.146,0.365,0.46625,0.208571428571429,0.153077583409732,iforest,8
0.444,0.122881355932203,0.29,0.4825,0.172619047619048,0.141528711306898,kMRCD,9
0.43,0.13,0.325,0.45625,0.185714285714286,0.143330473328878,lof,9
0.446,0.144578313253012,0.36,0.4675,0.206303724928367,0.153535926566188,iforest,9
0.699,0.0826446280991736,0.05,0.86125,0.0623052959501558,0.151588803080144,kMRCD,10
0.428,0.128,0.32,0.455,0.182857142857143,0.149340472924762,lof,10
0.453,0.150905432595573,0.375,0.4725,0.215208034433286,0.159394912395551,iforest,10
0.596,0.0853658536585366,0.105,0.71875,0.0941704035874439,0.14701947608653,kMRCD,11
0.432,0.132,0.33,0.4575,0.188571428571429,0.142315305465172,lof,11
0.453,0.149494949494949,0.37,0.47375,0.21294964028777,0.156326457914464,iforest,11
0.8,NaN,0,1,0,0.150292270323534,kMRCD,12
0.452,0.152,0.38,0.47,0.217142857142857,0.150781288202867,lof,12
0.476,0.173387096774194,0.43,0.4875,0.247126436781609,0.164963833322777,iforest,12
0.627,0.0653266331658292,0.065,0.7675,0.0651629072681704,0.142801196934399,kMRCD,13
0.428,0.128,0.32,0.455,0.182857142857143,0.145941688419204,lof,13
0.433,0.132264529058116,0.33,0.45875,0.188841201716738,0.145987023827348,iforest,13
0.685,0.047244094488189,0.03,0.84875,0.036697247706422,0.143020370928607,kMRCD,14
0.422,0.122,0.305,0.45125,0.174285714285714,0.137768147066238,lof,14
0.451,0.150300601202405,0.375,0.47,0.214592274678112,0.15755315560209,iforest,14
0.452,0.126609442060086,0.295,0.49125,0.177177177177177,0.146615540937268,kMRCD,15
0.462,0.162,0.405,0.47625,0.231428571428571,0.158918306877838,lof,15
0.442,0.139112903225806,0.345,0.46625,0.198275862068966,0.151664496073875,iforest,15
0.464,0.119909502262443,0.265,0.51375,0.165109034267913,0.142711920152801,kMRCD,16
0.45,0.15,0.375,0.46875,0.214285714285714,0.157848535244731,lof,16
0.46,0.157258064516129,0.39,0.4775,0.224137931034483,0.153270337145079,iforest,16
0.488,0.135514018691589,0.29,0.5375,0.184713375796178,0.14595981348332,kMRCD,17
0.434,0.134,0.335,0.45875,0.191428571428571,0.151588382143527,lof,17
0.474,0.171370967741935,0.425,0.48625,0.244252873563218,0.166791403178767,iforest,17
0.611,0.0645161290322581,0.07,0.74625,0.0671462829736211,0.144833854239881,kMRCD,18
0.42,0.12,0.3,0.45,0.171428571428571,0.140213031698316,lof,18
0.443,0.137931034482759,0.34,0.46875,0.196248196248196,0.147333432125857,iforest,18
0.636,0.077319587628866,0.075,0.77625,0.0761421319796954,0.155290335189347,kMRCD,19
0.452,0.152,0.38,0.47,0.217142857142857,0.15353712855129,lof,19
0.436,0.134538152610442,0.335,0.46125,0.191977077363897,0.160015276131321,iforest,19
0.798,0,0,0.9975,0,0.139194911144771,kMRCD,20
0.422,0.122,0.305,0.45125,0.174285714285714,0.142589286104552,lof,20
0.41,0.11,0.275,0.44375,0.157142857142857,0.138309426501358,iforest,20
0.462,0.141949152542373,0.335,0.49375,0.199404761904762,0.148930179208414,kMRCD,21
0.446,0.146,0.365,0.46625,0.208571428571429,0.153372028852531,lof,21
0.465,0.160243407707911,0.395,0.4825,0.227994227994228,0.169324503998256,iforest,21
0.494,0.0952380952380952,0.18,0.5725,0.124567474048443,0.141544473515218,kMRCD,22
0.416,0.116,0.29,0.4475,0.165714285714286,0.143879050305113,lof,22
0.44,0.137096774193548,0.34,0.465,0.195402298850575,0.148484806899451,iforest,22
0.504,0.133663366336634,0.27,0.5625,0.178807947019868,0.151159328310668,kMRCD,23
0.45,0.15,0.375,0.46875,0.214285714285714,0.157524991606715,lof,23
0.463,0.162324649298597,0.405,0.4775,0.231759656652361,0.169582920364133,iforest,23
0.72,0.0555555555555556,0.025,0.89375,0.0344827586206897,0.141100854893052,kMRCD,24
0.42,0.12,0.3,0.45,0.171428571428571,0.143099507067187,lof,24
0.453,0.152304609218437,0.38,0.47125,0.217453505007153,0.154697654701271,iforest,24
0.548,0.120481927710843,0.2,0.635,0.150375939849624,0.148302648478645,kMRCD,25
0.43,0.13,0.325,0.45625,0.185714285714286,0.156648693304366,lof,25
0.456,0.153225806451613,0.38,0.475,0.218390804597701,0.158202748822894,iforest,25
0.54,0.108433734939759,0.18,0.63,0.135338345864662,0.149581299929873,kMRCD,26
0.438,0.138,0.345,0.46125,0.197142857142857,0.153385222079376,lof,26
0.457,0.153535353535354,0.38,0.47625,0.218705035971223,0.162653764688329,iforest,26
0.77,0,0,0.9625,0,0.146854822320049,kMRCD,27
0.442,0.142,0.355,0.46375,0.202857142857143,0.146168735892607,lof,27
0.43,0.1285140562249,0.32,0.4575,0.183381088825215,0.148582502925869,iforest,27
0.735,0.0547945205479452,0.02,0.91375,0.0293040293040293,0.156637041101862,kMRCD,28
0.454,0.154,0.385,0.47125,0.22,0.157039093431632,lof,28
0.453,0.150905432595573,0.375,0.4725,0.215208034433286,0.158681289488697,iforest,28
0.615,0.103004291845494,0.12,0.73875,0.110854503464203,0.143324974658328,kMRCD,29
0.442,0.142,0.355,0.46375,0.202857142857143,0.150455151754348,lof,29
0.441,0.137373737373737,0.34,0.46625,0.19568345323741,0.158823586078168,iforest,29
0.542,0.0784313725490196,0.12,0.6475,0.0948616600790514,0.140802317664322,kMRCD,30
0.434,0.134,0.335,0.45875,0.191428571428571,0.14317817517307,lof,30
0.435,0.132796780684105,0.33,0.46125,0.189383070301291,0.14396520836067,iforest,30
0.794,0,0,0.9925,0,0.149023336576681,kMRCD,31
0.438,0.138,0.345,0.46125,0.197142857142857,0.154164664231573,lof,31
0.459,0.158316633266533,0.395,0.475,0.226037195994278,0.156573216667374,iforest,31
0.499,0.0921409214092141,0.17,0.58125,0.119507908611599,0.145508118881787,kMRCD,32
0.412,0.112,0.28,0.445,0.16,0.14325742372219,lof,32
0.448,0.148,0.37,0.4675,0.211428571428571,0.156479370829022,iforest,32
0.455,0.114093959731544,0.255,0.505,0.157650695517774,0.14039626566377,kMRCD,33
0.43,0.13,0.325,0.45625,0.185714285714286,0.139280818181453,lof,33
0.449,0.148296593186373,0.37,0.46875,0.21173104434907,0.151146616732297,iforest,33
0.447,0.113785557986871,0.26,0.49375,0.158295281582953,0.142507570852148,kMRCD,34
0.436,0.136,0.34,0.46,0.194285714285714,0.148827399385617,lof,34
0.439,0.13682092555332,0.34,0.46375,0.195121951219512,0.152972656716287,iforest,34
0.766,0,0,0.9575,0,0.14034976917028,kMRCD,35
0.448,0.148,0.37,0.4675,0.211428571428571,0.151488767089559,lof,35
0.433,0.126272912423625,0.31,0.46375,0.1794500723589,0.151248917877554,iforest,35
0.796,0,0,0.995,0,0.139397895426065,kMRCD,36
0.424,0.124,0.31,0.4525,0.177142857142857,0.141674079099657,lof,36
0.439,0.138276553106212,0.345,0.4625,0.197424892703863,0.15073796026941,iforest,36
0.506,0.0961538461538462,0.175,0.58875,0.124113475177305,0.144977299755916,kMRCD,37
0.432,0.132,0.33,0.4575,0.188571428571429,0.143916467018183,lof,37
0.449,0.148296593186373,0.37,0.46875,0.21173104434907,0.154697089832799,iforest,37
0.496,0.138095238095238,0.29,0.5475,0.187096774193548,0.151922864119581,kMRCD,38
0.434,0.134,0.335,0.45875,0.191428571428571,0.151800734636182,lof,38
0.432,0.129032258064516,0.32,0.46,0.183908045977011,0.152021735800553,iforest,38
0.629,0.0523560209424084,0.05,0.77375,0.051150895140665,0.146958207308343,kMRCD,39
0.454,0.154,0.385,0.47125,0.22,0.150514124639475,lof,39
0.458,0.153846153846154,0.38,0.4775,0.219020172910663,0.15717711985742,iforest,39
0.437,0.106290672451193,0.245,0.485,0.148260211800303,0.143293111519724,kMRCD,40
0.426,0.126,0.315,0.45375,0.18,0.14536549163848,lof,40
0.448,0.146586345381526,0.365,0.46875,0.209169054441261,0.153502487155922,iforest,40
0.77,0.03125,0.005,0.96125,0.00862068965517241,0.139015433845958,kMRCD,41
0.434,0.134,0.335,0.45875,0.191428571428571,0.141899060837185,lof,41
0.457,0.154929577464789,0.385,0.475,0.220946915351506,0.155353811716089,iforest,41
0.752,0.02,0.005,0.93875,0.008,0.144057295515348,kMRCD,42
0.438,0.138,0.345,0.46125,0.197142857142857,0.15194488037801,lof,42
0.467,0.166332665330661,0.415,0.48,0.237482117310443,0.164888879527353,iforest,42
0.445,0.130977130977131,0.315,0.4775,0.185022026431718,0.143541493542972,kMRCD,43
0.448,0.148,0.37,0.4675,0.211428571428571,0.147181916590426,lof,43
0.448,0.146586345381526,0.365,0.46875,0.209169054441261,0.158176309916584,iforest,43
0.469,0.126410835214447,0.28,0.51625,0.174183514774495,0.144560546852145,kMRCD,44
0.47,0.17,0.425,0.48125,0.242857142857143,0.157074107203551,lof,44
0.457,0.154929577464789,0.385,0.475,0.220946915351506,0.149198942050272,iforest,44
0.45,0.141393442622951,0.345,0.47625,0.200581395348837,0.1466233597966,kMRCD,45
0.44,0.14,0.35,0.4625,0.2,0.149744420743369,lof,45
0.439,0.135353535353535,0.335,0.465,0.192805755395683,0.149402751924988,iforest,45
0.72,0.0555555555555556,0.025,0.89375,0.0344827586206897,0.144134952884178,kMRCD,46
0.436,0.136,0.34,0.46,0.194285714285714,0.152921630371449,lof,46
0.479,0.175757575757576,0.435,0.49,0.250359712230216,0.176920116194472,iforest,46
0.486,0.0846560846560847,0.16,0.5675,0.110726643598616,0.137472901437109,kMRCD,47
0.426,0.126,0.315,0.45375,0.18,0.13961888302998,lof,47
0.447,0.143434343434343,0.355,0.47,0.20431654676259,0.147562636712882,iforest,47
0.699,0.0280373831775701,0.015,0.87,0.0195439739413681,0.14714182415494,kMRCD,48
0.434,0.134,0.335,0.45875,0.191428571428571,0.149818151402705,lof,48
0.452,0.152,0.38,0.47,0.217142857142857,0.154799576312041,iforest,48
0.718,0.0444444444444444,0.02,0.8925,0.0275862068965517,0.142344031377211,kMRCD,49
0.424,0.124,0.31,0.4525,0.177142857142857,0.144311019029993,lof,49
0.464,0.161290322580645,0.4,0.48,0.229885057471264,0.168449096485759,iforest,49
0.736,0.0151515151515152,0.005,0.91875,0.0075187969924812,0.141983983726631,kMRCD,50
0.434,0.134,0.335,0.45875,0.191428571428571,0.14814173407188,lof,50
0.468,0.166666666666667,0.415,0.48125,0.237822349570201,0.157061522220755,iforest,50
0.49,0.142857142857143,0.31,0.535,0.195583596214511,0.154857757291814,kMRCD,51
0.462,0.162,0.405,0.47625,0.231428571428571,0.158278947819067,lof,51
0.482,0.179435483870968,0.445,0.49125,0.255747126436782,0.169718628384172,iforest,51
0.447,0.126849894291755,0.3,0.48375,0.178306092124814,0.1421779083586,kMRCD,52
0.414,0.114,0.285,0.44625,0.162857142857143,0.1435785081915,lof,52
0.43,0.1285140562249,0.32,0.4575,0.183381088825215,0.149382281727199,iforest,52
0.464,0.152892561983471,0.37,0.4875,0.216374269005848,0.147628703518735,kMRCD,53
0.432,0.132,0.33,0.4575,0.188571428571429,0.14687877460773,lof,53
0.444,0.141129032258065,0.35,0.4675,0.201149425287356,0.154548742792044,iforest,53
0.499,0.111111111111111,0.215,0.57,0.146507666098807,0.142940694842873,kMRCD,54
0.44,0.14,0.35,0.4625,0.2,0.143660116559206,lof,54
0.44,0.14,0.35,0.4625,0.2,0.151894695742473,iforest,54
0.467,0.149473684210526,0.355,0.495,0.21037037037037,0.149714081324796,kMRCD,55
0.444,0.144,0.36,0.465,0.205714285714286,0.150931475678775,lof,55
0.454,0.152610441767068,0.38,0.4725,0.217765042979943,0.160592603429716,iforest,55
0.459,0.130151843817787,0.3,0.49875,0.181543116490166,0.145162997697182,kMRCD,56
0.442,0.142,0.355,0.46375,0.202857142857143,0.149584563612137,lof,56
0.47,0.164634146341463,0.405,0.48625,0.234104046242775,0.162511871743287,iforest,56
0.576,0.082089552238806,0.11,0.6925,0.094017094017094,0.146222136861753,kMRCD,57
0.436,0.136,0.34,0.46,0.194285714285714,0.143617602531218,lof,57
0.453,0.152304609218437,0.38,0.47125,0.217453505007153,0.165644260953197,iforest,57
0.795,0,0,0.99375,0,0.145258084157688,kMRCD,58
0.434,0.134,0.335,0.45875,0.191428571428571,0.147099226146436,lof,58
0.443,0.142284569138277,0.355,0.465,0.203147353361946,0.148617871997019,iforest,58
0.506,0.136138613861386,0.275,0.56375,0.182119205298013,0.154932753502989,kMRCD,59
0.428,0.128,0.32,0.455,0.182857142857143,0.149075928278558,lof,59
0.433,0.132264529058116,0.33,0.45875,0.188841201716738,0.146785393459747,iforest,59
0.478,0.157446808510638,0.37,0.505,0.22089552238806,0.151077705660445,kMRCD,60
0.426,0.126,0.315,0.45375,0.18,0.147867802323125,lof,60
0.472,0.168016194331984,0.415,0.48625,0.239193083573487,0.163055826584017,iforest,60
0.686,0.0327868852459016,0.02,0.8525,0.0248447204968944,0.136767585818524,kMRCD,61
0.41,0.11,0.275,0.44375,0.157142857142857,0.137212584101721,lof,61
0.436,0.133064516129032,0.33,0.4625,0.189655172413793,0.151612003498994,iforest,61
0.483,0.127058823529412,0.27,0.53625,0.1728,0.146250836421061,kMRCD,62
0.42,0.12,0.3,0.45,0.171428571428571,0.14475230295598,lof,62
0.449,0.148296593186373,0.37,0.46875,0.21173104434907,0.153112441232035,iforest,62
