accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.768,0,0,0.96,0,0.15426800810929,kMRCD,1
0.584,0.068,0.085,0.70875,0.0755555555555556,0.133711799414068,lof,1
0.597,0.0923694779116466,0.115,0.7175,0.102449888641425,0.16215227399264,iforest,1
0.786,0,0,0.9825,0,0.145127627155107,kMRCD,2
0.576,0.052,0.065,0.70375,0.0577777777777778,0.131298649977004,lof,2
0.59,0.08,0.1,0.7125,0.0888888888888889,0.146458631542191,iforest,2
0.78,0,0,0.975,0,0.149442898884231,kMRCD,3
0.6,0.1,0.125,0.71875,0.111111111111111,0.146602975853275,lof,3
0.619,0.136546184738956,0.17,0.73125,0.151447661469933,0.168816470468214,iforest,3
0.783,0,0,0.97875,0,0.142914514462263,kMRCD,4
0.596,0.092,0.115,0.71625,0.102222222222222,0.147213535460802,lof,4
0.608,0.10655737704918,0.13,0.7275,0.117117117117117,0.156838717425547,iforest,4
0.784,0,0,0.98,0,0.154320010642647,kMRCD,5
0.578,0.056,0.07,0.705,0.0622222222222222,0.121822623291762,lof,5
0.605,0.108433734939759,0.135,0.7225,0.120267260579065,0.159877412187113,iforest,5
0.785,0,0,0.98125,0,0.146900277658259,kMRCD,6
0.618,0.136,0.17,0.73,0.151111111111111,0.163818865961404,lof,6
0.594,0.0846774193548387,0.105,0.71625,0.09375,0.157472445838093,iforest,6
0.781,0,0,0.97625,0,0.156976418954776,kMRCD,7
0.586,0.072,0.09,0.71,0.08,0.140522650375634,lof,7
0.604,0.108,0.135,0.72125,0.12,0.151249108472356,iforest,7
0.783,0,0,0.97875,0,0.161196437441831,kMRCD,8
0.602,0.104,0.13,0.72,0.115555555555556,0.146021442970373,lof,8
0.635,0.165991902834008,0.205,0.7425,0.1834451901566,0.176384667930724,iforest,8
0.773,0,0,0.96625,0,0.156302036086166,kMRCD,9
0.596,0.092,0.115,0.71625,0.102222222222222,0.13679399091658,lof,9
0.614,0.121951219512195,0.15,0.73,0.134529147982063,0.152384449717719,iforest,9
0.787,0,0,0.98375,0,0.151534553743651,kMRCD,10
0.588,0.076,0.095,0.71125,0.0844444444444444,0.126267548702563,lof,10
0.614,0.125,0.155,0.72875,0.138392857142857,0.169893355105712,iforest,10
0.775,0,0,0.96875,0,0.16214161093106,kMRCD,11
0.592,0.084,0.105,0.71375,0.0933333333333333,0.1281835170896,lof,11
0.598,0.096,0.12,0.7175,0.106666666666667,0.154792051791737,iforest,11
0.783,0,0,0.97875,0,0.155054494644671,kMRCD,12
0.594,0.088,0.11,0.715,0.0977777777777778,0.140122878133939,lof,12
0.622,0.144,0.18,0.7325,0.16,0.183172959753565,iforest,12
0.795,0,0,0.99375,0,0.171390341196507,kMRCD,13
0.596,0.092,0.115,0.71625,0.102222222222222,0.130933750783835,lof,13
0.62,0.137096774193548,0.17,0.7325,0.151785714285714,0.160595351936162,iforest,13
0.785,0,0,0.98125,0,0.149150041918439,kMRCD,14
0.584,0.068,0.085,0.70875,0.0755555555555556,0.129596857319634,lof,14
0.623,0.144578313253012,0.18,0.73375,0.160356347438753,0.176766431783481,iforest,14
0.782,0,0,0.9775,0,0.165744110499088,kMRCD,15
0.586,0.072,0.09,0.71,0.08,0.149886299441258,lof,15
0.602,0.104,0.13,0.72,0.115555555555556,0.164992457047599,iforest,15
0.783,0,0,0.97875,0,0.151133411387469,kMRCD,16
0.596,0.092,0.115,0.71625,0.102222222222222,0.137076086287752,lof,16
0.602,0.100806451612903,0.125,0.72125,0.111607142857143,0.152032438543269,iforest,16
0.784,0,0,0.98,0,0.166728464810777,kMRCD,17
0.604,0.108,0.135,0.72125,0.12,0.141300292558287,lof,17
0.622,0.144,0.18,0.7325,0.16,0.178026960367166,iforest,17
0.78,0,0,0.975,0,0.155947211254815,kMRCD,18
0.598,0.096,0.12,0.7175,0.106666666666667,0.144287198684537,lof,18
0.622,0.141129032258065,0.175,0.73375,0.15625,0.164290713728513,iforest,18
0.777,0,0,0.97125,0,0.148974912399504,kMRCD,19
0.602,0.104,0.13,0.72,0.115555555555556,0.145117300294445,lof,19
0.609,0.116465863453815,0.145,0.725,0.129175946547884,0.158919621646327,iforest,19
0.785,0,0,0.98125,0,0.170117261707242,kMRCD,20
0.606,0.112,0.14,0.7225,0.124444444444444,0.151552955239696,lof,20
0.613,0.124497991967871,0.155,0.7275,0.138084632516704,0.169985882378376,iforest,20
0.781,0,0,0.97625,0,0.151816544634261,kMRCD,21
0.604,0.108,0.135,0.72125,0.12,0.145516247028368,lof,21
0.609,0.11336032388664,0.14,0.72625,0.125279642058166,0.154896060533824,iforest,21
0.786,0,0,0.9825,0,0.145986246764274,kMRCD,22
0.602,0.104,0.13,0.72,0.115555555555556,0.149526981209296,lof,22
0.6,0.1,0.125,0.71875,0.111111111111111,0.157565087993934,iforest,22
0.774,0.0357142857142857,0.005,0.96625,0.0087719298245614,0.158510130656266,kMRCD,23
0.626,0.152,0.19,0.735,0.168888888888889,0.171218916980673,lof,23
0.614,0.128,0.16,0.7275,0.142222222222222,0.15666487442861,iforest,23
0.79,0,0,0.9875,0,0.153468974974272,kMRCD,24
0.588,0.076,0.095,0.71125,0.0844444444444444,0.129549644840067,lof,24
0.595,0.0883534136546185,0.11,0.71625,0.0979955456570156,0.15462041114672,iforest,24
0.782,0,0,0.9775,0,0.154008827002218,kMRCD,25
0.602,0.104,0.13,0.72,0.115555555555556,0.146276221238458,lof,25
0.619,0.130612244897959,0.16,0.73375,0.143820224719101,0.166299135477208,iforest,25
0.784,0,0,0.98,0,0.150510099645553,kMRCD,26
0.584,0.068,0.085,0.70875,0.0755555555555556,0.139050467667953,lof,26
0.601,0.100401606425703,0.125,0.72,0.111358574610245,0.160156574825433,iforest,26
0.788,0,0,0.985,0,0.177479342050872,kMRCD,27
0.622,0.144,0.18,0.7325,0.16,0.17172098353025,lof,27
0.623,0.144578313253012,0.18,0.73375,0.160356347438753,0.171140004169129,iforest,27
0.781,0,0,0.97625,0,0.155655973109081,kMRCD,28
0.578,0.056,0.07,0.705,0.0622222222222222,0.126182100095407,lof,28
0.619,0.136546184738956,0.17,0.73125,0.151447661469933,0.168659928439605,iforest,28
0.783,0,0,0.97875,0,0.150751867325582,kMRCD,29
0.6,0.1,0.125,0.71875,0.111111111111111,0.136976451153006,lof,29
0.588,0.076,0.095,0.71125,0.0844444444444444,0.151179937605476,iforest,29
0.763,0,0,0.95375,0,0.152880386779289,kMRCD,30
0.59,0.08,0.1,0.7125,0.0888888888888889,0.138264494175217,lof,30
0.605,0.105263157894737,0.13,0.72375,0.116331096196868,0.158526221196317,iforest,30
0.788,0,0,0.985,0,0.150062919483298,kMRCD,31
0.612,0.124,0.155,0.72625,0.137777777777778,0.161437896903785,lof,31
0.592,0.0806451612903226,0.1,0.715,0.0892857142857143,0.142932741955302,iforest,31
0.78,0,0,0.975,0,0.151556426457942,kMRCD,32
0.592,0.084,0.105,0.71375,0.0933333333333333,0.13084726985741,lof,32
0.609,0.110204081632653,0.135,0.7275,0.121348314606742,0.162991650900942,iforest,32
0.785,0,0,0.98125,0,0.143470150942568,kMRCD,33
0.594,0.088,0.11,0.715,0.0977777777777778,0.139638807605796,lof,33
0.614,0.128,0.16,0.7275,0.142222222222222,0.154315808392973,iforest,33
0.779,0,0,0.97375,0,0.151752010752383,kMRCD,34
0.6,0.1,0.125,0.71875,0.111111111111111,0.149190143470366,lof,34
0.613,0.121457489878543,0.15,0.72875,0.134228187919463,0.157519155789477,iforest,34
0.788,0,0,0.985,0,0.143714842085285,kMRCD,35
0.592,0.084,0.105,0.71375,0.0933333333333333,0.145843335869536,lof,35
0.601,0.097165991902834,0.12,0.72125,0.10738255033557,0.155194493405172,iforest,35
0.792,0,0,0.99,0,0.144369881354293,kMRCD,36
0.602,0.104,0.13,0.72,0.115555555555556,0.165436432031029,lof,36
0.6,0.1,0.125,0.71875,0.111111111111111,0.150613274446787,iforest,36
0.78,0,0,0.975,0,0.154158564523084,kMRCD,37
0.598,0.096,0.12,0.7175,0.106666666666667,0.145308033308464,lof,37
0.58,0.06,0.075,0.70625,0.0666666666666667,0.145966935632194,iforest,37
0.793,0,0,0.99125,0,0.159816416580151,kMRCD,38
0.592,0.084,0.105,0.71375,0.0933333333333333,0.135731720258905,lof,38
0.604,0.108,0.135,0.72125,0.12,0.167911633885864,iforest,38
0.787,0,0,0.98375,0,0.148972638392126,kMRCD,39
0.6,0.1,0.125,0.71875,0.111111111111111,0.15008737299165,lof,39
0.672,0.239837398373984,0.295,0.76625,0.26457399103139,0.224292190272956,iforest,39
0.781,0,0,0.97625,0,0.156313141989876,kMRCD,40
0.598,0.096,0.12,0.7175,0.106666666666667,0.157691245717348,lof,40
0.606,0.112,0.14,0.7225,0.124444444444444,0.164548614550241,iforest,40
0.778,0,0,0.9725,0,0.151544579197269,kMRCD,41
0.6,0.1,0.125,0.71875,0.111111111111111,0.141851665598417,lof,41
0.592,0.084,0.105,0.71375,0.0933333333333333,0.152542573012998,iforest,41
0.791,0,0,0.98875,0,0.145712862527939,kMRCD,42
0.588,0.076,0.095,0.71125,0.0844444444444444,0.133884100830186,lof,42
0.598,0.0894308943089431,0.11,0.72,0.0986547085201794,0.152674484445335,iforest,42
0.788,0,0,0.985,0,0.161380771271656,kMRCD,43
0.586,0.072,0.09,0.71,0.08,0.132596691210803,lof,43
0.63,0.157258064516129,0.195,0.73875,0.174107142857143,0.17089638974712,iforest,43
0.781,0,0,0.97625,0,0.154926100626188,kMRCD,44
0.59,0.08,0.1,0.7125,0.0888888888888889,0.130917137253992,lof,44
0.593,0.0843373493975904,0.105,0.715,0.0935412026726058,0.158524234111694,iforest,44
0.791,0,0,0.98875,0,0.157373612949933,kMRCD,45
0.608,0.116,0.145,0.72375,0.128888888888889,0.156858541447875,lof,45
0.593,0.0843373493975904,0.105,0.715,0.0935412026726058,0.150956473173519,iforest,45
0.781,0,0,0.97625,0,0.152742530459932,kMRCD,46
