accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.883,0,0,0.981111111111111,0,0.12631055704905,kMRCD,1
0.824,0.12,0.12,0.902222222222222,0.12,0.0994331134698698,lof,1
0.81,0.0408163265306122,0.04,0.895555555555556,0.0404040404040404,0.0784877578101004,iforest,1
0.888,0.0714285714285714,0.01,0.985555555555556,0.0175438596491228,0.154000197830726,kMRCD,2
0.806,0.03,0.03,0.892222222222222,0.03,0.0582911806851858,lof,2
0.824,0.12,0.12,0.902222222222222,0.12,0.140579470107789,iforest,2
0.892,0.166666666666667,0.02,0.988888888888889,0.0357142857142857,0.143799581840258,kMRCD,3
0.822,0.11,0.11,0.901111111111111,0.11,0.109399848272079,lof,3
0.823,0.103092783505155,0.1,0.903333333333333,0.101522842639594,0.108310814287927,iforest,3
0.886,0,0,0.984444444444444,0,0.159665853679715,kMRCD,4
0.802,0.01,0.01,0.89,0.01,0.060887688566713,lof,4
0.816,0.0714285714285714,0.07,0.898888888888889,0.0707070707070707,0.126063097144098,iforest,4
0.891,0.0909090909090909,0.01,0.988888888888889,0.018018018018018,0.111762743624035,kMRCD,5
0.824,0.12,0.12,0.902222222222222,0.12,0.0980594300071386,lof,5
0.806,0.03,0.03,0.892222222222222,0.03,0.0851260911538511,iforest,5
0.883,0.0526315789473684,0.01,0.98,0.0168067226890756,0.133059498528775,kMRCD,6
0.806,0.03,0.03,0.892222222222222,0.03,0.0655704014670352,lof,6
0.815,0.0707070707070707,0.07,0.897777777777778,0.0703517587939698,0.109747178342846,iforest,6
0.88,0,0,0.977777777777778,0,0.11231968859712,kMRCD,7
0.802,0.01,0.01,0.89,0.01,0.0665684702965591,lof,7
0.809,0.0404040404040404,0.04,0.894444444444444,0.0402010050251256,0.105823751273371,iforest,7
0.883,0.0526315789473684,0.01,0.98,0.0168067226890756,0.125336743919362,kMRCD,8
0.812,0.06,0.06,0.895555555555556,0.06,0.07120128108684,lof,8
0.825,0.11340206185567,0.11,0.904444444444444,0.111675126903553,0.10886406412422,iforest,8
0.89,0.142857142857143,0.02,0.986666666666667,0.0350877192982456,0.152055565357612,kMRCD,9
0.826,0.13,0.13,0.903333333333333,0.13,0.0892228330872451,lof,9
