name,accuracy,precision,sensitivity,specificity,f1Score,aucpr
kMRCD,0.725913390695303,NaN,0,0.865944001695642,0,0.157847376435141
lof,0.586109551796961,0.067193663156288,0.08399207894536,0.710113964739456,0.0746596257292089,0.128895740276431
iforest,0.577686627470547,0.0384086604739967,0.0476134613207799,0.706224474526077,0.0425185808419029,0.142403023337819
