name,accuracy,precision,sensitivity,specificity,f1Score,aucpr
kMRCD,0.69701280227596,NaN,0,0.989814947640224,0,0.154611478488528
lof,0.327511429140494,0.124968815457499,0.208281359095831,0.377209719586432,0.156211019321873,0.203614266363323
iforest,0.281743365448933,0.0709820831566665,0.11778007733543,0.346754139677804,0.0885799910514602,0.183139052114883
