accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.772,0.29746835443038,0.94,0.753333333333333,0.451923076923077,0.304892911400217,kMRCD,1
0.424,0.024,0.12,0.457777777777778,0.04,0.0596842710954008,lof,1
0.436,0.036,0.18,0.464444444444444,0.06,0.0667424319193109,iforest,1
0.698,0.246231155778894,0.98,0.666666666666667,0.393574297188755,0.390761781992869,kMRCD,2
0.42,0.02,0.1,0.455555555555556,0.0333333333333333,0.0685337686602214,lof,2
0.546,0.143145161290323,0.71,0.527777777777778,0.238255033557047,0.12836340958728,iforest,2
0.799,0.32996632996633,0.98,0.778888888888889,0.493702770780856,0.325286086615863,kMRCD,3
0.43,0.03,0.15,0.461111111111111,0.05,0.0631348772207455,lof,3
0.544,0.142570281124498,0.71,0.525555555555556,0.237458193979933,0.117044090184993,iforest,3
0.85,0.4,1,0.833333333333333,0.571428571428571,0.734487733181356,kMRCD,4
0.426,0.026,0.13,0.458888888888889,0.0433333333333333,0.0621789441033876,lof,4
0.551,0.147474747474747,0.73,0.531111111111111,0.245378151260504,0.122507025075188,iforest,4
0.76,0.275641025641026,0.86,0.748888888888889,0.41747572815534,0.238204660791562,kMRCD,5
0.42,0.02,0.1,0.455555555555556,0.0333333333333333,0.0624478872541257,lof,5
0.528,0.123481781376518,0.61,0.518888888888889,0.205387205387205,0.109097535345418,iforest,5
0.874,0.19047619047619,0.08,0.962222222222222,0.112676056338028,0.381415587391425,kMRCD,6
0.432,0.032,0.16,0.462222222222222,0.0533333333333333,0.0693348630636045,lof,6
0.536,0.136,0.68,0.52,0.226666666666667,0.117334088838249,iforest,6
0.71,0.253886010362694,0.98,0.68,0.403292181069959,0.342815359304433,kMRCD,7
0.424,0.024,0.12,0.457777777777778,0.04,0.0820514488624944,lof,7
0.58,0.17741935483871,0.88,0.546666666666667,0.295302013422819,0.167991987517928,iforest,7
0.704,0.252525252525253,1,0.671111111111111,0.403225806451613,0.704900088525603,kMRCD,8
0.436,0.036,0.18,0.464444444444444,0.06,0.0611999287299694,lof,8
0.523,0.122244488977956,0.61,0.513333333333333,0.203672787979967,0.107016787563333,iforest,8
0.823,0.356877323420074,0.96,0.807777777777778,0.520325203252033,0.396642237853313,kMRCD,9
