accuracy,precision,sensitivity,specificity,f1Score,aucpr
0.928571428571429,NaN,0,1,0,0.132027606694142
0.650061753808151,0.0356897735072066,0.14985590778098,0.688539126579472,0.057649667405765,0.0473821144272645
0.743515850144092,0.189786059351277,0.792507204610951,0.739747284415872,0.306236080178174,0.280046842458629
0.723342939481268,0.157858613589568,0.662824207492795,0.727998226557304,0.254988913525499,0.166144875888458
0.729930012350762,0.168840082361016,0.708933717579251,0.73154511194857,0.272727272727273,0.185422845292042
