accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.8,NaN,0,1,0,0.287769256407247,kMRCD,1
0.374,0.074,0.185,0.42125,0.105714285714286,0.123329207694252,lof,1
0.53,0.23,0.575,0.51875,0.328571428571429,0.200539081500275,iforest,1
0.809,0.578947368421053,0.165,0.97,0.256809338521401,0.52836352416459,kMRCD,2
0.378,0.078,0.195,0.42375,0.111428571428571,0.139638094974582,lof,2
0.433,0.132264529058116,0.33,0.45875,0.188841201716738,0.146574158305013,iforest,2
0.8,NaN,0,1,0,0.138153351672133,kMRCD,3
0.382,0.082,0.205,0.42625,0.117142857142857,0.133256712393161,lof,3
0.474,0.172690763052209,0.43,0.485,0.246418338108883,0.16360589509987,iforest,3
0.8,NaN,0,1,0,0.452981491641943,kMRCD,4
0.39,0.09,0.225,0.43125,0.128571428571429,0.153382898995466,lof,4
0.473,0.16969696969697,0.42,0.48625,0.241726618705036,0.171797420905347,iforest,4
0.8,NaN,0,1,0,0.607696084891094,kMRCD,5
0.38,0.08,0.2,0.425,0.114285714285714,0.132358534639231,lof,5
0.457,0.152129817444219,0.375,0.4775,0.216450216450216,0.153277801657982,iforest,5
0.8,NaN,0,1,0,0.293722990292819,kMRCD,6
0.374,0.074,0.185,0.42125,0.105714285714286,0.129282834935729,lof,6
0.44,0.14,0.35,0.4625,0.2,0.153141392627096,iforest,6
0.8,NaN,0,1,0,0.161097256040627,kMRCD,7
0.37,0.07,0.175,0.41875,0.1,0.135568791811767,lof,7
0.464,0.162650602409639,0.405,0.47875,0.232091690544413,0.160482215528203,iforest,7
0.78,0.115384615384615,0.015,0.97125,0.0265486725663717,0.325680481923354,kMRCD,8
0.396,0.096,0.24,0.435,0.137142857142857,0.127869631141223,lof,8
0.403,0.0973630831643002,0.24,0.44375,0.138528138528139,0.137779880385415,iforest,8
0.746,0.404929577464789,0.575,0.78875,0.475206611570248,0.36115599011194,kMRCD,9
0.396,0.096,0.24,0.435,0.137142857142857,0.133862707888216,lof,9
0.491,0.189134808853119,0.47,0.49625,0.269727403156384,0.180030168600064,iforest,9
0.8,NaN,0,1,0,0.310085846760295,kMRCD,10
0.37,0.07,0.175,0.41875,0.1,0.122505351924042,lof,10
0.487,0.183838383838384,0.455,0.495,0.261870503597122,0.163361234310577,iforest,10
0.8,NaN,0,1,0,0.283660644221728,kMRCD,11
0.342,0.042,0.105,0.40125,0.06,0.122643564494526,lof,11
0.478,0.178,0.445,0.48625,0.254285714285714,0.171867798969075,iforest,11
0.773,0.466165413533835,0.93,0.73375,0.621035058430718,0.348666889578461,kMRCD,12
0.398,0.098,0.245,0.43625,0.14,0.136052423407902,lof,12
0.466,0.164658634538153,0.41,0.48,0.234957020057307,0.164010653012185,iforest,12
0.8,NaN,0,1,0,0.294415408436581,kMRCD,13
0.368,0.068,0.17,0.4175,0.0971428571428571,0.123699739162334,lof,13
0.456,0.151821862348178,0.375,0.47625,0.216138328530259,0.164009652971948,iforest,13
0.8,NaN,0,1,0,0.450317030511945,kMRCD,14
0.376,0.076,0.19,0.4225,0.108571428571429,0.152783734267393,lof,14
0.503,0.201207243460765,0.5,0.50375,0.286944045911047,0.183904692636443,iforest,14
0.797,0,0,0.99625,0,0.385019216846914,kMRCD,15
0.396,0.096,0.24,0.435,0.137142857142857,0.14962730034193,lof,15
0.502,0.200803212851406,0.5,0.5025,0.286532951289398,0.178160893730037,iforest,15
0.8,NaN,0,1,0,0.312659055026725,kMRCD,16
0.388,0.088,0.22,0.43,0.125714285714286,0.140147322697543,lof,16
0.492,0.190763052208835,0.475,0.49625,0.272206303724928,0.176458587483229,iforest,16
0.831,0.803921568627451,0.205,0.9875,0.326693227091633,0.693337376273578,kMRCD,17
0.382,0.082,0.205,0.42625,0.117142857142857,0.131247986550621,lof,17
0.461,0.160320641282565,0.4,0.47625,0.228898426323319,0.159358214706517,iforest,17
0.799,0,0,0.99875,0,0.768208557062003,kMRCD,18
0.402,0.102,0.255,0.43875,0.145714285714286,0.159330720655027,lof,18
0.479,0.178356713426854,0.445,0.4875,0.254649499284692,0.163994659551423,iforest,18
0.735,0.39938080495356,0.645,0.7575,0.493307839388145,0.375369103163813,kMRCD,19
0.358,0.058,0.145,0.41125,0.0828571428571429,0.12037873618738,lof,19
0.48,0.17479674796748,0.43,0.4925,0.248554913294798,0.161250594922312,iforest,19
0.8,NaN,0,1,0,0.152164917496218,kMRCD,20
0.368,0.068,0.17,0.4175,0.0971428571428571,0.14178377148819,lof,20
0.44,0.137096774193548,0.34,0.465,0.195402298850575,0.153610300681083,iforest,20
0.787,0.482479784366577,0.895,0.76,0.626970227670753,0.494557415395948,kMRCD,21
0.386,0.086,0.215,0.42875,0.122857142857143,0.138758448774978,lof,21
0.496,0.196,0.49,0.4975,0.28,0.184295863710291,iforest,21
0.8,NaN,0,1,0,0.338058527427937,kMRCD,22
0.384,0.084,0.21,0.4275,0.12,0.13512159464205,lof,22
0.454,0.154,0.385,0.47125,0.22,0.155807831826416,iforest,22
0.95,0.834821428571429,0.935,0.95375,0.882075471698113,0.943489399430821,kMRCD,23
0.402,0.102,0.255,0.43875,0.145714285714286,0.171214573704554,lof,23
0.502,0.199596774193548,0.495,0.50375,0.28448275862069,0.179494214106044,iforest,23
0.8,NaN,0,1,0,0.926549944921953,kMRCD,24
0.368,0.068,0.17,0.4175,0.0971428571428571,0.128782481736491,lof,24
0.474,0.171370967741935,0.425,0.48625,0.244252873563218,0.161025867571721,iforest,24
0.8,NaN,0,1,0,0.300859252640034,kMRCD,25
0.364,0.064,0.16,0.415,0.0914285714285714,0.131013920677932,lof,25
0.445,0.144288577154309,0.36,0.46625,0.206008583690987,0.153320846466443,iforest,25
