accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.866,0.302325581395349,0.26,0.933333333333333,0.279569892473118,0.121607666762144,kMRCD,1
0.812,0.06,0.06,0.895555555555556,0.06,0.0740012426317444,lof,1
0.821,0.101010101010101,0.1,0.901111111111111,0.100502512562814,0.143932123974537,iforest,1
0.87,0.33695652173913,0.31,0.932222222222222,0.322916666666667,0.140432022823134,kMRCD,2
0.806,0.03,0.03,0.892222222222222,0.03,0.0676085612703758,lof,2
0.824,0.112244897959184,0.11,0.903333333333333,0.111111111111111,0.146677703306915,iforest,2
0.866,0.27027027027027,0.2,0.94,0.229885057471264,0.124852274172857,kMRCD,3
0.81,0.05,0.05,0.894444444444444,0.05,0.0789251048173711,lof,3
0.815,0.0707070707070707,0.07,0.897777777777778,0.0703517587939698,0.118920747214895,iforest,3
0.858,0.161290322580645,0.1,0.942222222222222,0.123456790123457,0.118175582340385,kMRCD,4
0.802,0.01,0.01,0.89,0.01,0.0615629597851722,lof,4
0.824,0.12,0.12,0.902222222222222,0.12,0.157916723968088,iforest,4
0.895,0.470588235294118,0.4,0.95,0.432432432432432,0.189898579053099,kMRCD,5
0.808,0.04,0.04,0.893333333333333,0.04,0.0711610149164715,lof,5
0.834,0.17,0.17,0.907777777777778,0.17,0.156699774993643,iforest,5
0.94,0.704081632653061,0.69,0.967777777777778,0.696969696969697,0.476529159987102,kMRCD,6
0.806,0.03,0.03,0.892222222222222,0.03,0.0582383679161163,lof,6
0.839,0.185567010309278,0.18,0.912222222222222,0.182741116751269,0.17855258690225,iforest,6
0.844,0.111111111111111,0.08,0.928888888888889,0.0930232558139535,0.0784521027248433,kMRCD,7
0.804,0.02,0.02,0.891111111111111,0.02,0.0577599338367784,lof,7
0.837,0.181818181818182,0.18,0.91,0.180904522613065,0.160994565166174,iforest,7
0.962,0.829787234042553,0.78,0.982222222222222,0.804123711340206,0.628924118645954,kMRCD,8
0.808,0.04,0.04,0.893333333333333,0.04,0.0658382077355687,lof,8
0.817,0.0808080808080808,0.08,0.898888888888889,0.0804020100502513,0.120190136091365,iforest,8
0.832,0.145833333333333,0.14,0.908888888888889,0.142857142857143,0.0794929273975527,kMRCD,9
0.816,0.08,0.08,0.897777777777778,0.08,0.0696509260793776,lof,9
