accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.678,0.0158730158730159,0.01,0.845,0.0122699386503067,0.119089854770969,kMRCD,1
0.58,0.06,0.075,0.70625,0.0666666666666667,0.118895640161815,lof,1
0.582,0.0604838709677419,0.075,0.70875,0.0669642857142857,0.148626600885698,iforest,1
0.949,0.822510822510823,0.95,0.94875,0.881670533642691,0.746739809756738,kMRCD,2
0.58,0.06,0.075,0.70625,0.0666666666666667,0.12666474541283,lof,2
0.63,0.157258064516129,0.195,0.73875,0.174107142857143,0.18341934098035,iforest,2
0.629,0.0746268656716418,0.075,0.7675,0.0748129675810474,0.144897654337041,kMRCD,3
0.564,0.028,0.035,0.69625,0.0311111111111111,0.113481246130038,lof,3
0.596,0.0887096774193548,0.11,0.7175,0.0982142857142857,0.169788540028296,iforest,3
0.636,0.0980392156862745,0.1,0.77,0.099009900990099,0.147384157260732,kMRCD,4
0.576,0.052,0.065,0.70375,0.0577777777777778,0.12445482623016,lof,4
0.585,0.0682730923694779,0.085,0.71,0.0757238307349666,0.151477309224972,iforest,4
0.947,0.815450643776824,0.95,0.94625,0.877598152424942,0.772787603200073,kMRCD,5
0.596,0.092,0.115,0.71625,0.102222222222222,0.127697255487547,lof,5
0.604,0.104838709677419,0.13,0.7225,0.116071428571429,0.16009788396599,iforest,5
0.946,0.825892857142857,0.925,0.95125,0.872641509433962,0.756613264131239,kMRCD,6
0.578,0.056,0.07,0.705,0.0622222222222222,0.121425943810875,lof,6
0.586,0.0650406504065041,0.08,0.7125,0.0717488789237668,0.14456780487399,iforest,6
0.68,0.0774647887323944,0.055,0.83625,0.064327485380117,0.216961064394383,kMRCD,7
0.582,0.064,0.08,0.7075,0.0711111111111111,0.132543172010019,lof,7
0.579,0.0562248995983936,0.07,0.70625,0.0623608017817372,0.14931979766716,iforest,7
0.646,0.00641025641025641,0.005,0.80625,0.00561797752808989,0.122540014336715,kMRCD,8
0.574,0.048,0.06,0.7025,0.0533333333333333,0.117964765061575,lof,8
0.609,0.116465863453815,0.145,0.725,0.129175946547884,0.165488772539834,iforest,8
0.806,0.514150943396226,0.545,0.87125,0.529126213592233,0.310628354945162,kMRCD,9
0.612,0.124,0.155,0.72625,0.137777777777778,0.178310742197876,lof,9
0.595,0.0850202429149798,0.105,0.7175,0.0939597315436242,0.155192546205537,iforest,9
0.672,0.0844155844155844,0.065,0.82375,0.0734463276836158,0.216055945375906,kMRCD,10
0.59,0.08,0.1,0.7125,0.0888888888888889,0.142828940533898,lof,10
0.605,0.105263157894737,0.13,0.72375,0.116331096196868,0.16990848038981,iforest,10
0.647,0.119402985074627,0.12,0.77875,0.119700748129676,0.155948234067489,kMRCD,11
0.582,0.064,0.08,0.7075,0.0711111111111111,0.126610930005343,lof,11
0.602,0.0975609756097561,0.12,0.7225,0.10762331838565,0.156994020722834,iforest,11
0.648,0.127450980392157,0.13,0.7775,0.128712871287129,0.153788449812197,kMRCD,12
0.574,0.048,0.06,0.7025,0.0533333333333333,0.133510293367184,lof,12
0.593,0.0843373493975904,0.105,0.715,0.0935412026726058,0.14400506495589,iforest,12
0.714,0.23780487804878,0.195,0.84375,0.214285714285714,0.270062552064748,kMRCD,13
0.588,0.076,0.095,0.71125,0.0844444444444444,0.130789220277313,lof,13
0.659,0.212244897959184,0.26,0.75875,0.233707865168539,0.221779055751592,iforest,13
0.717,0.254437869822485,0.215,0.8425,0.233062330623306,0.263210776128972,kMRCD,14
0.588,0.076,0.095,0.71125,0.0844444444444444,0.126504833201116,lof,14
0.58,0.06,0.075,0.70625,0.0666666666666667,0.134263346942132,iforest,14
0.681,0.181818181818182,0.17,0.80875,0.175710594315245,0.182687627161966,kMRCD,15
0.59,0.08,0.1,0.7125,0.0888888888888889,0.134595974989788,lof,15
0.626,0.149193548387097,0.185,0.73625,0.165178571428571,0.182433706069752,iforest,15
0.642,0.00625,0.005,0.80125,0.00555555555555556,0.114268928625303,kMRCD,16
0.584,0.068,0.085,0.70875,0.0755555555555556,0.127810451131664,lof,16
0.615,0.1285140562249,0.16,0.72875,0.142538975501114,0.163895696343787,iforest,16
0.7,0.183544303797468,0.145,0.83875,0.162011173184358,0.253843377457706,kMRCD,17
0.58,0.06,0.075,0.70625,0.0666666666666667,0.124045446281972,lof,17
0.6,0.0967741935483871,0.12,0.72,0.107142857142857,0.168822873710914,iforest,17
0.633,0.00591715976331361,0.005,0.79,0.00542005420054201,0.118877583832948,kMRCD,18
0.582,0.064,0.08,0.7075,0.0711111111111111,0.120381443753581,lof,18
0.574,0.040650406504065,0.05,0.705,0.0448430493273543,0.134754217840208,iforest,18
0.675,0.162162162162162,0.15,0.80625,0.155844155844156,0.186808206455103,kMRCD,19
0.576,0.052,0.065,0.70375,0.0577777777777778,0.124220604246223,lof,19
0.6,0.0934959349593496,0.115,0.72125,0.103139013452915,0.145084353869581,iforest,19
0.711,0.11965811965812,0.07,0.87125,0.0883280757097792,0.279626724558944,kMRCD,20
0.582,0.064,0.08,0.7075,0.0711111111111111,0.123926122450056,lof,20
0.626,0.152,0.19,0.735,0.168888888888889,0.182967260677918,iforest,20
0.947,0.815450643776824,0.95,0.94625,0.877598152424942,0.782310216261845,kMRCD,21
0.586,0.072,0.09,0.71,0.08,0.129633189833668,lof,21
0.591,0.0803212851405622,0.1,0.71375,0.089086859688196,0.166996018695078,iforest,21
0.943,0.80168776371308,0.95,0.94125,0.869565217391304,0.84203157868085,kMRCD,22
0.606,0.112,0.14,0.7225,0.124444444444444,0.145896619174838,lof,22
0.621,0.137651821862348,0.17,0.73375,0.152125279642058,0.165391732348398,iforest,22
0.612,0.0480769230769231,0.05,0.7525,0.0490196078431373,0.13672950947758,kMRCD,23
0.592,0.084,0.105,0.71375,0.0933333333333333,0.134158089547491,lof,23
0.605,0.105263157894737,0.13,0.72375,0.116331096196868,0.155793459801298,iforest,23
0.66,0.146464646464646,0.145,0.78875,0.14572864321608,0.171154669289786,kMRCD,24
0.576,0.052,0.065,0.70375,0.0577777777777778,0.140763856431547,lof,24
0.589,0.0728744939271255,0.09,0.71375,0.0805369127516778,0.146607006389921,iforest,24
