accuracy,precision,sensitivity,specificity,f1Score,aucpr
0.928571428571429,NaN,0,1,0,0.804197522824761
0.477356937011116,0.104902667627974,0.838616714697406,0.449567723342939,0.18647869272669,0.687695637606425
0.655413750514615,0.0446122168840082,0.187319884726225,0.691420970959876,0.0720620842572062,0.059015985670247
0.723137093454096,0.15633608815427,0.654178674351585,0.728441587231213,0.252362423568649,0.187665894637637
