accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.645,0.0414201183431953,0.035,0.7975,0.037940379403794,0.148549089652518,kMRCD,1
0.58,0.06,0.075,0.70625,0.0666666666666667,0.126661425119038,lof,1
0.636,0.161157024793388,0.195,0.74625,0.176470588235294,0.190183732943361,iforest,1
0.664,0.0526315789473684,0.04,0.82,0.0454545454545455,0.134614468674372,kMRCD,2
0.566,0.032,0.04,0.6975,0.0355555555555556,0.113597702307777,lof,2
0.656,0.209677419354839,0.26,0.755,0.232142857142857,0.212177627418158,iforest,2
0.678,0.182291666666667,0.175,0.80375,0.178571428571429,0.170548475473447,kMRCD,3
0.576,0.052,0.065,0.70375,0.0577777777777778,0.120526537454668,lof,3
0.602,0.100806451612903,0.125,0.72125,0.111607142857143,0.171161934887847,iforest,3
0.639,0.0451977401129944,0.04,0.78875,0.0424403183023873,0.136427143579431,kMRCD,4
0.56,0.02,0.025,0.69375,0.0222222222222222,0.113629799809137,lof,4
0.634,0.16260162601626,0.2,0.7425,0.179372197309417,0.189841560034739,iforest,4
0.726,0.0131578947368421,0.005,0.90625,0.0072463768115942,0.126118464090847,kMRCD,5
0.566,0.032,0.04,0.6975,0.0355555555555556,0.11526104032941,lof,5
0.631,0.160642570281124,0.2,0.73875,0.178173719376392,0.195072810038711,iforest,5
0.647,0.0188679245283019,0.015,0.805,0.0167130919220056,0.170240420054768,kMRCD,6
0.564,0.028,0.035,0.69625,0.0311111111111111,0.118352021984889,lof,6
0.611,0.117408906882591,0.145,0.7275,0.129753914988814,0.169124693679177,iforest,6
0.627,0.0976744186046512,0.105,0.7575,0.101204819277108,0.146781639147251,kMRCD,7
0.58,0.06,0.075,0.70625,0.0666666666666667,0.120011449889737,lof,7
0.626,0.146341463414634,0.18,0.7375,0.161434977578475,0.190987015371904,iforest,7
0.643,0.131455399061033,0.14,0.76875,0.135593220338983,0.155596208919279,kMRCD,8
0.576,0.052,0.065,0.70375,0.0577777777777778,0.130391463611313,lof,8
0.612,0.117886178861789,0.145,0.72875,0.130044843049327,0.16833363870608,iforest,8
0.81,0.5625,0.225,0.95625,0.321428571428571,0.625357986002325,kMRCD,9
0.578,0.056,0.07,0.705,0.0622222222222222,0.124816722661029,lof,9
0.614,0.128,0.16,0.7275,0.142222222222222,0.17366946324733,iforest,9
0.654,0.152380952380952,0.16,0.7775,0.15609756097561,0.17413596558242,kMRCD,10
0.574,0.048,0.06,0.7025,0.0533333333333333,0.121441161432195,lof,10
0.629,0.145228215767635,0.175,0.7425,0.158730158730159,0.191386113692453,iforest,10
0.672,0.152173913043478,0.14,0.805,0.145833333333333,0.177066162771112,kMRCD,11
0.568,0.036,0.045,0.69875,0.04,0.11540557178727,lof,11
0.597,0.0890688259109312,0.11,0.71875,0.0984340044742729,0.151839129228821,iforest,11
0.66,0.135416666666667,0.13,0.7925,0.13265306122449,0.181513623679757,kMRCD,12
0.57,0.04,0.05,0.7,0.0444444444444444,0.122832851915529,lof,12
0.629,0.153846153846154,0.19,0.73875,0.170022371364653,0.190162950333846,iforest,12
0.737,0.235294117647059,0.14,0.88625,0.175548589341693,0.196437723755153,kMRCD,13
0.578,0.056,0.07,0.705,0.0622222222222222,0.121733166584359,lof,13
0.65,0.2,0.25,0.75,0.222222222222222,0.215021002294002,iforest,13
0.641,0.0404624277456647,0.035,0.7925,0.0375335120643432,0.159142331321839,kMRCD,14
0.57,0.04,0.05,0.7,0.0444444444444444,0.130430634413392,lof,14
0.655,0.208835341365462,0.26,0.75375,0.23162583518931,0.220472194247542,iforest,14
0.667,0.187793427230047,0.2,0.78375,0.193704600484261,0.17376352653837,kMRCD,15
0.572,0.044,0.055,0.70125,0.0488888888888889,0.122959431380158,lof,15
0.643,0.184738955823293,0.23,0.74625,0.204899777282851,0.198328486157556,iforest,15
0.628,0.0612244897959184,0.06,0.77,0.0606060606060606,0.15857196035505,kMRCD,16
0.58,0.06,0.075,0.70625,0.0666666666666667,0.121680615354143,lof,16
0.64,0.18,0.225,0.74375,0.2,0.18849910028318,iforest,16
0.756,0.0217391304347826,0.005,0.94375,0.00813008130081301,0.124439281920743,kMRCD,17
0.57,0.04,0.05,0.7,0.0444444444444444,0.11951859694316,lof,17
0.635,0.168674698795181,0.21,0.74125,0.187082405345212,0.197299272707161,iforest,17
0.628,0.109090909090909,0.12,0.755,0.114285714285714,0.142657610406934,kMRCD,18
0.572,0.044,0.055,0.70125,0.0488888888888889,0.116582981630044,lof,18
0.589,0.0763052208835341,0.095,0.7125,0.0846325167037862,0.158265572712904,iforest,18
0.666,0.135869565217391,0.125,0.80125,0.130208333333333,0.146412344043412,kMRCD,19
0.564,0.028,0.035,0.69625,0.0311111111111111,0.113842635493115,lof,19
0.595,0.0883534136546185,0.11,0.71625,0.0979955456570156,0.160778490955382,iforest,19
0.742,0.245614035087719,0.14,0.8925,0.178343949044586,0.223830924909502,kMRCD,20
0.57,0.04,0.05,0.7,0.0444444444444444,0.115598098838457,lof,20
0.606,0.112,0.14,0.7225,0.124444444444444,0.168599305579149,iforest,20
0.651,0.0429447852760736,0.035,0.805,0.0385674931129477,0.135381059453779,kMRCD,21
0.57,0.04,0.05,0.7,0.0444444444444444,0.117259732587368,lof,21
0.614,0.128,0.16,0.7275,0.142222222222222,0.173843863651997,iforest,21
0.722,0.0357142857142857,0.015,0.89875,0.0211267605633803,0.179707958146625,kMRCD,22
0.568,0.036,0.045,0.69875,0.04,0.114922448253115,lof,22
0.621,0.137651821862348,0.17,0.73375,0.152125279642058,0.197215914105716,iforest,22
0.669,0.164102564102564,0.16,0.79625,0.162025316455696,0.172625801605343,kMRCD,23
0.57,0.04,0.05,0.7,0.0444444444444444,0.120263272267527,lof,23
0.619,0.136546184738956,0.17,0.73125,0.151447661469933,0.170604539874939,iforest,23
0.648,0.0957446808510638,0.09,0.7875,0.0927835051546392,0.166634481262283,kMRCD,24
0.564,0.028,0.035,0.69625,0.0311111111111111,0.120985457155951,lof,24
0.622,0.141129032258065,0.175,0.73375,0.15625,0.170983562029599,iforest,24
0.641,0.11219512195122,0.115,0.7725,0.11358024691358,0.158367785596767,kMRCD,25
0.564,0.028,0.035,0.69625,0.0311111111111111,0.117105828454946,lof,25
0.585,0.0682730923694779,0.085,0.71,0.0757238307349666,0.142807317919221,iforest,25
0.658,0.038961038961039,0.03,0.815,0.0338983050847458,0.171627908415718,kMRCD,26
0.57,0.04,0.05,0.7,0.0444444444444444,0.115080248823648,lof,26
0.621,0.140562248995984,0.175,0.7325,0.155902004454343,0.180559087617635,iforest,26
0.673,0.115151515151515,0.095,0.8175,0.104109589041096,0.160582397261582,kMRCD,27
0.582,0.064,0.08,0.7075,0.0711111111111111,0.121721231270676,lof,27
0.591,0.0803212851405622,0.1,0.71375,0.089086859688196,0.172351805754929,iforest,27
0.923,0.780821917808219,0.855,0.94,0.816229116945107,0.59703500777963,kMRCD,28
0.58,0.06,0.075,0.70625,0.0666666666666667,0.124398527772888,lof,28
0.61,0.116935483870968,0.145,0.72625,0.129464285714286,0.170749470351415,iforest,28
0.682,0.0958904109589041,0.07,0.835,0.0809248554913295,0.209566702914504,kMRCD,29
0.588,0.076,0.095,0.71125,0.0844444444444444,0.137823620482013,lof,29
0.642,0.184,0.23,0.745,0.204444444444444,0.208356907038513,iforest,29
0.626,0.0372340425531915,0.035,0.77375,0.0360824742268041,0.148424359239441,kMRCD,30
0.574,0.048,0.06,0.7025,0.0533333333333333,0.120835311157497,lof,30
0.592,0.084,0.105,0.71375,0.0933333333333333,0.151840122660573,iforest,30
0.638,0.0449438202247191,0.04,0.7875,0.0423280423280423,0.165618570320926,kMRCD,31
0.57,0.04,0.05,0.7,0.0444444444444444,0.119645719943476,lof,31
0.616,0.132,0.165,0.72875,0.146666666666667,0.168668253427307,iforest,31
0.633,0.0173410404624277,0.015,0.7875,0.0160857908847185,0.150644489653457,kMRCD,32
0.562,0.024,0.03,0.695,0.0266666666666667,0.111531784864899,lof,32
0.578,0.056,0.07,0.705,0.0622222222222222,0.153125489815834,iforest,32
0.713,0.0857142857142857,0.045,0.88,0.059016393442623,0.240467509811006,kMRCD,33
0.57,0.04,0.05,0.7,0.0444444444444444,0.119874075909106,lof,33
0.621,0.13469387755102,0.165,0.735,0.148314606741573,0.176390814558557,iforest,33
0.741,0.0163934426229508,0.005,0.925,0.00766283524904215,0.168733095847214,kMRCD,34
0.566,0.032,0.04,0.6975,0.0355555555555556,0.115552633653728,lof,34
0.623,0.1417004048583,0.175,0.735,0.156599552572707,0.185486226198548,iforest,34
0.659,0.149253731343284,0.15,0.78625,0.149625935162095,0.154573252560463,kMRCD,35
0.574,0.048,0.06,0.7025,0.0533333333333333,0.120456098902876,lof,35
0.627,0.152610441767068,0.19,0.73625,0.169265033407572,0.201629065972257,iforest,35
0.653,0.134328358208955,0.135,0.7825,0.134663341645885,0.161225018438459,kMRCD,36
0.574,0.048,0.06,0.7025,0.0533333333333333,0.115971446853859,lof,36
0.623,0.138775510204082,0.17,0.73625,0.152808988764045,0.173343313931235,iforest,36
0.656,0.13265306122449,0.13,0.7875,0.131313131313131,0.175370030886012,kMRCD,37
0.574,0.048,0.06,0.7025,0.0533333333333333,0.121925173199882,lof,37
0.629,0.156626506024096,0.195,0.7375,0.173719376391982,0.187635381624576,iforest,37
0.696,0.09375,0.06,0.855,0.0731707317073171,0.197747900784463,kMRCD,38
0.58,0.06,0.075,0.70625,0.0666666666666667,0.122241346554786,lof,38
0.605,0.105263157894737,0.13,0.72375,0.116331096196868,0.167931921717761,iforest,38
0.661,0.0838323353293413,0.07,0.80875,0.0762942779291553,0.153299582590071,kMRCD,39
0.588,0.076,0.095,0.71125,0.0844444444444444,0.131600731544596,lof,39
0.628,0.156,0.195,0.73625,0.173333333333333,0.190087514874745,iforest,39
0.679,0.207729468599034,0.215,0.795,0.211302211302211,0.163889984783617,kMRCD,40
0.582,0.064,0.08,0.7075,0.0711111111111111,0.128358287638326,lof,40
0.609,0.110204081632653,0.135,0.7275,0.121348314606742,0.160875741737403,iforest,40
0.637,0.0446927374301676,0.04,0.78625,0.0422163588390501,0.152914596174772,kMRCD,41
0.568,0.036,0.045,0.69875,0.04,0.116183945525881,lof,41
0.6,0.0967741935483871,0.12,0.72,0.107142857142857,0.165796156862971,iforest,41
0.683,0.222748815165877,0.235,0.795,0.228710462287105,0.175770055638309,kMRCD,42
0.58,0.06,0.075,0.70625,0.0666666666666667,0.125746393161744,lof,42
0.618,0.136,0.17,0.73,0.151111111111111,0.169329645939747,iforest,42
0.769,0.0810810810810811,0.015,0.9575,0.0253164556962025,0.545195252023346,kMRCD,43
0.56,0.02,0.025,0.69375,0.0222222222222222,0.113514547261742,lof,43
0.609,0.116465863453815,0.145,0.725,0.129175946547884,0.184502316249175,iforest,43
0.84,0.666666666666667,0.4,0.95,0.5,0.576942261515991,kMRCD,44
0.572,0.044,0.055,0.70125,0.0488888888888889,0.117265616343001,lof,44
0.588,0.076,0.095,0.71125,0.0844444444444444,0.166337680174148,iforest,44
0.777,0.04,0.005,0.97,0.00888888888888889,0.164440862835684,kMRCD,45
0.564,0.028,0.035,0.69625,0.0311111111111111,0.113090218722012,lof,45
0.602,0.0942622950819672,0.115,0.72375,0.103603603603604,0.168649352274095,iforest,45
0.636,0.0340909090909091,0.03,0.7875,0.0319148936170213,0.134813855839144,kMRCD,46
0.568,0.036,0.045,0.69875,0.04,0.118321362579256,lof,46
0.615,0.122448979591837,0.15,0.73125,0.134831460674157,0.175947902801822,iforest,46
0.633,0.0673575129533679,0.065,0.775,0.0661577608142494,0.160442436350971,kMRCD,47
0.586,0.072,0.09,0.71,0.08,0.131892681055967,lof,47
0.608,0.116,0.145,0.72375,0.128888888888889,0.170129380344603,iforest,47
0.821,0.64,0.24,0.96625,0.349090909090909,0.626050046707373,kMRCD,48
0.566,0.032,0.04,0.6975,0.0355555555555556,0.114795036376879,lof,48
0.619,0.127572016460905,0.155,0.735,0.139954853273138,0.166009538250482,iforest,48
0.659,0.087719298245614,0.075,0.805,0.0808625336927224,0.175602834866527,kMRCD,49
0.562,0.024,0.03,0.695,0.0266666666666667,0.115878237995175,lof,49
0.633,0.164658634538153,0.205,0.74,0.182628062360802,0.182685777422626,iforest,49
0.756,0.347222222222222,0.25,0.8825,0.290697674418605,0.236691732095638,kMRCD,50
0.576,0.052,0.065,0.70375,0.0577777777777778,0.125800410761479,lof,50
0.605,0.105263157894737,0.13,0.72375,0.116331096196868,0.162925542141335,iforest,50
0.627,0.0220994475138122,0.02,0.77875,0.020997375328084,0.137493555488848,kMRCD,51
0.582,0.064,0.08,0.7075,0.0711111111111111,0.123815283762475,lof,51
0.661,0.218623481781377,0.27,0.75875,0.241610738255034,0.216533626960541,iforest,51
0.751,0.0545454545454545,0.015,0.935,0.0235294117647059,0.15341104709031,kMRCD,52
0.572,0.044,0.055,0.70125,0.0488888888888889,0.116733002829758,lof,52
0.594,0.0778688524590164,0.095,0.71875,0.0855855855855856,0.158063188582189,iforest,52
0.697,0.0275229357798165,0.015,0.8675,0.0194174757281553,0.150053589644586,kMRCD,53
0.572,0.044,0.055,0.70125,0.0488888888888889,0.125130309919946,lof,53
0.582,0.0532786885245902,0.065,0.71125,0.0585585585585586,0.145881694660122,iforest,53
0.69,0.1875,0.165,0.82125,0.175531914893617,0.170843757795085,kMRCD,54
0.58,0.06,0.075,0.70625,0.0666666666666667,0.121539832236599,lof,54
0.615,0.116182572614108,0.14,0.73375,0.126984126984127,0.180495897745825,iforest,54
0.901,0.761658031088083,0.735,0.9425,0.748091603053435,0.583039607138962,kMRCD,55
0.582,0.064,0.08,0.7075,0.0711111111111111,0.123942436893283,lof,55
0.612,0.124,0.155,0.72625,0.137777777777778,0.166447709418844,iforest,55
0.648,0.0476190476190476,0.04,0.8,0.0434782608695652,0.15150324937752,kMRCD,56
0.58,0.06,0.075,0.70625,0.0666666666666667,0.125804430177154,lof,56
0.635,0.168674698795181,0.21,0.74125,0.187082405345212,0.20601927126753,iforest,56
0.638,0.0235294117647059,0.02,0.7925,0.0216216216216216,0.164923395242354,kMRCD,57
0.564,0.028,0.035,0.69625,0.0311111111111111,0.121141234342613,lof,57
0.589,0.0693877551020408,0.085,0.715,0.0764044943820225,0.149748163442761,iforest,57
0.719,0.228187919463087,0.17,0.85625,0.194842406876791,0.171494765461213,kMRCD,58
0.568,0.036,0.045,0.69875,0.04,0.114432523527645,lof,58
0.695,0.287449392712551,0.355,0.78,0.317673378076063,0.24802855612733,iforest,58
0.644,0.102040816326531,0.1,0.78,0.101010101010101,0.159821289805891,kMRCD,59
0.57,0.04,0.05,0.7,0.0444444444444444,0.11978598268007,lof,59
0.617,0.126530612244898,0.155,0.7325,0.139325842696629,0.165512013804032,iforest,59
0.655,0.0552147239263804,0.045,0.8075,0.0495867768595041,0.172753424379811,kMRCD,60
0.572,0.044,0.055,0.70125,0.0488888888888889,0.120438598117146,lof,60
0.627,0.149797570850202,0.185,0.7375,0.165548098434004,0.201358449150924,iforest,60
0.626,0.0693069306930693,0.07,0.765,0.0696517412935323,0.152827904220153,kMRCD,61
0.584,0.068,0.085,0.70875,0.0755555555555556,0.128741931405263,lof,61
0.587,0.072289156626506,0.09,0.71125,0.0801781737193764,0.155743807299446,iforest,61
0.659,0.130890052356021,0.125,0.7925,0.127877237851662,0.179437273598652,kMRCD,62
0.572,0.044,0.055,0.70125,0.0488888888888889,0.120823135973543,lof,62
