accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.624,0.150793650793651,0.19,0.7325,0.168141592920354,0.154397853758513,kMRCD,1
0.604,0.108,0.135,0.72125,0.12,0.15589549785402,lof,1
0.641,0.175510204081633,0.215,0.7475,0.193258426966292,0.182458926087729,iforest,1
0.627,0.16078431372549,0.205,0.7325,0.18021978021978,0.161913791542917,kMRCD,2
0.602,0.104,0.13,0.72,0.115555555555556,0.154398628316525,lof,2
0.631,0.157894736842105,0.195,0.74,0.174496644295302,0.172445867377629,iforest,2
0.615,0.137254901960784,0.175,0.725,0.153846153846154,0.152474865455799,kMRCD,3
0.616,0.132,0.165,0.72875,0.146666666666667,0.155130013126826,lof,3
0.647,0.182572614107884,0.22,0.75375,0.199546485260771,0.189657043137425,iforest,3
0.64,0.18,0.225,0.74375,0.2,0.164403939600131,kMRCD,4
0.61,0.12,0.15,0.725,0.133333333333333,0.153887713155682,lof,4
0.649,0.196787148594378,0.245,0.75,0.21826280623608,0.187219749035633,iforest,4
0.63,0.165354330708661,0.21,0.735,0.185022026431718,0.163085050999836,kMRCD,5
0.616,0.132,0.165,0.72875,0.146666666666667,0.162831701415856,lof,5
0.613,0.124497991967871,0.155,0.7275,0.138084632516704,0.16769262457632,iforest,5
0.654,0.21031746031746,0.265,0.75125,0.234513274336283,0.175824032173866,kMRCD,6
0.606,0.112,0.14,0.7225,0.124444444444444,0.148645997046924,lof,6
0.614,0.128,0.16,0.7275,0.142222222222222,0.163705898450734,iforest,6
0.644,0.1953125,0.25,0.7425,0.219298245614035,0.176927848882936,kMRCD,7
0.596,0.092,0.115,0.71625,0.102222222222222,0.155463364513985,lof,7
0.633,0.161943319838057,0.2,0.74125,0.178970917225951,0.173926854525283,iforest,7
0.641,0.185770750988142,0.235,0.7425,0.207505518763797,0.170223244674581,kMRCD,8
0.612,0.124,0.155,0.72625,0.137777777777778,0.161694074222739,lof,8
0.624,0.133333333333333,0.16,0.74,0.145454545454545,0.164732918065846,iforest,8
0.642,0.188976377952756,0.24,0.7425,0.211453744493392,0.173853423657546,kMRCD,9
