accuracy,precision,sensitivity,specificity,f1Score,aucpr
0.928571428571429,NaN,0,1,0,0.107273923068013
0.657883902840675,0.0487302676733013,0.204610951008646,0.692751052981601,0.0787139689578714,0.0500105340971349
0.717167558666118,0.146106133700896,0.610951008645533,0.725338062513855,0.235817575083426,0.166497049225399
0.705228489090161,0.127659574468085,0.536023054755043,0.718244291731323,0.206208425720621,0.117430599564078
0.712227254013998,0.139327385037749,0.585014409221902,0.722012857459543,0.225055432372506,0.158836029714315
