accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.965,0.882352941176471,0.75,0.988888888888889,0.810810810810811,0.864455277870568,kMRCD,1
0.64,0.0666666666666667,0.2,0.688888888888889,0.1,0.0932745985233485,lof,1
0.725,0.203389830508475,0.6,0.738888888888889,0.30379746835443,0.18651633766275,iforest,1
0.9,NaN,0,1,0,0,robustcov,1
0.97,0.875,0.816666666666667,0.987037037037037,0.844827586206897,0.906738127247968,kMRCD,2
0.626666666666667,0.0444444444444444,0.133333333333333,0.681481481481481,0.0666666666666667,0.0765467966827363,lof,2
0.716666666666667,0.191011235955056,0.566666666666667,0.733333333333333,0.285714285714286,0.180437397356671,iforest,2
0.9,NaN,0,1,0,0,robustcov,2
0.946666666666667,0.85,0.566666666666667,0.988888888888889,0.68,0.866363713239614,kMRCD,3
0.65,0.0833333333333333,0.25,0.694444444444444,0.125,0.0949733424429815,lof,3
0.746666666666667,0.238636363636364,0.7,0.751851851851852,0.355932203389831,0.242760219330222,iforest,3
0.9,NaN,0,1,0,0,robustcov,3
0.926666666666667,0.722222222222222,0.433333333333333,0.981481481481482,0.541666666666667,0.763842278433406,kMRCD,4
0.64,0.0666666666666667,0.2,0.688888888888889,0.1,0.0804707676057676,lof,4
0.698333333333333,0.162011173184358,0.483333333333333,0.722222222222222,0.242677824267782,0.157256405941532,iforest,4
0.9,NaN,0,1,0,0,robustcov,4
0.953333333333333,0.796296296296296,0.716666666666667,0.97962962962963,0.754385964912281,0.78753209351612,kMRCD,5
0.63,0.05,0.15,0.683333333333333,0.075,0.0897430839207135,lof,5
0.728333333333333,0.209039548022599,0.616666666666667,0.740740740740741,0.312236286919831,0.201884921585866,iforest,5
0.9,NaN,0,1,0,0,robustcov,5
0.948333333333333,0.698630136986301,0.85,0.959259259259259,0.766917293233083,0.835048684822808,kMRCD,6
0.64,0.0666666666666667,0.2,0.688888888888889,0.1,0.0820485861272014,lof,6
0.72,0.2,0.6,0.733333333333333,0.3,0.222496507831471,iforest,6
0.9,NaN,0,1,0,0,robustcov,6
0.96,0.810344827586207,0.783333333333333,0.97962962962963,0.796610169491525,0.780782409252052,kMRCD,7
0.636666666666667,0.0611111111111111,0.183333333333333,0.687037037037037,0.0916666666666667,0.0811376592459905,lof,7
0.696666666666667,0.157303370786517,0.466666666666667,0.722222222222222,0.235294117647059,0.150975663381482,iforest,7
0.9,NaN,0,1,0,0,robustcov,7
0.95,0.788461538461538,0.683333333333333,0.97962962962963,0.732142857142857,0.776282242339687,kMRCD,8
0.633333333333333,0.0555555555555556,0.166666666666667,0.685185185185185,0.0833333333333333,0.0887692833962968,lof,8
0.711666666666667,0.184357541899441,0.55,0.72962962962963,0.276150627615063,0.17381076990815,iforest,8
0.9,NaN,0,1,0,0,robustcov,8
0.933333333333333,0.833333333333333,0.416666666666667,0.990740740740741,0.555555555555556,0.795226928439664,kMRCD,9
0.63,0.05,0.15,0.683333333333333,0.075,0.0798024453304397,lof,9
0.715,0.182857142857143,0.533333333333333,0.735185185185185,0.272340425531915,0.158627979744069,iforest,9
0.9,NaN,0,1,0,0,robustcov,9
0.941666666666667,0.82051282051282,0.533333333333333,0.987037037037037,0.646464646464647,0.727363868706088,kMRCD,10
0.64,0.0666666666666667,0.2,0.688888888888889,0.1,0.0981173279645246,lof,10
0.733333333333333,0.219101123595506,0.65,0.742592592592593,0.327731092436975,0.225536999098347,iforest,10
0.9,NaN,0,1,0,0,robustcov,10
0.945,0.787234042553192,0.616666666666667,0.981481481481482,0.691588785046729,0.732193153816606,kMRCD,11
0.63,0.05,0.15,0.683333333333333,0.075,0.0883009099902249,lof,11
0.733333333333333,0.219101123595506,0.65,0.742592592592593,0.327731092436975,0.191757682807849,iforest,11
0.9,NaN,0,1,0,0,robustcov,11
0.953333333333333,0.807692307692308,0.7,0.981481481481482,0.75,0.7429617717561,kMRCD,12
0.64,0.0666666666666667,0.2,0.688888888888889,0.1,0.08312126786961,lof,12
0.728333333333333,0.212290502793296,0.633333333333333,0.738888888888889,0.317991631799163,0.236686045084259,iforest,12
0.9,NaN,0,1,0,0,robustcov,12
0.953333333333333,0.796296296296296,0.716666666666667,0.97962962962963,0.754385964912281,0.770996435921559,kMRCD,13
0.626666666666667,0.0444444444444444,0.133333333333333,0.681481481481481,0.0666666666666667,0.0789499591131471,lof,13
0.72,0.196629213483146,0.583333333333333,0.735185185185185,0.294117647058824,0.199810942801632,iforest,13
0.9,NaN,0,1,0,0,robustcov,13
0.935,0.783783783783784,0.483333333333333,0.985185185185185,0.597938144329897,0.737355486941419,kMRCD,14
0.663333333333333,0.105555555555556,0.316666666666667,0.701851851851852,0.158333333333333,0.092244058842364,lof,14
0.701666666666667,0.167597765363128,0.5,0.724074074074074,0.251046025104602,0.192765837118138,iforest,14
0.9,NaN,0,1,0,0,robustcov,14
0.948333333333333,0.710144927536232,0.816666666666667,0.962962962962963,0.75968992248062,0.83284240187829,kMRCD,15
0.643333333333333,0.0722222222222222,0.216666666666667,0.690740740740741,0.108333333333333,0.0814962510282469,lof,15
0.736666666666667,0.227777777777778,0.683333333333333,0.742592592592593,0.341666666666667,0.210836719995436,iforest,15
0.9,NaN,0,1,0,0,robustcov,15
0.948333333333333,0.822222222222222,0.616666666666667,0.985185185185185,0.704761904761905,0.780669563120399,kMRCD,16
0.636666666666667,0.0611111111111111,0.183333333333333,0.687037037037037,0.0916666666666667,0.0755657829714008,lof,16
0.728333333333333,0.212290502793296,0.633333333333333,0.738888888888889,0.317991631799163,0.192142276652263,iforest,16
