"accuracy","precision","sensitivity","specificity","f1Score","aucpr","name","iteration"
0.1,0.1,1,0,0.181818181818182,0.334261680029421,"MRCD",1
0.1,0.1,1,0,0.181818181818182,0.241505982147491,"MRCD",2
0.1,0.1,1,0,0.181818181818182,0.258926424881412,"MRCD",3
0.1,0.1,1,0,0.181818181818182,0.252181531418149,"MRCD",4
0.1,0.1,1,0,0.181818181818182,0.200631510983761,"MRCD",5
0.1,0.1,1,0,0.181818181818182,0.209270025079847,"MRCD",6
0.1,0.1,1,0,0.181818181818182,0.311653992623724,"MRCD",7
0.1,0.1,1,0,0.181818181818182,0.379097943946329,"MRCD",8
0.1,0.1,1,0,0.181818181818182,0.227689030384508,"MRCD",9
0.1,0.1,1,0,0.181818181818182,0.356567431431611,"MRCD",10
0.1,0.1,1,0,0.181818181818182,0.289589025184256,"MRCD",11
0.1,0.1,1,0,0.181818181818182,0.271589895417184,"MRCD",12
0.1,0.1,1,0,0.181818181818182,0.243464953216086,"MRCD",13
0.1,0.1,1,0,0.181818181818182,0.330785698944741,"MRCD",14
0.1,0.1,1,0,0.181818181818182,0.222275701951608,"MRCD",15
0.1,0.1,1,0,0.181818181818182,0.243561883110095,"MRCD",16
0.1,0.1,1,0,0.181818181818182,0.172184778233795,"MRCD",17
0.1,0.1,1,0,0.181818181818182,0.279391265693347,"MRCD",18
0.1,0.1,1,0,0.181818181818182,0.200737191196572,"MRCD",19
0.1,0.1,1,0,0.181818181818182,0.416985100702732,"MRCD",20
0.1,0.1,1,0,0.181818181818182,0.299132653792214,"MRCD",21
0.1,0.1,1,0,0.181818181818182,0.232144679481402,"MRCD",22
0.1,0.1,1,0,0.181818181818182,0.292379033617782,"MRCD",23
0.1,0.1,1,0,0.181818181818182,0.359458229522651,"MRCD",24
0.1,0.1,1,0,0.181818181818182,0.419194148429083,"MRCD",25
0.1,0.1,1,0,0.181818181818182,0.321767049448427,"MRCD",26
0.1,0.1,1,0,0.181818181818182,0.222136749174527,"MRCD",27
0.1,0.1,1,0,0.181818181818182,0.368470693343091,"MRCD",28
0.1,0.1,1,0,0.181818181818182,0.267912663346251,"MRCD",29
0.1,0.1,1,0,0.181818181818182,0.269123336103436,"MRCD",30
0.1,0.1,1,0,0.181818181818182,0.483316475052505,"MRCD",31
0.1,0.1,1,0,0.181818181818182,0.270658176106829,"MRCD",32
