accuracy,precision,sensitivity,specificity,f1Score,aucpr,name,iteration
0.448,0.148,0.37,0.4675,0.211428571428571,0.143317186412304,kMRCD,1
0.422,0.122,0.305,0.45125,0.174285714285714,0.14394785179408,lof,1
0.429,0.128256513026052,0.32,0.45625,0.183118741058655,0.149541222286051,iforest,1
0.472,0.172,0.43,0.4825,0.245714285714286,0.152147644820948,kMRCD,2
0.432,0.132,0.33,0.4575,0.188571428571429,0.146917009207332,lof,2
0.47,0.167338709677419,0.415,0.48375,0.238505747126437,0.180070495510226,iforest,2
0.46,0.16,0.4,0.475,0.228571428571429,0.146767917991517,kMRCD,3
0.412,0.112,0.28,0.445,0.16,0.139942712188948,lof,3
0.459,0.156941649899396,0.39,0.47625,0.223816355810617,0.15777098779915,iforest,3
0.444,0.144,0.36,0.465,0.205714285714286,0.150309625874717,kMRCD,4
0.472,0.172,0.43,0.4825,0.245714285714286,0.166056674882614,lof,4
0.455,0.151515151515152,0.375,0.475,0.215827338129496,0.162836740467887,iforest,4
0.498,0.198,0.495,0.49875,0.282857142857143,0.168584956205802,kMRCD,5
0.47,0.17,0.425,0.48125,0.242857142857143,0.165878017952997,lof,5
0.462,0.15650406504065,0.385,0.48125,0.222543352601156,0.159922828215913,iforest,5
0.48,0.18,0.45,0.4875,0.257142857142857,0.161248842883545,kMRCD,6
0.462,0.162,0.405,0.47625,0.231428571428571,0.161441805610296,lof,6
0.451,0.147474747474747,0.365,0.4725,0.210071942446043,0.154474356775865,iforest,6
0.452,0.152,0.38,0.47,0.217142857142857,0.143127198386089,kMRCD,7
0.418,0.118,0.295,0.44875,0.168571428571429,0.141358794105147,lof,7
0.46,0.153061224489796,0.375,0.48125,0.217391304347826,0.158862359898629,iforest,7
0.448,0.148,0.37,0.4675,0.211428571428571,0.15073511528939,kMRCD,8
0.45,0.15,0.375,0.46875,0.214285714285714,0.161282922843101,lof,8
0.483,0.182364729458918,0.455,0.49,0.260371959942775,0.184242434220209,iforest,8
0.48,0.18,0.45,0.4875,0.257142857142857,0.156458425038458,kMRCD,9
0.424,0.124,0.31,0.4525,0.177142857142857,0.153036497344193,lof,9
0.467,0.164989939637827,0.41,0.48125,0.235294117647059,0.171470332376472,iforest,9
0.47,0.17,0.425,0.48125,0.242857142857143,0.155552174813197,kMRCD,10
0.458,0.158,0.395,0.47375,0.225714285714286,0.160595564898319,lof,10
0.461,0.160320641282565,0.4,0.47625,0.228898426323319,0.165435994068108,iforest,10
0.456,0.156,0.39,0.4725,0.222857142857143,0.152443719018664,kMRCD,11
0.438,0.138,0.345,0.46125,0.197142857142857,0.159166793214169,lof,11
0.459,0.156941649899396,0.39,0.47625,0.223816355810617,0.166259943800659,iforest,11
0.492,0.192,0.48,0.495,0.274285714285714,0.164717708315901,kMRCD,12
0.438,0.138,0.345,0.46125,0.197142857142857,0.158890539209626,lof,12
0.488,0.186746987951807,0.465,0.49375,0.26647564469914,0.177553423833952,iforest,12
0.458,0.158,0.395,0.47375,0.225714285714286,0.149168677934683,kMRCD,13
0.446,0.146,0.365,0.46625,0.208571428571429,0.151055405955846,lof,13
0.467,0.164989939637827,0.41,0.48125,0.235294117647059,0.163148040357871,iforest,13
0.46,0.16,0.4,0.475,0.228571428571429,0.147128738789674,kMRCD,14
0.434,0.134,0.335,0.45875,0.191428571428571,0.149863038019836,lof,14
0.464,0.162650602409639,0.405,0.47875,0.232091690544413,0.163201610888561,iforest,14
0.446,0.146,0.365,0.46625,0.208571428571429,0.146949534872286,kMRCD,15
0.434,0.134,0.335,0.45875,0.191428571428571,0.150880522519869,lof,15
0.446,0.1417004048583,0.35,0.47,0.201729106628242,0.155016842753052,iforest,15
0.452,0.152,0.38,0.47,0.217142857142857,0.146244297395959,kMRCD,16
0.436,0.136,0.34,0.46,0.194285714285714,0.149531331732706,lof,16
0.455,0.152917505030181,0.38,0.47375,0.218077474892396,0.15668971825336,iforest,16
0.454,0.154,0.385,0.47125,0.22,0.145760352725749,kMRCD,17
0.432,0.132,0.33,0.4575,0.188571428571429,0.146334584899726,lof,17
0.447,0.141987829614604,0.35,0.47125,0.202020202020202,0.151780349062781,iforest,17
0.458,0.158,0.395,0.47375,0.225714285714286,0.151384722753326,kMRCD,18
0.446,0.146,0.365,0.46625,0.208571428571429,0.15025623743342,lof,18
0.482,0.176829268292683,0.435,0.49375,0.251445086705202,0.168021825573522,iforest,18
0.43,0.13,0.325,0.45625,0.185714285714286,0.139690183807668,kMRCD,19
0.446,0.146,0.365,0.46625,0.208571428571429,0.146374499303159,lof,19
0.46,0.15863453815261,0.395,0.47625,0.226361031518625,0.15901458885342,iforest,19
0.48,0.18,0.45,0.4875,0.257142857142857,0.164285815845106,kMRCD,20
0.47,0.17,0.425,0.48125,0.242857142857143,0.170322244477854,lof,20
0.499,0.197183098591549,0.49,0.50125,0.281205164992826,0.186519962827662,iforest,20
0.44,0.14,0.35,0.4625,0.2,0.141288196557179,kMRCD,21
0.43,0.13,0.325,0.45625,0.185714285714286,0.144465181973141,lof,21
0.437,0.133333333333333,0.33,0.46375,0.189928057553957,0.148403138691937,iforest,21
0.46,0.16,0.4,0.475,0.228571428571429,0.155572788080961,kMRCD,22
0.456,0.156,0.39,0.4725,0.222857142857143,0.15826972981678,lof,22
0.454,0.151209677419355,0.375,0.47375,0.21551724137931,0.164560202899193,iforest,22
0.458,0.158,0.395,0.47375,0.225714285714286,0.144642165843388,kMRCD,23
0.422,0.122,0.305,0.45125,0.174285714285714,0.145165003681104,lof,23
0.459,0.158316633266533,0.395,0.475,0.226037195994278,0.160418312582974,iforest,23
0.46,0.16,0.4,0.475,0.228571428571429,0.148026577873728,kMRCD,24
0.42,0.12,0.3,0.45,0.171428571428571,0.143495345319882,lof,24
0.451,0.143149284253579,0.35,0.47625,0.203193033381713,0.151709103993368,iforest,24
0.442,0.142,0.355,0.46375,0.202857142857143,0.142836088610649,kMRCD,25
0.428,0.128,0.32,0.455,0.182857142857143,0.147547869425718,lof,25
0.448,0.146586345381526,0.365,0.46875,0.209169054441261,0.158411805121531,iforest,25
0.454,0.154,0.385,0.47125,0.22,0.146462525366867,kMRCD,26
0.448,0.148,0.37,0.4675,0.211428571428571,0.150335445885531,lof,26
0.441,0.137373737373737,0.34,0.46625,0.19568345323741,0.149135050992955,iforest,26
0.442,0.142,0.355,0.46375,0.202857142857143,0.142164393837501,kMRCD,27
0.434,0.134,0.335,0.45875,0.191428571428571,0.147532495469235,lof,27
0.467,0.166332665330661,0.415,0.48,0.237482117310443,0.172112619280402,iforest,27
0.488,0.188,0.47,0.4925,0.268571428571429,0.164007146494616,kMRCD,28
0.45,0.15,0.375,0.46875,0.214285714285714,0.159518127638888,lof,28
0.468,0.165322580645161,0.41,0.4825,0.235632183908046,0.161785756558987,iforest,28
0.438,0.138,0.345,0.46125,0.197142857142857,0.14331346389625,kMRCD,29
0.434,0.134,0.335,0.45875,0.191428571428571,0.149643939908857,lof,29
0.47,0.17,0.425,0.48125,0.242857142857143,0.1645574768798,iforest,29
0.478,0.178,0.445,0.48625,0.254285714285714,0.158912079045726,kMRCD,30
0.44,0.14,0.35,0.4625,0.2,0.159948078264146,lof,30
0.444,0.141129032258065,0.35,0.4675,0.201149425287356,0.150548029536523,iforest,30
0.456,0.156,0.39,0.4725,0.222857142857143,0.148759351670731,kMRCD,31
0.452,0.152,0.38,0.47,0.217142857142857,0.15740843355911,lof,31
0.449,0.146881287726358,0.365,0.47,0.209469153515065,0.154228073972143,iforest,31
0.44,0.14,0.35,0.4625,0.2,0.142680966509245,kMRCD,32
0.422,0.122,0.305,0.45125,0.174285714285714,0.144069802278493,lof,32
0.459,0.158316633266533,0.395,0.475,0.226037195994278,0.158306338395938,iforest,32
0.464,0.164,0.41,0.4775,0.234285714285714,0.157684938844963,kMRCD,33
0.466,0.166,0.415,0.47875,0.237142857142857,0.164132482355232,lof,33
0.452,0.150602409638554,0.375,0.47125,0.214899713467049,0.160496396927103,iforest,33
0.468,0.168,0.42,0.48,0.24,0.15030889836871,kMRCD,34
0.462,0.162,0.405,0.47625,0.231428571428571,0.153321144201449,lof,34
0.46,0.16,0.4,0.475,0.228571428571429,0.15899147990406,iforest,34
0.446,0.146,0.365,0.46625,0.208571428571429,0.140718107807819,kMRCD,35
0.432,0.132,0.33,0.4575,0.188571428571429,0.143351549659928,lof,35
0.438,0.138,0.345,0.46125,0.197142857142857,0.150135150901063,iforest,35
0.444,0.144,0.36,0.465,0.205714285714286,0.146391130901474,kMRCD,36
0.454,0.154,0.385,0.47125,0.22,0.157235877489149,lof,36
0.471,0.167676767676768,0.415,0.485,0.238848920863309,0.17976044118354,iforest,36
0.452,0.152,0.38,0.47,0.217142857142857,0.144379159595275,kMRCD,37
0.43,0.13,0.325,0.45625,0.185714285714286,0.149450452823895,lof,37
0.478,0.175403225806452,0.435,0.48875,0.25,0.170326811588272,iforest,37
0.8,NaN,0,1,0,0.158321586908397,kMRCD,38
0.468,0.168,0.42,0.48,0.24,0.164001077589763,lof,38
0.472,0.172,0.43,0.4825,0.245714285714286,0.173615161556617,iforest,38
0.452,0.152,0.38,0.47,0.217142857142857,0.14474494136157,kMRCD,39
0.43,0.13,0.325,0.45625,0.185714285714286,0.141544603937138,lof,39
0.456,0.156,0.39,0.4725,0.222857142857143,0.159564486303334,iforest,39
0.458,0.158,0.395,0.47375,0.225714285714286,0.151219803498244,kMRCD,40
0.442,0.142,0.355,0.46375,0.202857142857143,0.159672158487572,lof,40
0.484,0.184,0.46,0.49,0.262857142857143,0.180377186957852,iforest,40
0.456,0.156,0.39,0.4725,0.222857142857143,0.15361466421227,kMRCD,41
0.434,0.134,0.335,0.45875,0.191428571428571,0.153491756626665,lof,41
0.462,0.157894736842105,0.39,0.48,0.22478386167147,0.167786506974081,iforest,41
0.448,0.148,0.37,0.4675,0.211428571428571,0.146453586473958,kMRCD,42
0.448,0.148,0.37,0.4675,0.211428571428571,0.157309891060594,lof,42
0.46,0.15863453815261,0.395,0.47625,0.226361031518625,0.165259158636836,iforest,42
0.45,0.15,0.375,0.46875,0.214285714285714,0.145651018689332,kMRCD,43
0.432,0.132,0.33,0.4575,0.188571428571429,0.146133141055241,lof,43
0.477,0.176352705410822,0.44,0.48625,0.251788268955651,0.174660300104816,iforest,43
0.448,0.148,0.37,0.4675,0.211428571428571,0.149268394918982,kMRCD,44
0.434,0.134,0.335,0.45875,0.191428571428571,0.154394966689616,lof,44
0.461,0.157575757575758,0.39,0.47875,0.224460431654676,0.165599313481055,iforest,44
0.448,0.148,0.37,0.4675,0.211428571428571,0.141458733082265,kMRCD,45
0.428,0.128,0.32,0.455,0.182857142857143,0.141889945735421,lof,45
0.448,0.148,0.37,0.4675,0.211428571428571,0.153453587891041,iforest,45
0.454,0.154,0.385,0.47125,0.22,0.145683679729617,kMRCD,46
0.446,0.146,0.365,0.46625,0.208571428571429,0.154631602243537,lof,46
0.441,0.138832997987928,0.345,0.465,0.197991391678623,0.153815398662401,iforest,46
0.468,0.168,0.42,0.48,0.24,0.157456110009817,kMRCD,47
0.466,0.166,0.415,0.47875,0.237142857142857,0.160178971223509,lof,47
0.46,0.157258064516129,0.39,0.4775,0.224137931034483,0.160864639797863,iforest,47
0.454,0.154,0.385,0.47125,0.22,0.153012283368722,kMRCD,48
0.474,0.174,0.435,0.48375,0.248571428571429,0.16352138451345,lof,48
0.453,0.152304609218437,0.38,0.47125,0.217453505007153,0.160432585497185,iforest,48
0.446,0.146,0.365,0.46625,0.208571428571429,0.143446027652978,kMRCD,49
0.436,0.136,0.34,0.46,0.194285714285714,0.14624844584745,lof,49
0.437,0.13184584178499,0.325,0.465,0.187590187590188,0.149262037796455,iforest,49
0.448,0.148,0.37,0.4675,0.211428571428571,0.148640397248563,kMRCD,50
0.438,0.138,0.345,0.46125,0.197142857142857,0.149905630053134,lof,50
0.453,0.152304609218437,0.38,0.47125,0.217453505007153,0.158431007625823,iforest,50
0.466,0.166,0.415,0.47875,0.237142857142857,0.146305964576536,kMRCD,51
0.426,0.126,0.315,0.45375,0.18,0.141967471063957,lof,51
0.452,0.150602409638554,0.375,0.47125,0.214899713467049,0.15608942639809,iforest,51
0.46,0.16,0.4,0.475,0.228571428571429,0.147604787946712,kMRCD,52
0.43,0.13,0.325,0.45625,0.185714285714286,0.141791459814193,lof,52
